Orthogroup	schistosoma_mansoni	schistosoma_turkestanicum
OG0001978	Smp_247420.1, Smp_247420.2	STRK1_77150.1
OG0001979	Smp_156410.1	STRK1_52570.1, STRK1_52570.2
OG0001980	Smp_129430.1	STRK1_61260.1
OG0001981	Smp_320120.1, Smp_180200.1	STRK1_37230.1
OG0001982	Smp_094890.1, Smp_094890.2	STRK1_35660.1, STRK1_103410.1
OG0001983	Smp_343630.1	STRK1_81340.1, STRK1_105420.1, STRK1_81340.2
OG0001984	Smp_169980.1	STRK1_87560.1, STRK1_105350.1, STRK1_40520.1
OG0001985	Smp_151420.1	STRK1_28620.1
OG0001986	Smp_173880.1	STRK1_47290.5, STRK1_47290.2, STRK1_47290.1, STRK1_47290.4, STRK1_47290.3
OG0001987	Smp_165030.1	STRK1_28660.1
OG0001988	Smp_167500.1	STRK1_56990.1, STRK1_56980.1, STRK1_56980.2
OG0001989	Smp_174090.1	STRK1_9860.1
OG0001990	Smp_156720.1, Smp_156720.2	STRK1_49580.1, STRK1_99370.1
OG0001991	Smp_345070.1, Smp_345070.2	STRK1_102090.1, STRK1_107370.1
OG0001992	Smp_128110.1	STRK1_45810.1
OG0001993	Smp_042810.1	STRK1_71960.1
OG0001994	Smp_245470.1	STRK1_18820.1, STRK1_101670.1
OG0001995	Smp_140030.1	STRK1_90330.1
OG0001996	Smp_069880.1	STRK1_93830.1
OG0001996	Smp_069870.1	STRK1_93820.1
OG0001997	Smp_337290.1	STRK1_12200.1
OG0001998	Smp_016600.1	STRK1_86940.1
OG0001999	Smp_245680.1	STRK1_49470.1
OG0002000	Smp_347640.1	STRK1_8570.1, STRK1_8570.2
OG0002001	Smp_305490.1	STRK1_11390.1, STRK1_11390.2
OG0002002	Smp_301670.1	STRK1_30720.1
OG0002003	Smp_176290.1	STRK1_49500.1
OG0002004	Smp_007660.1, Smp_007660.2	STRK1_15720.1, STRK1_15720.2
OG0002005	Smp_104600.1	STRK1_53420.1, STRK1_53430.2, STRK1_53430.1, STRK1_53650.1
OG0002006	Smp_042630.1	STRK1_70840.1
OG0002007	Smp_001095.1, Smp_001090.1	STRK1_67070.1
OG0002008	Smp_246610.1	STRK1_65320.1
OG0002009	Smp_136210.1	STRK1_35040.1
OG0002010	Smp_045230.1	STRK1_46260.1
OG0002011	Smp_150840.1	STRK1_73470.3, STRK1_73470.1, STRK1_73470.2, STRK1_73470.4
OG0002012	Smp_021460.1	STRK1_8670.1
OG0002012	Smp_133770.1	STRK1_8740.1
OG0002013	Smp_305560.1	STRK1_52560.1
OG0002014	Smp_156350.1	STRK1_58790.1, STRK1_58790.2
OG0002015	Smp_002280.1	STRK1_85130.1, STRK1_85130.2, STRK1_85130.3, STRK1_85140.1
OG0002016	Smp_308440.1	STRK1_59390.1
OG0002017	Smp_123440.1	STRK1_62490.1
OG0002018	Smp_172090.1	STRK1_69140.1
OG0002018	Smp_344140.1	STRK1_69150.1
OG0002019	Smp_052140.1	STRK1_70750.1, STRK1_70750.2
OG0002020	Smp_164590.1	STRK1_63480.1
OG0002021	Smp_312730.1	STRK1_96350.1, STRK1_69810.1
OG0002023	Smp_000190.1	STRK1_66030.1
OG0002024	Smp_152230.1	STRK1_106230.1, STRK1_100730.1, STRK1_103030.1, STRK1_108160.1
OG0002025	Smp_105960.1	STRK1_59400.1
OG0002026	Smp_134300.1	STRK1_6580.1
OG0002027	Smp_315010.2	STRK1_83110.1
OG0002028	Smp_148360.1	STRK1_47040.1, STRK1_47040.2, STRK1_47040.3, STRK1_47040.4, STRK1_47040.5
OG0002029	Smp_152860.1	STRK1_33970.1
OG0002030	Smp_013520.1	STRK1_59790.1, STRK1_59790.2, STRK1_59790.3, STRK1_59790.4, STRK1_59790.5
OG0002031	Smp_343880.1	STRK1_1210.1, STRK1_1210.2
OG0002032	Smp_127840.1	STRK1_91950.1, STRK1_91940.1
OG0002033	Smp_073940.1	STRK1_58290.1, STRK1_58290.2
OG0002034	Smp_169700.1	STRK1_65680.1
OG0002035	Smp_076390.1, Smp_076390.2	STRK1_11290.1, STRK1_11290.2, STRK1_11290.3, STRK1_11290.4
OG0002036	Smp_091650.1	STRK1_85050.1
OG0002037	Smp_147650.1	STRK1_48310.1, STRK1_48310.2, STRK1_48310.3, STRK1_48310.4, STRK1_48310.5
OG0002038	Smp_038870.1	STRK1_40110.1
OG0002039	Smp_124430.1	STRK1_49390.1
OG0002040	Smp_331650.3, Smp_331650.2, Smp_331650.4, Smp_331650.1, Smp_332860.1, Smp_332860.2	STRK1_17390.1
OG0002041	Smp_135500.1	STRK1_73740.1
OG0002042	Smp_076530.1	STRK1_11430.1
OG0002043	Smp_026390.1	STRK1_64210.1
OG0002044	Smp_127270.1	STRK1_7260.2, STRK1_7260.3, STRK1_7260.1, STRK1_7260.4
OG0002045	Smp_166220.1	STRK1_102790.1, STRK1_82780.1
OG0002046	Smp_145210.1	STRK1_74240.1
OG0002047	Smp_039490.1	STRK1_101930.1, STRK1_104400.1
OG0002048	Smp_005020.1	STRK1_14740.1, STRK1_14740.2, STRK1_14740.3, STRK1_14740.4, STRK1_14740.5
OG0002049	Smp_315580.1	STRK1_88350.1
OG0002050	Smp_146360.1	STRK1_51810.1
OG0002051	Smp_160870.1	STRK1_29610.1
OG0002052	Smp_051390.1	STRK1_40680.1
OG0002053	Smp_062520.1	STRK1_73920.1
OG0002054	Smp_036010.1	STRK1_68680.1, STRK1_68680.2
OG0002055	Smp_151720.1	STRK1_55820.1
OG0002056	Smp_214020.1, Smp_214020.2	STRK1_86610.1
OG0002057	Smp_211330.1	STRK1_49220.1, STRK1_49220.2
OG0002058	Smp_103740.1	STRK1_12790.1, STRK1_12790.2, STRK1_12790.3
OG0002059	Smp_135130.1	STRK1_42640.1
OG0002060	Smp_053420.1	STRK1_7150.1, STRK1_7150.2, STRK1_7150.3
OG0002061	Smp_022850.1	STRK1_6390.1
OG0002062	Smp_309210.1	STRK1_65100.1, STRK1_65100.2
OG0002063	Smp_245590.1	STRK1_102420.1, STRK1_42750.1, STRK1_97310.1
OG0002064	Smp_165790.1, Smp_165790.2	STRK1_9430.1
OG0002065	Smp_167840.1	STRK1_14270.1
OG0002066	Smp_336110.1, Smp_336140.1, Smp_043290.1	STRK1_73340.1
OG0002067	Smp_124520.1	STRK1_57240.1
OG0002068	Smp_169010.1	STRK1_7710.1, STRK1_7720.1
OG0002070	Smp_004420.1	STRK1_57210.1
OG0002073	Smp_144850.1	STRK1_90760.1
OG0002074	Smp_170150.1	STRK1_3740.1
OG0002075	Smp_094820.1	STRK1_9920.1
OG0002076	Smp_065610.1	STRK1_41870.1, STRK1_41870.2
OG0002077	Smp_153480.1	STRK1_11530.1
OG0002079	Smp_060480.1	STRK1_33160.1
OG0002080	Smp_063530.1, Smp_063530.2	STRK1_52540.1
OG0002081	Smp_153410.1	STRK1_106750.1
OG0002082	Smp_335820.1	STRK1_57490.1, STRK1_86050.1, STRK1_86060.1
OG0002082	Smp_069120.1	STRK1_57500.1
OG0002083	Smp_044000.1	STRK1_42540.1
OG0002084	Smp_244080.1	STRK1_4170.1
OG0002085	Smp_018710.1	STRK1_60360.1
OG0002086	Smp_345280.1	STRK1_39450.1
OG0002087	Smp_173380.1, Smp_173380.2	STRK1_34790.1
OG0002088	Smp_083380.1	STRK1_23900.1, STRK1_23900.2
OG0002089	Smp_046190.1	STRK1_43970.1
OG0002090	Smp_047700.1	STRK1_48180.1, STRK1_48190.1
OG0002091	Smp_148410.1	STRK1_47130.1
OG0002092	Smp_170290.1	STRK1_37170.1, STRK1_37140.1
OG0002093	Smp_123830.1	STRK1_22600.1, STRK1_22610.1
OG0002094	Smp_030400.1	STRK1_6730.1
OG0002095	Smp_343550.1	STRK1_14760.1
OG0002096	Smp_133280.1	STRK1_27420.1
OG0002097	Smp_245280.2, Smp_245280.1	STRK1_15270.1
OG0002098	Smp_342700.1	STRK1_61730.1
OG0002099	Smp_332560.1	STRK1_28520.1
OG0002100	Smp_035360.1	STRK1_110120.1, STRK1_110120.2, STRK1_110120.3, STRK1_26630.1, STRK1_26630.2, STRK1_26630.3
OG0002101	Smp_051000.1, Smp_051000.2	STRK1_85600.1, STRK1_85610.1
OG0002102	Smp_319890.1	STRK1_25080.1
OG0002102	Smp_124080.1	STRK1_23070.1
OG0002103	Smp_149660.1	STRK1_99050.1, STRK1_100170.1
OG0002104	Smp_128940.1	STRK1_29110.1
OG0002105	Smp_073610.1	STRK1_26710.1
OG0002106	Smp_158130.1	STRK1_84750.1
OG0002107	Smp_246970.1, Smp_246970.2	STRK1_58010.1
OG0002108	Smp_068510.1	STRK1_88340.1
OG0002108	Smp_158980.1, Smp_158990.1	STRK1_78810.1
OG0002109	Smp_343050.1	STRK1_98690.1, STRK1_43220.1
OG0002110	Smp_039010.1, Smp_149030.1	STRK1_68910.1
OG0002111	Smp_144130.1, Smp_144130.2	STRK1_37490.1, STRK1_37490.2
OG0002112	Smp_029360.1	STRK1_106420.1, STRK1_106420.2, STRK1_106420.3, STRK1_106420.4
OG0002113	Smp_340130.1, Smp_340130.2	STRK1_86010.1
OG0002114	Smp_196600.1	STRK1_24830.1, STRK1_96770.1
OG0002115	Smp_159190.1	STRK1_48360.3, STRK1_48360.2, STRK1_48360.1
OG0002116	Smp_340170.1	STRK1_33820.1
OG0002117	Smp_134450.1	STRK1_15680.1, STRK1_15680.2
OG0002118	Smp_241580.1	STRK1_43840.1
OG0002118	Smp_181000.1	STRK1_43830.1
OG0002119	Smp_129320.1	STRK1_81430.1, STRK1_101560.1
OG0002120	Smp_174870.1	STRK1_5850.1
OG0002121	Smp_174890.1	STRK1_5860.1
OG0002122	Smp_073220.1	STRK1_32260.1
OG0002123	Smp_019950.1	STRK1_100220.2, STRK1_100220.3, STRK1_100220.5, STRK1_100220.1, STRK1_100220.4
OG0002124	Smp_077120.1	STRK1_19270.1
OG0002125	Smp_343290.1	STRK1_90580.1, STRK1_56130.1, STRK1_96650.1, STRK1_105090.1
OG0002126	Smp_322190.1	STRK1_99190.1, STRK1_17010.1
OG0002127	Smp_194680.1	STRK1_57720.1, STRK1_57720.2, STRK1_57720.3, STRK1_57720.4, STRK1_57720.5, STRK1_57720.6
OG0002128	Smp_146160.1	STRK1_6110.1
OG0002129	Smp_212990.1, Smp_213000.1	STRK1_46320.1, STRK1_46330.1
OG0002130	Smp_129610.1, Smp_129610.2	STRK1_24210.1, STRK1_24220.1
OG0002131	Smp_154740.1, Smp_154740.2	STRK1_38710.1, STRK1_38710.3, STRK1_38710.2
OG0002132	Smp_311770.1	STRK1_96480.1, STRK1_54740.1, STRK1_54740.2, STRK1_54730.1, STRK1_110650.1, STRK1_54880.1
OG0002133	Smp_242060.1	STRK1_45290.1
OG0002134	Smp_126620.1	STRK1_28130.1
OG0002135	Smp_164960.1	STRK1_26940.1
OG0002136	Smp_097320.1	STRK1_93460.1
OG0002138	Smp_059980.1, Smp_154410.1	STRK1_32620.1
OG0002139	Smp_246450.1, Smp_335850.1	STRK1_64460.1
OG0002140	Smp_244940.1	STRK1_7110.1
OG0002141	Smp_138150.1	STRK1_104910.1, STRK1_56340.1
OG0002142	Smp_062070.1	STRK1_83800.1, STRK1_96740.1
OG0002143	Smp_349950.1, Smp_327610.1, Smp_327590.1	STRK1_50090.1
OG0002144	Smp_176000.1	STRK1_26400.1, STRK1_26400.2
OG0002145	Smp_246400.1	STRK1_29480.1
OG0002146	Smp_060190.1	STRK1_14510.1
OG0002147	Smp_124440.1	STRK1_49400.1
OG0002148	Smp_120380.1	STRK1_3700.1
OG0002149	Smp_208050.1	STRK1_51580.2, STRK1_51580.1, STRK1_51590.1
OG0002150	Smp_197640.1	STRK1_65660.1
OG0002151	Smp_098570.1	STRK1_100800.1
OG0002151	Smp_136310.1	STRK1_79470.1
OG0002152	Smp_126800.1	STRK1_101700.1, STRK1_98260.1, STRK1_99100.1, STRK1_97910.1
OG0002153	Smp_244980.1	STRK1_15530.1, STRK1_15540.1, STRK1_15540.2
OG0002154	Smp_315790.1, Smp_315790.2	STRK1_31230.1, STRK1_31230.2
OG0002155	Smp_171040.1	STRK1_22360.1
OG0002156	Smp_138850.2, Smp_138850.1	STRK1_87710.1
OG0002157	Smp_181480.1	STRK1_59540.1
OG0002158	Smp_345890.1	STRK1_71180.1, STRK1_71180.3, STRK1_71180.2
OG0002159	Smp_248070.1	STRK1_73780.1, STRK1_73780.2
OG0002160	Smp_018620.1	STRK1_60300.1
OG0002161	Smp_026830.1	STRK1_43200.1
OG0002162	Smp_053300.1	STRK1_26480.1
OG0002162	Smp_053390.1	STRK1_26480.1
OG0002162	Smp_194870.1	STRK1_26480.1
OG0002163	Smp_160730.1, Smp_160730.2	STRK1_28810.1
OG0002164	Smp_204730.1	STRK1_55390.2, STRK1_55390.1, STRK1_55390.3
OG0002165	Smp_141360.1	STRK1_24310.1
OG0002166	Smp_333940.1	STRK1_53580.1
OG0002167	Smp_113620.1	STRK1_107140.1
OG0002168	Smp_143470.1	STRK1_51090.1
OG0002169	Smp_243870.1	STRK1_20070.1, STRK1_20070.2
OG0002170	Smp_170760.1	STRK1_69930.1, STRK1_69930.2
OG0002171	Smp_006930.1	STRK1_17450.1, STRK1_110770.1, STRK1_17440.1, STRK1_111210.1, STRK1_17410.1, STRK1_17430.1, STRK1_95000.1, STRK1_17400.1, STRK1_111210.2
OG0002172	Smp_071380.1	STRK1_29560.1
OG0002173	Smp_019010.1	STRK1_61550.1, STRK1_61550.2
OG0002174	Smp_008660.1	STRK1_75460.1
OG0002175	Smp_340750.1, Smp_340750.2	STRK1_72140.1
OG0002176	Smp_247450.1	STRK1_61050.1, STRK1_61050.2, STRK1_61050.3
OG0002177	Smp_245230.1	STRK1_3180.1
OG0002178	Smp_247740.1	STRK1_70990.1
OG0002179	Smp_068280.1	STRK1_9520.1, STRK1_9520.2
OG0002180	Smp_160170.1	STRK1_71000.1
OG0002181	Smp_347740.1	STRK1_54360.1
OG0002182	Smp_340480.1	STRK1_103660.1, STRK1_74320.1, STRK1_70780.1, STRK1_74360.1, STRK1_74370.1
OG0002183	Smp_147370.1	STRK1_10830.1
OG0002184	Smp_131390.1, Smp_131390.2	STRK1_88930.1, STRK1_106170.1, STRK1_88940.1, STRK1_88940.2
OG0002185	Smp_134290.1	STRK1_6590.2, STRK1_6590.1, STRK1_6590.3
OG0002186	Smp_142850.1	STRK1_108900.1
OG0002187	Smp_045760.1	STRK1_4700.1
OG0002188	Smp_122340.1	STRK1_65070.1
OG0002189	Smp_028050.1	STRK1_36290.1
OG0002190	Smp_017660.1	STRK1_26010.1, STRK1_26010.2
OG0002191	Smp_203635.1	STRK1_10920.1, STRK1_10930.1
OG0002192	Smp_343270.1	STRK1_43010.1
OG0002193	Smp_155770.1	STRK1_74130.1, STRK1_74130.2
OG0002194	Smp_071540.1	STRK1_29470.1, STRK1_29470.2
OG0002195	Smp_012350.1, Smp_012350.2	STRK1_47530.1, STRK1_47530.2
OG0002196	Smp_000150.1	STRK1_66090.1
OG0002197	Smp_029390.1	STRK1_56410.1
OG0002198	Smp_035220.1	STRK1_27050.1
OG0002199	Smp_340700.1, Smp_141620.1, Smp_329090.1	STRK1_100700.1
OG0002200	Smp_086220.1	STRK1_52060.4, STRK1_52060.5, STRK1_52060.1, STRK1_52060.2, STRK1_52060.3
OG0002201	Smp_123000.1	STRK1_48510.1
OG0002202	Smp_194740.1	STRK1_37310.1, STRK1_37310.2
OG0002203	Smp_042420.1, Smp_042430.2, Smp_042430.1	STRK1_74710.1, STRK1_74720.1
OG0002204	Smp_341990.1	STRK1_22740.1
OG0002205	Smp_126370.1, Smp_126370.2	STRK1_15930.1
OG0002206	Smp_149370.1	STRK1_85640.5, STRK1_85640.8, STRK1_85640.10, STRK1_85640.9, STRK1_85640.2, STRK1_85640.1, STRK1_85640.4, STRK1_85640.7, STRK1_85640.3, STRK1_85640.6
OG0002207	Smp_178410.1	STRK1_5000.1, STRK1_5010.1, STRK1_5010.2, STRK1_103540.1, STRK1_103540.2, STRK1_103540.3
OG0002208	Smp_242930.1, Smp_266810.1	STRK1_2650.1
OG0002209	Smp_332330.1	STRK1_104210.1, STRK1_103730.1, STRK1_105030.1, STRK1_99490.1
OG0002210	Smp_345180.1, Smp_345180.2, Smp_131470.1, Smp_131490.1, Smp_324250.1	STRK1_104690.1, STRK1_19770.1, STRK1_19760.1, STRK1_19780.1, STRK1_19750.1
OG0002212	Smp_125440.1	STRK1_93310.1
OG0002214	Smp_346360.1, Smp_337430.1	STRK1_42870.1
OG0002215	Smp_243150.1, Smp_243150.2	STRK1_7160.1, STRK1_7160.2
OG0002216	Smp_246630.1	STRK1_32530.1
OG0002217	Smp_346990.1	STRK1_16700.1, STRK1_16710.1
OG0002218	Smp_245220.1	STRK1_3200.1
OG0002219	Smp_084060.1	STRK1_13620.1, STRK1_13620.2, STRK1_13620.3, STRK1_13620.4, STRK1_13620.5, STRK1_13620.6
OG0002220	Smp_244780.1	STRK1_510.1
OG0002221	Smp_059340.1	STRK1_8970.1, STRK1_8970.3
OG0002222	Smp_139530.1	STRK1_35800.1
OG0002223	Smp_333010.1	STRK1_101340.1, STRK1_101350.1, STRK1_1920.1, STRK1_1910.1, STRK1_1910.2
OG0002224	Smp_065980.1	STRK1_7580.1
OG0002225	Smp_342990.1, Smp_342990.2	STRK1_86810.1, STRK1_86820.1, STRK1_102670.1
OG0002226	Smp_175980.1	STRK1_26390.1
OG0002227	Smp_149740.1	STRK1_40770.1
OG0002228	Smp_144220.1	STRK1_105160.1, STRK1_37680.1
OG0002229	Smp_136570.1	STRK1_5100.1
OG0002230	Smp_123500.1	STRK1_62560.1
OG0002231	Smp_010100.1	STRK1_63170.1
OG0002232	Smp_059130.1	STRK1_75990.1
OG0002233	Smp_137970.1	STRK1_61500.1
OG0002234	Smp_311480.1	STRK1_51470.1
OG0002234	Smp_311490.1	STRK1_51480.1
OG0002235	Smp_162790.1	STRK1_2370.1
OG0002236	Smp_333700.1	STRK1_65740.1, STRK1_65720.1
OG0002237	Smp_125070.1	STRK1_40420.1
OG0002238	Smp_194840.1	STRK1_98570.1, STRK1_19420.1, STRK1_19420.2, STRK1_19420.3
OG0002239	Smp_345950.1	STRK1_92800.1
OG0002240	Smp_247380.1	STRK1_41600.1, STRK1_41600.2
OG0002241	Smp_336790.1	STRK1_65920.1
OG0002242	Smp_194380.1	STRK1_109860.1, STRK1_109860.2
OG0002243	Smp_034670.1	STRK1_30420.1
OG0002244	Smp_345080.1	STRK1_24120.1
OG0002245	Smp_243630.1	STRK1_58300.1
OG0002246	Smp_070330.1, Smp_070330.2	STRK1_19970.1
OG0002247	Smp_079380.1, Smp_079380.2	STRK1_26920.1, STRK1_26920.2
OG0002248	Smp_148480.1	STRK1_47190.1, STRK1_47190.2, STRK1_47190.3, STRK1_47190.4
OG0002249	Smp_140690.1	STRK1_48780.1
OG0002250	Smp_049740.1	STRK1_38500.1
OG0002251	Smp_076660.1	STRK1_25570.1, STRK1_25570.2, STRK1_25570.3
OG0002252	Smp_266720.1	STRK1_6840.1, STRK1_6840.2
OG0002253	Smp_095150.1	STRK1_55250.1, STRK1_55260.1, STRK1_55250.2
OG0002254	Smp_166960.1	STRK1_51990.1, STRK1_51990.2
OG0002255	Smp_153750.1	STRK1_3650.1, STRK1_3650.2
OG0002256	Smp_245560.1	STRK1_51140.1
OG0002257	Smp_130200.1	STRK1_98830.1, STRK1_46810.1, STRK1_98840.1
OG0002258	Smp_014850.1	STRK1_46880.1
OG0002259	Smp_141240.1	STRK1_24640.2, STRK1_24640.1, STRK1_24640.3, STRK1_24640.4
OG0002260	Smp_015860.1	STRK1_470.1
OG0002261	Smp_063650.1	STRK1_52640.1, STRK1_52640.2, STRK1_52640.3
OG0002262	Smp_085380.1	STRK1_13390.1
OG0002263	Smp_016640.1	STRK1_64840.1
OG0002264	Smp_332650.1	STRK1_40920.1, STRK1_40920.2
OG0002265	Smp_158550.1	STRK1_38670.1
OG0002266	Smp_041370.2, Smp_041370.1	STRK1_100840.1
OG0002267	Smp_046030.1	STRK1_11770.1, STRK1_11770.2
OG0002268	Smp_064320.1	STRK1_95590.1
OG0002269	Smp_305920.1, Smp_145910.1, Smp_308350.1	STRK1_65500.1, STRK1_99140.1, STRK1_99140.2
OG0002270	Smp_087810.1	STRK1_85490.1
OG0002271	Smp_164250.1	STRK1_78340.1, STRK1_78340.3, STRK1_78340.2
OG0002272	Smp_332800.1	STRK1_22910.1, STRK1_106110.1, STRK1_105790.1, STRK1_107810.1, STRK1_102630.1, STRK1_22920.1, STRK1_102110.1
OG0002273	Smp_144990.1	STRK1_72650.1
OG0002274	Smp_047870.1, Smp_047870.2	STRK1_44580.1
OG0002275	Smp_061480.1	STRK1_81630.1
OG0002276	Smp_014800.1, Smp_014800.2	STRK1_46850.1
OG0002277	Smp_156500.1	STRK1_62600.1, STRK1_97300.1, STRK1_101200.1
OG0002278	Smp_077540.1	STRK1_89450.1
OG0002279	Smp_125600.1, Smp_125600.2	STRK1_79740.1
OG0002279	Smp_001980.1	STRK1_84110.1
OG0002280	Smp_267180.1	STRK1_55400.1, STRK1_55400.2, STRK1_107230.1, STRK1_100470.1
OG0002281	Smp_247390.1	STRK1_41590.1
OG0002282	Smp_103920.1	STRK1_8880.1
OG0002283	Smp_156520.1	STRK1_52040.1
OG0002284	Smp_008580.1	STRK1_68730.1
OG0002285	Smp_341580.2, Smp_341580.1	STRK1_12510.1, STRK1_12510.2, STRK1_12510.3
OG0002286	Smp_000580.1	STRK1_65020.1
OG0002287	Smp_106110.1	STRK1_59510.1
OG0002288	Smp_067010.1	STRK1_75530.1
OG0002289	Smp_125980.1	STRK1_34360.1, STRK1_34360.2, STRK1_34360.3, STRK1_34360.4
OG0002290	Smp_133330.1	STRK1_83070.1, STRK1_83080.1
OG0002291	Smp_138280.1	STRK1_62840.1, STRK1_62840.2
OG0002292	Smp_135550.1	STRK1_74470.1, STRK1_74470.2
OG0002293	Smp_341170.1	STRK1_58160.1
OG0002295	Smp_245770.1	STRK1_91790.1, STRK1_47680.1
OG0002296	Smp_061920.1	STRK1_11100.1, STRK1_11100.2
OG0002297	Smp_347760.1	STRK1_36790.1
OG0002297	Smp_020090.1	STRK1_36780.1
OG0002298	Smp_093790.1, Smp_312650.1	STRK1_17370.1
OG0002298	Smp_105730.1	STRK1_17360.1
OG0002299	Smp_165400.1	STRK1_25610.1, STRK1_25610.2, STRK1_25610.3, STRK1_25610.4, STRK1_25610.5
OG0002300	Smp_144970.1	STRK1_72620.1
OG0002301	Smp_135770.1	STRK1_88610.1
OG0002302	Smp_244360.1	STRK1_103010.1, STRK1_14460.1, STRK1_15020.1
OG0002303	Smp_135570.2, Smp_135570.1	STRK1_74450.1, STRK1_74450.2
OG0002304	Smp_177060.2, Smp_177060.1	STRK1_66300.1, STRK1_66300.2, STRK1_98810.1
OG0002305	Smp_033660.1	STRK1_37080.1
OG0002306	Smp_123690.1	STRK1_63400.1, STRK1_63400.2
OG0002307	Smp_158400.1	STRK1_75540.1
OG0002308	Smp_078600.1	STRK1_52390.1, STRK1_52390.2
OG0002309	Smp_040460.1	STRK1_37610.1
OG0002310	Smp_081510.1	STRK1_20590.1
OG0002311	Smp_304460.1	STRK1_6660.1, STRK1_6660.2
OG0002312	Smp_067090.1	STRK1_30930.1
OG0002313	Smp_093690.1	STRK1_38600.2, STRK1_38600.1
OG0002314	Smp_031270.1	STRK1_16060.2, STRK1_16060.1
OG0002315	Smp_095010.1	STRK1_12500.1, STRK1_12500.2, STRK1_12500.4, STRK1_12500.3
OG0002316	Smp_248160.1	STRK1_68920.2, STRK1_68920.1, STRK1_68920.3
OG0002317	Smp_131080.1	STRK1_45130.2, STRK1_45130.1, STRK1_45130.3, STRK1_84570.1
OG0002318	Smp_176780.1	STRK1_21310.1, STRK1_21320.1
OG0002319	Smp_162860.1	STRK1_2560.1
OG0002320	Smp_197880.1	STRK1_75180.1
OG0002321	Smp_306360.1	STRK1_101470.1, STRK1_101460.1, STRK1_14320.1
OG0002322	Smp_345430.1, Smp_345430.2	STRK1_19210.1
OG0002323	Smp_129130.1	STRK1_64270.1
OG0002324	Smp_157710.1	STRK1_13260.1, STRK1_13260.2
OG0002325	Smp_076540.1	STRK1_11440.1, STRK1_11440.2
OG0002326	Smp_063120.1	STRK1_85760.1, STRK1_85760.2, STRK1_85760.3
OG0002327	Smp_144960.1	STRK1_72580.1, STRK1_72580.3, STRK1_72580.2, STRK1_72590.1
OG0002328	Smp_304840.1	STRK1_7300.1, STRK1_7300.2
OG0002329	Smp_142880.1	STRK1_1700.1
OG0002330	Smp_036550.1	STRK1_3520.1, STRK1_3520.2
OG0002331	Smp_158770.1	STRK1_3190.1
OG0002333	Smp_082790.1	STRK1_47720.1, STRK1_47720.2, STRK1_47720.3
OG0002334	Smp_011640.1	STRK1_12070.1
OG0002335	Smp_194620.1	STRK1_14220.1, STRK1_14220.2
OG0002336	Smp_032780.1	STRK1_53210.1, STRK1_53210.2, STRK1_53210.4, STRK1_53210.5, STRK1_53210.3
OG0002337	Smp_316000.1, Smp_316000.2	STRK1_90720.1
OG0002338	Smp_059360.1	STRK1_8980.1
OG0002339	Smp_154090.1, Smp_331600.1	STRK1_86430.1
OG0002340	Smp_310950.1, Smp_120320.1	STRK1_17310.1
OG0002341	Smp_176750.1	STRK1_85420.1, STRK1_85420.2, STRK1_85420.3, STRK1_85420.4, STRK1_85420.5, STRK1_85420.6, STRK1_85420.7
OG0002342	Smp_198670.1	STRK1_16590.1, STRK1_16590.2
OG0002343	Smp_038840.1, Smp_038840.2	STRK1_40100.1, STRK1_40100.2
OG0002344	Smp_073830.1	STRK1_61650.4, STRK1_61650.2, STRK1_61650.1, STRK1_61650.3
OG0002345	Smp_158690.1	STRK1_88290.1
OG0002346	Smp_322050.1, Smp_321620.1	STRK1_22810.1
OG0002347	Smp_306990.1, Smp_307000.1	STRK1_18690.1, STRK1_18680.1, STRK1_18680.2
OG0002348	Smp_132670.1	STRK1_30940.1
OG0002349	Smp_169750.1	STRK1_85330.1
OG0002350	Smp_009800.1	STRK1_104490.1, STRK1_31320.1
OG0002351	Smp_335340.1	STRK1_52330.1, STRK1_52330.2, STRK1_52330.3
OG0002352	Smp_030930.1	STRK1_87740.1, STRK1_87740.2
OG0002353	Smp_145360.1	STRK1_71980.1
OG0002354	Smp_145610.1	STRK1_12700.1
OG0002355	Smp_137160.1	STRK1_71360.1
OG0002356	Smp_123570.1	STRK1_62670.1, STRK1_62670.2
OG0002357	Smp_167280.1	STRK1_104320.1
OG0002357	Smp_083240.1	STRK1_98060.1
OG0002358	Smp_055880.1, Smp_055880.2	STRK1_13550.1, STRK1_13550.2
OG0002359	Smp_347200.1	STRK1_5410.1
OG0002360	Smp_310920.1	STRK1_73060.1, STRK1_73060.2, STRK1_73060.3
OG0002361	Smp_143960.1	STRK1_81970.1
OG0002362	Smp_134940.1	STRK1_62340.1, STRK1_62340.2
OG0002363	Smp_022170.1	STRK1_106220.1, STRK1_66640.1
OG0002364	Smp_149700.1, Smp_149700.2	STRK1_40820.1
OG0002365	Smp_134440.1	STRK1_15620.1
OG0002370	Smp_125510.1	STRK1_51270.1
OG0002371	Smp_321930.1	STRK1_1150.1, STRK1_1150.2, STRK1_1150.3, STRK1_1150.4
OG0002372	Smp_084400.1	STRK1_63890.1, STRK1_109690.1
OG0002373	Smp_341800.1	STRK1_73000.1
OG0002374	Smp_067590.1	STRK1_3220.1, STRK1_3220.2, STRK1_3220.3
OG0002375	Smp_125290.1	STRK1_93050.1, STRK1_93080.1
OG0002376	Smp_146680.1	STRK1_70180.1, STRK1_70180.2
OG0002377	Smp_340690.1, Smp_343390.1	STRK1_110210.1, STRK1_111040.1, STRK1_30230.1, STRK1_30240.1
