Orthogroup	schistosoma_mansoni	schistosoma_bovis
OG0001415	Smp_073290.1	SBOV2_36300.2, SBOV2_36300.1, SBOV2_36300.3, SBOV2_36300.4, SBOV2_36300.5, SBOV2_36300.6
OG0001416	Smp_136580.1	SBOV2_14270.1, SBOV2_14270.4, SBOV2_14270.2, SBOV2_14270.3, SBOV2_14270.5
OG0001417	Smp_157770.1	SBOV2_12130.3, SBOV2_12130.1, SBOV2_12130.4, SBOV2_12130.5, SBOV2_12130.2
OG0001418	Smp_171720.1, Smp_171720.2	SBOV2_170.3, SBOV2_170.5, SBOV2_170.4, SBOV2_170.1, SBOV2_170.2
OG0001420	Smp_082560.1	SBOV2_81590.1, SBOV2_81590.2
OG0001421	Smp_319130.1	SBOV2_30900.1, SBOV2_30900.4, SBOV2_30900.5, SBOV2_30900.2, SBOV2_30900.3
OG0001422	Smp_042670.1	SBOV2_74100.1, SBOV2_74100.2
OG0001423	Smp_343580.1	SBOV2_10960.4, SBOV2_10960.1, SBOV2_10960.3, SBOV2_10960.5, SBOV2_10960.2, SBOV2_10960.6, SBOV2_10960.7
OG0001424	Smp_347330.1	SBOV2_9160.2, SBOV2_9160.1, SBOV2_9160.3
OG0001425	Smp_003250.2, Smp_003250.1	SBOV2_25010.5, SBOV2_25010.2, SBOV2_25010.3, SBOV2_25010.1, SBOV2_25010.4
OG0001426	Smp_006190.1	SBOV2_6200.5, SBOV2_6200.6, SBOV2_6200.3, SBOV2_6200.4, SBOV2_6200.1, SBOV2_6200.2
OG0001427	Smp_337460.1	SBOV2_25530.2, SBOV2_25530.6, SBOV2_25530.1, SBOV2_25530.4, SBOV2_25530.5, SBOV2_25530.8, SBOV2_25530.10, SBOV2_25530.9, SBOV2_25530.7, SBOV2_25530.3
OG0001428	Smp_304030.1, Smp_304040.1	SBOV2_2580.1, SBOV2_2580.2
OG0001429	Smp_181120.1	SBOV2_52580.1, SBOV2_52580.3, SBOV2_52580.4, SBOV2_52580.5, SBOV2_52580.6, SBOV2_52580.7, SBOV2_52580.8, SBOV2_52580.9, SBOV2_52580.2
OG0001430	Smp_121580.1	SBOV2_50400.1
OG0001431	Smp_123490.1	SBOV2_64910.1, SBOV2_64910.2, SBOV2_64910.3, SBOV2_64910.4, SBOV2_64910.5, SBOV2_64910.6
OG0001432	Smp_166080.1	SBOV2_21240.2, SBOV2_21240.4, SBOV2_21240.5, SBOV2_21240.6, SBOV2_21240.3, SBOV2_21240.1
OG0001433	Smp_051230.1, Smp_051230.2	SBOV2_20190.1, SBOV2_20190.2
OG0001434	Smp_166680.1	SBOV2_96530.5, SBOV2_96530.1, SBOV2_96530.7, SBOV2_96530.2, SBOV2_96530.8, SBOV2_96530.9, SBOV2_96530.3, SBOV2_96530.4, SBOV2_96530.6, SBOV2_94130.1, SBOV2_94130.3, SBOV2_94130.2
OG0001435	Smp_062420.1	SBOV2_76330.3, SBOV2_76330.4, SBOV2_76330.5, SBOV2_76330.2, SBOV2_76330.1
OG0001436	Smp_042300.1	SBOV2_76740.1, SBOV2_76740.2, SBOV2_76740.3
OG0001437	Smp_129700.1	SBOV2_49410.2, SBOV2_49410.3, SBOV2_49410.1
OG0001437	Smp_328430.1	SBOV2_51020.1
OG0001438	Smp_088250.1	SBOV2_18410.4, SBOV2_18410.3, SBOV2_18410.1, SBOV2_18410.2
OG0001439	Smp_053550.1, Smp_053550.2	SBOV2_74810.2, SBOV2_74810.1, SBOV2_74810.3, SBOV2_74810.5, SBOV2_74810.6, SBOV2_74810.4
OG0001440	Smp_301990.1, Smp_301990.2	SBOV2_30340.2, SBOV2_30340.1, SBOV2_30340.3
OG0001441	Smp_025010.1	SBOV2_88130.2
OG0001441	Smp_025010.1	SBOV2_88130.3
OG0001442	Smp_333550.1	SBOV2_61930.1
OG0001443	Smp_076150.1	SBOV2_18890.1, SBOV2_18890.2, SBOV2_18890.3, SBOV2_18890.4
OG0001444	Smp_211030.1	SBOV2_71930.1
OG0001445	Smp_342290.1	SBOV2_72870.1, SBOV2_72870.5, SBOV2_72870.6, SBOV2_72870.4, SBOV2_72870.2, SBOV2_72870.3
OG0001446	Smp_154180.1, Smp_334190.1	SBOV2_43980.1, SBOV2_43980.2, SBOV2_43970.1, SBOV2_43970.2
OG0001447	Smp_090110.1	SBOV2_78880.1
OG0001447	Smp_090100.1	SBOV2_78870.1
OG0001448	Smp_334415.1, Smp_334410.1	SBOV2_78960.1
OG0001449	Smp_173620.1	SBOV2_34540.3, SBOV2_34540.1, SBOV2_34540.2
OG0001450	Smp_074570.1, Smp_074570.2	SBOV2_16680.1, SBOV2_16680.2, SBOV2_16680.3
OG0001453	Smp_245870.1	SBOV2_53240.1
OG0001454	Smp_058140.2, Smp_058140.1, Smp_058140.3	SBOV2_81820.4, SBOV2_81820.3, SBOV2_81820.1, SBOV2_81820.2
OG0001455	Smp_097560.1	SBOV2_95580.1
OG0001456	Smp_342870.1	SBOV2_68190.1
OG0001457	Smp_166580.1	SBOV2_5250.2, SBOV2_5250.4, SBOV2_5250.1, SBOV2_5250.3
OG0001458	Smp_081200.1	SBOV2_37430.1, SBOV2_37430.2
OG0001459	Smp_327210.1, Smp_313440.1, Smp_327200.1, Smp_317020.1	SBOV2_56660.2, SBOV2_56660.1, SBOV2_56660.3, SBOV2_56650.1
OG0001460	Smp_132700.2, Smp_132700.1	SBOV2_31590.1
OG0001462	Smp_345300.1	SBOV2_57180.1, SBOV2_57180.2
OG0001463	Smp_345620.1	SBOV2_59090.1
OG0001464	Smp_212080.1	SBOV2_52310.1, SBOV2_52310.2, SBOV2_52310.3, SBOV2_52310.4, SBOV2_52310.5
OG0001465	Smp_145420.1	SBOV2_74340.1
OG0001466	Smp_022110.1	SBOV2_5020.1
OG0001467	Smp_326160.1, Smp_167880.2, Smp_167880.1	SBOV2_62530.1
OG0001468	Smp_241470.1	SBOV2_4650.1, SBOV2_4650.2, SBOV2_4650.3
OG0001469	Smp_150560.1	SBOV2_81440.1
OG0001470	Smp_132550.1	SBOV2_64160.1, SBOV2_64160.2, SBOV2_64160.3
OG0001471	Smp_029070.1	SBOV2_60100.1, SBOV2_60100.4, SBOV2_60100.3, SBOV2_60100.2
OG0001472	Smp_144370.1	SBOV2_64030.1
OG0001473	Smp_008830.1	SBOV2_73160.6, SBOV2_73160.3, SBOV2_73160.2, SBOV2_73160.4, SBOV2_73160.5, SBOV2_73160.1
OG0001474	Smp_247270.1	SBOV2_27330.2, SBOV2_27330.1, SBOV2_27330.3, SBOV2_27330.4
OG0001475	Smp_311650.1	SBOV2_51070.1
OG0001476	Smp_174230.1	SBOV2_8340.1, SBOV2_8340.2, SBOV2_8340.3
OG0001477	Smp_105200.1	SBOV2_55130.1
OG0001478	Smp_345630.1, Smp_345630.2	SBOV2_21280.1, SBOV2_21460.1
OG0001479	Smp_305050.1, Smp_305060.1	SBOV2_9340.2, SBOV2_9340.1, SBOV2_9340.3, SBOV2_9340.4, SBOV2_9340.6, SBOV2_9340.5
OG0001480	Smp_172810.1	SBOV2_10600.1, SBOV2_10600.2, SBOV2_10600.4, SBOV2_10600.5, SBOV2_10600.3
OG0001481	Smp_310510.1, Smp_310510.2, Smp_310520.1	SBOV2_46950.1, SBOV2_46950.2, SBOV2_46960.1, SBOV2_46950.3, SBOV2_46950.4
OG0001482	Smp_164010.1	SBOV2_91250.1, SBOV2_91250.2
OG0001484	Smp_099160.1	SBOV2_22210.1, SBOV2_22210.3, SBOV2_22210.2
OG0001485	Smp_172420.1	SBOV2_33760.2, SBOV2_33760.1, SBOV2_33760.3, SBOV2_33760.4
OG0001486	Smp_148460.1	SBOV2_52730.4, SBOV2_52730.5, SBOV2_52730.3, SBOV2_52730.1, SBOV2_52730.2
OG0001487	Smp_129550.1, Smp_129580.1	SBOV2_24080.1, SBOV2_24080.2
OG0001488	Smp_132750.1	SBOV2_31730.1
OG0001488	Smp_005790.1	SBOV2_94460.1
OG0001489	Smp_003340.1	SBOV2_24930.4, SBOV2_24930.1, SBOV2_24930.3, SBOV2_24930.2
OG0001490	Smp_246460.1	SBOV2_36070.1
OG0001491	Smp_320940.3, Smp_320940.1, Smp_320940.2, Smp_158740.1	SBOV2_5590.1, SBOV2_5590.2
OG0001492	Smp_161220.1	SBOV2_47860.3, SBOV2_47860.1, SBOV2_47870.1, SBOV2_47860.2
OG0001493	Smp_210300.1	SBOV2_45270.1, SBOV2_45270.2, SBOV2_45270.3
OG0001495	Smp_019680.1	SBOV2_7810.1, SBOV2_7810.2, SBOV2_7810.3, SBOV2_7810.4, SBOV2_7810.5, SBOV2_7810.6
OG0001496	Smp_334250.1	SBOV2_74890.4, SBOV2_74890.1, SBOV2_74890.2, SBOV2_74890.3
OG0001498	Smp_320530.1	SBOV2_44600.2, SBOV2_44600.3, SBOV2_44600.1
OG0001499	Smp_199800.1	SBOV2_63860.2, SBOV2_63860.1, SBOV2_63860.4, SBOV2_63860.5, SBOV2_63860.7, SBOV2_63860.3, SBOV2_63860.6, SBOV2_63860.8
OG0001500	Smp_138330.1	SBOV2_66050.1
OG0001501	Smp_130260.1	SBOV2_91750.1
OG0001502	Smp_244820.1, Smp_244820.2	SBOV2_79700.1, SBOV2_690.1
OG0001503	Smp_154880.1	SBOV2_53850.1, SBOV2_53850.2, SBOV2_53850.3, SBOV2_53850.4
OG0001504	Smp_092810.1	SBOV2_62980.2, SBOV2_62980.6, SBOV2_62980.1, SBOV2_62980.4, SBOV2_62980.5, SBOV2_62980.7, SBOV2_62980.3
OG0001505	Smp_127770.1	SBOV2_92350.1
OG0001506	Smp_132090.1	SBOV2_13990.1
OG0001507	Smp_130020.1	SBOV2_53380.1
OG0001508	Smp_054800.1	SBOV2_28910.1
OG0001509	Smp_153930.1	SBOV2_75110.1
OG0001509	Smp_247860.1	SBOV2_73800.1
OG0001510	Smp_065580.1	SBOV2_26110.1
OG0001511	Smp_006590.1	SBOV2_35860.1, SBOV2_35860.2, SBOV2_35860.3
OG0001512	Smp_092320.1	SBOV2_70890.1
OG0001513	Smp_241410.1	SBOV2_14180.1, SBOV2_14170.1
OG0001514	Smp_340970.1	SBOV2_1740.1
OG0001515	Smp_347370.1	SBOV2_2340.1
OG0001515	Smp_021370.1	SBOV2_9040.1, SBOV2_9040.2, SBOV2_9040.5, SBOV2_9040.3, SBOV2_9040.4, SBOV2_56950.1
OG0001516	Smp_244160.1	SBOV2_19300.1
OG0001516	Smp_143780.1	SBOV2_19280.1
OG0001517	Smp_097790.1, Smp_097790.2	SBOV2_40060.1
OG0001518	Smp_153870.1, Smp_153870.2	SBOV2_74940.8, SBOV2_74940.5, SBOV2_74940.7, SBOV2_74940.9, SBOV2_74940.6, SBOV2_74940.4, SBOV2_74940.3, SBOV2_74940.1, SBOV2_74940.2
OG0001519	Smp_150850.1	SBOV2_74770.2, SBOV2_74770.3, SBOV2_74770.1, SBOV2_74770.4, SBOV2_74770.5, SBOV2_74770.6
OG0001520	Smp_012030.1	SBOV2_8450.1, SBOV2_8450.4, SBOV2_8450.12, SBOV2_8450.10, SBOV2_8450.11, SBOV2_8450.7, SBOV2_8450.2, SBOV2_8450.3, SBOV2_8450.9, SBOV2_8450.5, SBOV2_8450.6, SBOV2_8450.8
OG0001521	Smp_245950.1	SBOV2_50650.1
OG0001522	Smp_345770.1	SBOV2_9700.5, SBOV2_9700.7, SBOV2_9700.3, SBOV2_9700.4, SBOV2_9700.6, SBOV2_9700.1, SBOV2_9700.2
OG0001523	Smp_171270.1	SBOV2_47970.4, SBOV2_47970.5, SBOV2_47970.1, SBOV2_47970.2, SBOV2_47970.3
OG0001524	Smp_247650.1	SBOV2_81090.3, SBOV2_81090.1, SBOV2_81090.2
OG0001525	Smp_136160.1	SBOV2_33860.1, SBOV2_33860.2
OG0001526	Smp_344110.1	SBOV2_52750.3, SBOV2_52750.1, SBOV2_52750.4, SBOV2_52750.2
OG0001527	Smp_156160.1	SBOV2_88840.1, SBOV2_88840.2
OG0001528	Smp_152060.1	SBOV2_42110.1, SBOV2_42110.2, SBOV2_42110.5, SBOV2_42110.3, SBOV2_42110.4, SBOV2_42110.6
OG0001529	Smp_104520.1	SBOV2_58530.1
OG0001530	Smp_133590.1, Smp_133590.2, Smp_133590.3	SBOV2_46000.1, SBOV2_46000.2
OG0001531	Smp_323830.2, Smp_323830.1	SBOV2_16180.1
OG0001532	Smp_164820.1, Smp_322070.1	SBOV2_3010.2, SBOV2_3010.1
OG0001533	Smp_047720.1	SBOV2_58260.1, SBOV2_58260.2
OG0001534	Smp_156630.1	SBOV2_73470.1, SBOV2_73470.2, SBOV2_73470.3
OG0001535	Smp_123320.1	SBOV2_86380.1, SBOV2_86380.2
OG0001536	Smp_149530.1	SBOV2_20200.3, SBOV2_20200.4, SBOV2_20200.2, SBOV2_20200.1, SBOV2_20200.5, SBOV2_20200.6, SBOV2_20200.7, SBOV2_20200.9, SBOV2_20200.8, SBOV2_20200.10
OG0001537	Smp_133900.1, Smp_133890.1	SBOV2_1470.1, SBOV2_1460.1, SBOV2_1460.2, SBOV2_1460.3
OG0001538	Smp_078240.1	SBOV2_87140.1, SBOV2_87140.2, SBOV2_87140.3, SBOV2_87140.4
OG0001539	Smp_156990.1	SBOV2_1610.1, SBOV2_1610.2, SBOV2_1610.4, SBOV2_1610.5, SBOV2_1610.6, SBOV2_1610.3
OG0001540	Smp_088460.1	SBOV2_28710.2, SBOV2_28710.3, SBOV2_28710.4, SBOV2_28710.1
OG0001541	Smp_039160.1	SBOV2_83320.1
OG0001542	Smp_179010.1	SBOV2_47610.3, SBOV2_47610.1, SBOV2_47610.2
OG0001543	Smp_321255.1	SBOV2_83170.1, SBOV2_83170.2, SBOV2_83170.3, SBOV2_83170.4
OG0001544	Smp_135990.1	SBOV2_12420.1, SBOV2_12420.2, SBOV2_12420.3
OG0001545	Smp_016510.1	SBOV2_46350.3
OG0001546	Smp_346820.1, Smp_335570.1	SBOV2_31360.4, SBOV2_31360.1, SBOV2_31360.2, SBOV2_31360.3
OG0001547	Smp_345370.1	SBOV2_44190.4, SBOV2_44190.3, SBOV2_44190.2, SBOV2_44190.1
OG0001548	Smp_317540.1	SBOV2_88720.1, SBOV2_88720.2, SBOV2_88720.3, SBOV2_88720.4
OG0001549	Smp_154610.1	SBOV2_44720.1
OG0001550	Smp_078560.1	SBOV2_89170.1, SBOV2_89170.2
OG0001550	Smp_078570.2, Smp_078570.1	SBOV2_89160.1
OG0001554	Smp_129020.1	SBOV2_36880.1
OG0001555	Smp_138810.1	SBOV2_74920.1
OG0001555	Smp_153890.1	SBOV2_74900.1, SBOV2_74900.2, SBOV2_74900.3
OG0001556	Smp_140440.1	SBOV2_35380.1, SBOV2_35380.2
OG0001557	Smp_161380.1	SBOV2_26750.1, SBOV2_26750.3, SBOV2_26750.2, SBOV2_26750.4
OG0001558	Smp_053900.1	SBOV2_79680.1, SBOV2_79680.2
OG0001559	Smp_245730.1	SBOV2_54680.1
OG0001559	Smp_245740.1	SBOV2_54690.1
OG0001560	Smp_013080.1	SBOV2_62730.1, SBOV2_62730.2
OG0001561	Smp_310170.1	SBOV2_45300.1
OG0001562	Smp_342970.1	SBOV2_73870.3, SBOV2_73870.4, SBOV2_73870.2, SBOV2_73870.1
OG0001563	Smp_005390.1	SBOV2_42980.2, SBOV2_42980.1
OG0001564	Smp_310760.1, Smp_310750.1	SBOV2_48320.1, SBOV2_48330.1
OG0001565	Smp_026930.1	SBOV2_64450.1, SBOV2_64450.2
OG0001566	Smp_210660.1	SBOV2_62630.1
OG0001567	Smp_169670.1	SBOV2_76610.1, SBOV2_76610.3, SBOV2_76610.2
OG0001568	Smp_090140.1	SBOV2_79330.2, SBOV2_79330.1
OG0001569	Smp_136510.1, Smp_136510.2	SBOV2_21690.1, SBOV2_21690.2, SBOV2_21690.4, SBOV2_21690.3
OG0001570	Smp_312440.1, Smp_312460.1	SBOV2_70210.1, SBOV2_70210.2
OG0001571	Smp_096480.1	SBOV2_6360.1, SBOV2_6360.2
OG0001572	Smp_127490.1	SBOV2_62650.3, SBOV2_62650.1, SBOV2_62650.2, SBOV2_62650.5, SBOV2_62650.4
OG0001573	Smp_333140.1	SBOV2_41050.1, SBOV2_41050.5, SBOV2_41050.6, SBOV2_41050.2, SBOV2_41050.3, SBOV2_41050.4
OG0001574	Smp_005160.1, Smp_005160.2	SBOV2_32390.1
OG0001575	Smp_158310.1, Smp_158310.3, Smp_158310.2	SBOV2_11530.1, SBOV2_11530.2
OG0001576	Smp_138880.1	SBOV2_89650.1
OG0001577	Smp_133120.1	SBOV2_38590.1, SBOV2_38590.2
OG0001578	Smp_246050.4, Smp_246050.2, Smp_246050.5, Smp_246050.1, Smp_246050.3	SBOV2_55730.1
OG0001579	Smp_267110.1	SBOV2_16440.1
OG0001580	Smp_166370.1	SBOV2_25840.1, SBOV2_25840.2, SBOV2_25840.3, SBOV2_25840.4
OG0001581	Smp_151490.1, Smp_151490.2	SBOV2_77710.1
OG0001582	Smp_021920.1	SBOV2_55340.1, SBOV2_55340.2
OG0001583	Smp_170570.1	SBOV2_25960.1, SBOV2_25960.2
OG0001584	Smp_139470.1	SBOV2_32920.1
OG0001585	Smp_049580.1	SBOV2_27630.1, SBOV2_27630.2, SBOV2_27630.3, SBOV2_27630.4
OG0001586	Smp_015390.1	SBOV2_17380.2, SBOV2_17380.1, SBOV2_17380.3, SBOV2_17380.4
OG0001587	Smp_161080.1, Smp_161080.2	SBOV2_18280.1
OG0001588	Smp_085080.1	SBOV2_62400.1
OG0001589	Smp_150420.1	SBOV2_33630.1, SBOV2_33630.2
OG0001590	Smp_142210.1	SBOV2_68990.1, SBOV2_68990.2
OG0001591	Smp_332360.1	SBOV2_95770.1, SBOV2_95780.1, SBOV2_95790.1
OG0001592	Smp_210520.1, Smp_210520.2	SBOV2_18120.1
OG0001593	Smp_162600.1	SBOV2_60970.1, SBOV2_60970.2
OG0001594	Smp_127600.1	SBOV2_31320.1
OG0001595	Smp_300810.1	SBOV2_65120.3, SBOV2_65120.2, SBOV2_65120.1, SBOV2_65120.4, SBOV2_65120.5
OG0001596	Smp_038080.1	SBOV2_79170.1
OG0001597	Smp_027430.1	SBOV2_72510.1
OG0001598	Smp_001410.1	SBOV2_45040.2, SBOV2_45040.3, SBOV2_45040.4, SBOV2_45040.1, SBOV2_45040.5
OG0001599	Smp_087010.1	SBOV2_69470.2, SBOV2_69470.3, SBOV2_69470.4, SBOV2_69470.5, SBOV2_69470.1
OG0001600	Smp_093220.1	SBOV2_37530.1
OG0001601	Smp_246360.1	SBOV2_65880.1
OG0001602	Smp_153640.1	SBOV2_13130.1
OG0001603	Smp_048830.1	SBOV2_52950.1, SBOV2_52950.2, SBOV2_52950.3, SBOV2_52950.4, SBOV2_52950.5
OG0001604	Smp_332680.1	SBOV2_24120.1
OG0001605	Smp_241450.1	SBOV2_15210.2, SBOV2_15210.1, SBOV2_15210.3, SBOV2_15210.5, SBOV2_15210.4, SBOV2_15210.6
OG0001606	Smp_241980.1	SBOV2_22440.1, SBOV2_22440.2
OG0001607	Smp_150680.1	SBOV2_68920.1, SBOV2_68920.2, SBOV2_68920.3
OG0001608	Smp_082670.1	SBOV2_53950.9, SBOV2_53950.11, SBOV2_53950.4, SBOV2_53950.7, SBOV2_53950.1, SBOV2_53950.3, SBOV2_53950.5, SBOV2_53950.6, SBOV2_53950.8, SBOV2_53950.10, SBOV2_53950.2
OG0001609	Smp_213490.1	SBOV2_70940.1, SBOV2_70940.2
OG0001610	Smp_342160.1	SBOV2_94380.1
OG0001610	Smp_008260.1	SBOV2_30740.2, SBOV2_30740.1
OG0001611	Smp_137950.1, Smp_137950.2	SBOV2_59990.1
OG0001612	Smp_021540.1	SBOV2_1540.2, SBOV2_1540.1, SBOV2_1540.3
OG0001613	Smp_008710.1	SBOV2_73230.1, SBOV2_73230.2, SBOV2_73230.3
OG0001614	Smp_148650.1	SBOV2_27740.6, SBOV2_27740.3, SBOV2_27740.4, SBOV2_27740.5, SBOV2_27740.7, SBOV2_27740.9, SBOV2_27740.8, SBOV2_27740.1, SBOV2_27740.2
OG0001615	Smp_049500.1	SBOV2_27730.1
OG0001616	Smp_212900.1	SBOV2_10280.1
OG0001617	Smp_047540.2, Smp_047540.1	SBOV2_51330.1, SBOV2_51330.2, SBOV2_51330.3
OG0001618	Smp_170350.1	SBOV2_28620.2, SBOV2_28620.3, SBOV2_28620.1
OG0001619	Smp_147560.1	SBOV2_51430.2, SBOV2_51430.3, SBOV2_51430.5, SBOV2_51430.4, SBOV2_51430.1
OG0001620	Smp_136180.1	SBOV2_33830.1
OG0001621	Smp_015690.1	SBOV2_840.1, SBOV2_840.2, SBOV2_840.3
OG0001622	Smp_143970.1	SBOV2_83980.1, SBOV2_83960.1
OG0001623	Smp_127280.1	SBOV2_7890.1, SBOV2_7890.2, SBOV2_7890.3, SBOV2_7890.4, SBOV2_7890.5, SBOV2_7890.6, SBOV2_7890.7
OG0001624	Smp_161370.1	SBOV2_26780.1, SBOV2_26780.2
OG0001625	Smp_308480.1, Smp_308480.2, Smp_308470.1, Smp_308470.2	SBOV2_62290.1
OG0001626	Smp_033710.1	SBOV2_35290.4, SBOV2_35290.5, SBOV2_35290.1, SBOV2_35290.2, SBOV2_35290.3
OG0001627	Smp_149950.1	SBOV2_71980.1, SBOV2_71980.2, SBOV2_71980.3, SBOV2_71980.4
OG0001628	Smp_038030.1	SBOV2_15860.1, SBOV2_15860.2
OG0001629	Smp_188430.1	SBOV2_2040.3, SBOV2_2040.4, SBOV2_2040.1, SBOV2_2040.2
OG0001631	Smp_024900.1	SBOV2_88210.1, SBOV2_88210.3, SBOV2_88210.2
OG0001632	Smp_122370.1	SBOV2_66760.1, SBOV2_66760.2, SBOV2_66760.3, SBOV2_66760.4, SBOV2_66760.6, SBOV2_66760.5
OG0001633	Smp_210370.1	SBOV2_93760.1
OG0001634	Smp_172220.1	SBOV2_86470.1, SBOV2_86470.2, SBOV2_86470.3, SBOV2_86470.4, SBOV2_86470.5
OG0001635	Smp_138610.1	SBOV2_5040.1, SBOV2_5040.2
OG0001636	Smp_145180.1	SBOV2_73950.3, SBOV2_73950.1, SBOV2_73950.2, SBOV2_73950.5, SBOV2_73950.4
OG0001637	Smp_105680.1	SBOV2_57630.1
OG0001638	Smp_096210.1	SBOV2_6670.1, SBOV2_6670.2, SBOV2_6670.5, SBOV2_6670.7, SBOV2_6670.8, SBOV2_6670.3, SBOV2_6670.4, SBOV2_6670.6
OG0001639	Smp_060210.1	SBOV2_13260.1, SBOV2_13260.2
OG0001639	Smp_060220.1	SBOV2_13270.1, SBOV2_16140.1
OG0001640	Smp_155030.1	SBOV2_19960.3, SBOV2_19960.1, SBOV2_19960.2
OG0001641	Smp_087520.2, Smp_087520.1	SBOV2_89290.3, SBOV2_89290.2, SBOV2_89290.4, SBOV2_89290.5, SBOV2_89290.6, SBOV2_89290.1
OG0001642	Smp_346030.1, Smp_346030.2	SBOV2_68900.1, SBOV2_68900.2, SBOV2_44830.1
OG0001643	Smp_121800.1, Smp_121800.2	SBOV2_59240.3, SBOV2_59240.2, SBOV2_59240.1, SBOV2_59240.4
OG0001644	Smp_157320.1	SBOV2_48480.1, SBOV2_48480.2, SBOV2_48480.3, SBOV2_48480.4
OG0001645	Smp_196880.1, Smp_196880.2	SBOV2_94200.1, SBOV2_94200.2
OG0001646	Smp_096520.1	SBOV2_55000.1
OG0001647	Smp_157540.1	SBOV2_26080.2, SBOV2_26080.3, SBOV2_26080.1
OG0001648	Smp_150300.2, Smp_150300.1, Smp_150300.3	SBOV2_79100.1, SBOV2_79100.3, SBOV2_79100.2, SBOV2_79100.4
OG0001649	Smp_163310.1	SBOV2_13650.1
OG0001650	Smp_104870.1	SBOV2_72290.1, SBOV2_72290.2
OG0001651	Smp_343560.1	SBOV2_2120.1, SBOV2_2120.2, SBOV2_2120.3, SBOV2_2120.4, SBOV2_2120.5, SBOV2_2120.6
OG0001652	Smp_103530.1	SBOV2_70840.1, SBOV2_70840.3, SBOV2_70840.2, SBOV2_70840.4
OG0001653	Smp_170060.1	SBOV2_10490.1, SBOV2_10490.2, SBOV2_10490.3, SBOV2_10490.4, SBOV2_10490.5
OG0001654	Smp_036720.1	SBOV2_89800.1
OG0001654	Smp_141940.1	SBOV2_89810.1
OG0001655	Smp_167630.1, Smp_167630.2	SBOV2_67280.3, SBOV2_67280.1, SBOV2_67280.2, SBOV2_67280.4
OG0001656	Smp_158140.1	SBOV2_87050.2, SBOV2_87050.1
OG0001657	Smp_093540.1	SBOV2_34120.1, SBOV2_34120.2, SBOV2_34120.3, SBOV2_34120.4, SBOV2_34120.5, SBOV2_34120.6, SBOV2_34140.1
OG0001659	Smp_078540.1, Smp_309610.1, Smp_319390.1	SBOV2_32740.1, SBOV2_32760.1, SBOV2_32760.2, SBOV2_32760.3, SBOV2_32760.4, SBOV2_32760.5, SBOV2_32760.6
OG0001661	Smp_333880.1	SBOV2_54060.1
OG0001662	Smp_159510.1, Smp_159510.2	SBOV2_5460.1, SBOV2_5460.2, SBOV2_5460.3
OG0001664	Smp_349680.1, Smp_328750.1	SBOV2_56280.1
OG0001668	Smp_035260.1	SBOV2_39220.1
OG0001669	Smp_034090.1	SBOV2_35610.4, SBOV2_35610.1, SBOV2_35610.3, SBOV2_35610.2, SBOV2_35610.5
OG0001670	Smp_045200.1	SBOV2_30940.1, SBOV2_30940.2, SBOV2_30940.3
OG0001671	Smp_165980.1	SBOV2_37340.1, SBOV2_37340.7, SBOV2_37340.3, SBOV2_37340.5, SBOV2_37340.4, SBOV2_37340.6, SBOV2_37340.2
OG0001672	Smp_085150.1	SBOV2_38160.2, SBOV2_38160.3, SBOV2_38160.1
OG0001673	Smp_007550.1	SBOV2_60820.2, SBOV2_60820.1
OG0001675	Smp_030330.1	SBOV2_66420.1, SBOV2_66420.2
OG0001676	Smp_103100.1	SBOV2_10650.2, SBOV2_10650.3, SBOV2_10650.4, SBOV2_10650.5, SBOV2_10650.1, SBOV2_10650.6
OG0001677	Smp_169930.2, Smp_169930.1	SBOV2_89430.2, SBOV2_89430.3, SBOV2_89430.1, SBOV2_89430.4
OG0001678	Smp_210200.1	SBOV2_57350.1, SBOV2_57350.3, SBOV2_57350.4, SBOV2_57350.2
OG0001679	Smp_143760.1	SBOV2_19260.4, SBOV2_19260.3, SBOV2_19260.5, SBOV2_19260.6, SBOV2_19260.7, SBOV2_19260.8, SBOV2_19260.2, SBOV2_19260.1
OG0001680	Smp_035190.1	SBOV2_39170.1
OG0001681	Smp_170170.1	SBOV2_18440.1
OG0001682	Smp_347960.1	SBOV2_16590.2, SBOV2_16590.4, SBOV2_16590.6, SBOV2_16590.1, SBOV2_16590.3, SBOV2_16590.5
OG0001683	Smp_337440.1	SBOV2_24900.1
OG0001684	Smp_346160.1, Smp_328240.1	SBOV2_38230.1
OG0001685	Smp_244390.1	SBOV2_14990.1
OG0001685	Smp_135250.1	SBOV2_14970.1
OG0001686	Smp_173240.1	SBOV2_81520.1, SBOV2_81520.2
OG0001687	Smp_311790.1, Smp_311780.1	SBOV2_55020.3, SBOV2_55020.1, SBOV2_55020.4, SBOV2_55020.2
OG0001688	Smp_026540.1	SBOV2_21630.1, SBOV2_21630.2
OG0001689	Smp_345190.1	SBOV2_20970.1
OG0001689	Smp_131580.1	SBOV2_20930.1
OG0001690	Smp_246690.1	SBOV2_33730.1, SBOV2_33730.2
OG0001691	Smp_157100.1	SBOV2_12830.1
OG0001692	Smp_126460.1	SBOV2_75230.1, SBOV2_75230.3, SBOV2_75230.4, SBOV2_75230.2, SBOV2_75230.5
