Orthogroup	fasciola_gigantica	fasciola_hepatica
OG0002280	FGIG_09099	FhHiC23_g7524.t1, FhHiC23_g7525.t1
OG0002281	FGIG_05678	FhHiC23_g13931.t1
OG0002282	FGIG_05703	FhHiC23_g10320.t1, FhHiC23_g11147.t1
OG0002283	FGIG_11894	FhHiC23_g3334.t1
OG0002283	FGIG_05806	FhHiC23_g3652.t1, FhHiC23_g1877.t1
OG0002284	FGIG_05967	FhHiC23_g3072.t1
OG0002285	FGIG_05994	FhHiC23_g11241.t1
OG0002286	FGIG_06042	FhHiC23_g7733.t1
OG0002287	FGIG_06120	FhHiC23_g7256.t1, FhHiC23_g7256.t2
OG0002288	FGIG_06146	FhHiC23_g2726.t1
OG0002289	FGIG_06166	FhHiC23_g6255.t1, FhHiC23_g6255.t2
OG0002290	FGIG_09267	FhHiC23_g3738.t1
OG0002290	FGIG_06359	FhHiC23_g4215.t1
OG0002291	FGIG_06403	FhHiC23_g8105.t1, FhHiC23_g8105.t2
OG0002292	FGIG_06655	FhHiC23_g2904.t1, FhHiC23_g2904.t2
OG0002293	FGIG_06706	FhHiC23_g7839.t1, FhHiC23_g7840.t1
OG0002294	FGIG_12343	FhHiC23_g15544.t2
OG0002294	FGIG_06716	FhHiC23_g15544.t1
OG0002295	FGIG_06836	FhHiC23_g41.t1, FhHiC23_g41.t2
OG0002296	FGIG_07857, FGIG_06883	FhHiC23_g11307.t1
OG0002297	FGIG_06891, FGIG_06890	FhHiC23_g6451.t1
OG0002298	FGIG_06951	FhHiC23_g7862.t1
OG0002299	FGIG_07092	FhHiC23_g10123.t1
OG0002300	FGIG_09925, FGIG_07095	FhHiC23_g1373.t1, FhHiC23_g1373.t2
OG0002301	FGIG_07117	FhHiC23_g4559.t1, FhHiC23_g16446.t2, FhHiC23_g16446.t1, FhHiC23_g16446.t3
OG0002302	FGIG_08060	FhHiC23_g7624.t1
OG0002302	FGIG_08061	FhHiC23_g7625.t1
OG0002302	FGIG_07118	FhHiC23_g12541.t2, FhHiC23_g12541.t3
OG0002302	FGIG_10708	FhHiC23_g12541.t1
OG0002303	FGIG_07470	FhHiC23_g2908.t1, FhHiC23_g2907.t1
OG0002304	FGIG_08042	FhHiC23_g6828.t1
OG0002305	FGIG_08091	FhHiC23_g6053.t1
OG0002306	FGIG_08115	FhHiC23_g7144.t1
OG0002307	FGIG_08189	FhHiC23_g359.t1
OG0002308	FGIG_08211	FhHiC23_g2004.t1
OG0002309	FGIG_08287	FhHiC23_g14731.t1
OG0002310	FGIG_08475	FhHiC23_g15465.t1
OG0002311	FGIG_08577	FhHiC23_g13826.t1, FhHiC23_g13826.t2
OG0002312	FGIG_08678	FhHiC23_g10299.t1, FhHiC23_g10299.t2
OG0002313	FGIG_08766	FhHiC23_g4892.t1, FhHiC23_g4892.t2
OG0002314	FGIG_08910	FhHiC23_g13781.t2, FhHiC23_g13781.t3, FhHiC23_g13784.t1, FhHiC23_g13784.t2, FhHiC23_g13781.t1
OG0002315	FGIG_08928	FhHiC23_g11243.t1
OG0002316	FGIG_09015, FGIG_09014	FhHiC23_g2968.t1
OG0002317	FGIG_09066	FhHiC23_g16665.t1
OG0002319	FGIG_09288, FGIG_11697	FhHiC23_g11904.t1, FhHiC23_g11904.t2
OG0002320	FGIG_09337	FhHiC23_g2396.t1, FhHiC23_g2396.t2
OG0002321	FGIG_11653, FGIG_09436	FhHiC23_g15390.t1
OG0002322	FGIG_09441, FGIG_09442	FhHiC23_g15273.t1
OG0002323	FGIG_09510, FGIG_09829	FhHiC23_g8127.t2, FhHiC23_g8127.t1
OG0002324	FGIG_09558	FhHiC23_g12910.t1
OG0002325	FGIG_10351	FhHiC23_g11321.t1, FhHiC23_g11320.t1
OG0002325	FGIG_09644	FhHiC23_g11785.t1
OG0002326	FGIG_09702	FhHiC23_g15866.t1, FhHiC23_g15866.t2
OG0002327	FGIG_12278, FGIG_09776, FGIG_09775	FhHiC23_g777.t1
OG0002328	FGIG_09778	FhHiC23_g13043.t1
OG0002329	FGIG_09876	FhHiC23_g12960.t1, FhHiC23_g12960.t2
OG0002330	FGIG_09881	FhHiC23_g13352.t1
OG0002331	FGIG_09927, FGIG_11900	FhHiC23_g12917.t1, FhHiC23_g12917.t2
OG0002332	FGIG_09958	FhHiC23_g11211.t2, FhHiC23_g11211.t3, FhHiC23_g11211.t1
OG0002333	FGIG_10059	FhHiC23_g935.t1
OG0002334	FGIG_10145	FhHiC23_g12819.t1
OG0002335	FGIG_10281	FhHiC23_g15282.t1
OG0002336	FGIG_12150, FGIG_10289	FhHiC23_g3027.t1
OG0002337	FGIG_10362	FhHiC23_g9762.t1, FhHiC23_g9762.t3, FhHiC23_g9762.t2
OG0002338	FGIG_10458	FhHiC23_g10745.t1, FhHiC23_g10745.t2
OG0002339	FGIG_10531	FhHiC23_g16252.t1
OG0002340	FGIG_10716	FhHiC23_g13791.t1
OG0002341	FGIG_10749	FhHiC23_g16574.t3, FhHiC23_g16574.t1, FhHiC23_g16574.t2
OG0002342	FGIG_10783	FhHiC23_g12326.t1
OG0002343	FGIG_10808	FhHiC23_g14639.t1
OG0002344	FGIG_11003	FhHiC23_g7097.t1
OG0002345	FGIG_11019	FhHiC23_g16504.t1, FhHiC23_g16504.t3, FhHiC23_g16504.t4, FhHiC23_g16504.t5, FhHiC23_g16504.t2
OG0002346	FGIG_11123, FGIG_11122	FhHiC23_g10328.t2, FhHiC23_g10328.t1
OG0002347	FGIG_11158, FGIG_11159	FhHiC23_g15512.t1
OG0002347	FGIG_12385, FGIG_12386	FhHiC23_g15513.t1
OG0002348	FGIG_11206	FhHiC23_g4778.t1
OG0002349	FGIG_11271, FGIG_11398	FhHiC23_g4364.t1
OG0002351	FGIG_11338	FhHiC23_g1899.t1, FhHiC23_g1899.t2
OG0002352	FGIG_11473	FhHiC23_g16208.t1, FhHiC23_g16208.t2
OG0002353	FGIG_11640	FhHiC23_g2542.t2, FhHiC23_g2542.t3, FhHiC23_g2542.t1, FhHiC23_g2542.t4
OG0002354	FGIG_12409, FGIG_11676	FhHiC23_g13164.t1
OG0002355	FGIG_11960, FGIG_11712	FhHiC23_g3398.t1, FhHiC23_g3398.t2
OG0002356	FGIG_11801	FhHiC23_g7910.t1, FhHiC23_g7910.t2
OG0002370	FGIG_00318, FGIG_00319	FhHiC23_g873.t1
OG0002371	FGIG_00332	FhHiC23_g13444.t1
OG0002372	FGIG_00522	FhHiC23_g7937.t1, FhHiC23_g7937.t2
OG0002373	FGIG_00664	FhHiC23_g2814.t1, FhHiC23_g2814.t2
OG0002374	FGIG_00687	FhHiC23_g13514.t1, FhHiC23_g13514.t2
OG0002375	FGIG_05220, FGIG_00900	FhHiC23_g9015.t1, FhHiC23_g9015.t2
OG0002376	FGIG_00953, FGIG_09565	FhHiC23_g763.t1, FhHiC23_g763.t2
OG0002377	FGIG_01063, FGIG_01062	FhHiC23_g6526.t1
OG0002378	FGIG_01137	FhHiC23_g5644.t1, FhHiC23_g5648.t1
OG0002379	FGIG_01173	FhHiC23_g10046.t1, FhHiC23_g10046.t2
OG0002379	FGIG_05262	FhHiC23_g14623.t2, FhHiC23_g14623.t1, FhHiC23_g14623.t3
OG0002380	FGIG_01224	FhHiC23_g15127.t3, FhHiC23_g15127.t2
OG0002381	FGIG_01256	FhHiC23_g951.t1
OG0002382	FGIG_01304	FhHiC23_g12309.t1
OG0002383	FGIG_01455	FhHiC23_g1688.t1
OG0002384	FGIG_09873	FhHiC23_g3497.t1
OG0002384	FGIG_01494	FhHiC23_g3497.t2
OG0002385	FGIG_01675	FhHiC23_g6302.t1
OG0002386	FGIG_01731, FGIG_01733, FGIG_01732	FhHiC23_g6254.t1
OG0002387	FGIG_01735, FGIG_01737, FGIG_01736	FhHiC23_g1088.t1, FhHiC23_g1088.t2, FhHiC23_g1088.t3
OG0002388	FGIG_01875, FGIG_10835	FhHiC23_g11523.t2, FhHiC23_g11523.t3, FhHiC23_g11523.t1
OG0002389	FGIG_01884	FhHiC23_g16310.t1
OG0002390	FGIG_01897, FGIG_01896	FhHiC23_g11689.t1
OG0002390	FGIG_01898	FhHiC23_g11687.t1
OG0002391	FGIG_02015	FhHiC23_g11998.t1, FhHiC23_g11998.t2, FhHiC23_g11998.t3
OG0002392	FGIG_02057	FhHiC23_g16155.t1, FhHiC23_g16155.t2
OG0002393	FGIG_02189, FGIG_04963	FhHiC23_g8397.t1, FhHiC23_g8397.t2
OG0002394	FGIG_02326	FhHiC23_g5292.t2, FhHiC23_g5292.t1
OG0002395	FGIG_02392, FGIG_12059	FhHiC23_g3630.t1
OG0002396	FGIG_02713	FhHiC23_g5945.t1, FhHiC23_g5945.t2
OG0002397	FGIG_02751	FhHiC23_g3165.t1, FhHiC23_g3165.t2
OG0002398	FGIG_02818	FhHiC23_g12984.t1
OG0002399	FGIG_02929	FhHiC23_g13958.t2, FhHiC23_g13958.t1
OG0002399	FGIG_12312	FhHiC23_g13957.t1, FhHiC23_g13957.t2
OG0002400	FGIG_02992	FhHiC23_g12650.t2, FhHiC23_g12650.t1, FhHiC23_g12650.t3
OG0002401	FGIG_03016	FhHiC23_g9572.t1
OG0002402	FGIG_03098	FhHiC23_g15134.t1
OG0002403	FGIG_03175	FhHiC23_g10157.t1
OG0002404	FGIG_03321	FhHiC23_g12892.t1, FhHiC23_g7985.t1
OG0002405	FGIG_03332	FhHiC23_g13383.t1
OG0002406	FGIG_03463	FhHiC23_g11310.t1
OG0002407	FGIG_03753	FhHiC23_g12365.t1
OG0002407	FGIG_03485	FhHiC23_g13733.t1
OG0002408	FGIG_03539	FhHiC23_g816.t1, FhHiC23_g816.t2
OG0002409	FGIG_03603	FhHiC23_g3934.t1
OG0002410	FGIG_03611	FhHiC23_g13925.t1, FhHiC23_g681.t1, FhHiC23_g680.t1, FhHiC23_g4782.t1
OG0002411	FGIG_10068	FhHiC23_g16206.t2
OG0002411	FGIG_03660	FhHiC23_g16206.t1
OG0002412	FGIG_03751	FhHiC23_g5333.t1
OG0002413	FGIG_03978	FhHiC23_g16389.t1
OG0002415	FGIG_04148	FhHiC23_g15500.t1
OG0002416	FGIG_04169	FhHiC23_g14509.t1, FhHiC23_g14509.t3, FhHiC23_g14509.t2
OG0002417	FGIG_04242	FhHiC23_g10794.t1
OG0002418	FGIG_04267	FhHiC23_g6180.t1
OG0002419	FGIG_04405	FhHiC23_g4620.t1, FhHiC23_g4620.t2, FhHiC23_g4620.t3
OG0002420	FGIG_04462	FhHiC23_g5866.t1, FhHiC23_g5866.t2
OG0002421	FGIG_04522	FhHiC23_g2730.t1, FhHiC23_g2730.t3, FhHiC23_g2730.t2
OG0002422	FGIG_04530	FhHiC23_g6092.t1
OG0002423	FGIG_04660	FhHiC23_g1037.t1
OG0002423	FGIG_04661	FhHiC23_g1038.t2
OG0002424	FGIG_04664	FhHiC23_g1782.t1, FhHiC23_g1782.t2
OG0002425	FGIG_05156	FhHiC23_g6185.t1, FhHiC23_g6185.t2, FhHiC23_g6186.t1
OG0002426	FGIG_05306, FGIG_05305, FGIG_11597, FGIG_05304	FhHiC23_g14246.t2, FhHiC23_g14246.t1
OG0002427	FGIG_08659	FhHiC23_g637.t1
OG0002427	FGIG_08134	FhHiC23_g4042.t1
OG0002427	FGIG_05349	FhHiC23_g3954.t1, FhHiC23_g3954.t2
OG0002428	FGIG_05382	FhHiC23_g11413.t1, FhHiC23_g11413.t2
OG0002429	FGIG_05450	FhHiC23_g4768.t1, FhHiC23_g4768.t2
OG0002430	FGIG_05519	FhHiC23_g2724.t1
OG0002431	FGIG_05521	FhHiC23_g14499.t1
OG0002432	FGIG_05602	FhHiC23_g8139.t1
OG0002433	FGIG_05646, FGIG_05645	FhHiC23_g10916.t1
OG0002434	FGIG_05674	FhHiC23_g5632.t1, FhHiC23_g5634.t1, FhHiC23_g5634.t2
OG0002435	FGIG_05697	FhHiC23_g6156.t1, FhHiC23_g6156.t2
OG0002436	FGIG_05730	FhHiC23_g14986.t1, FhHiC23_g14986.t2
OG0002437	FGIG_05941	FhHiC23_g1190.t1
OG0002438	FGIG_05966	FhHiC23_g6112.t1
OG0002439	FGIG_05976	FhHiC23_g1032.t1, FhHiC23_g1032.t4, FhHiC23_g1032.t2, FhHiC23_g1032.t3
OG0002440	FGIG_05987	FhHiC23_g8343.t1
OG0002441	FGIG_06093	FhHiC23_g1244.t1, FhHiC23_g1245.t1
OG0002442	FGIG_06418	FhHiC23_g14518.t1
OG0002443	FGIG_06436	FhHiC23_g14220.t1
OG0002444	FGIG_06465, FGIG_07625, FGIG_07626	FhHiC23_g8384.t1
OG0002445	FGIG_06503	FhHiC23_g7843.t1
OG0002446	FGIG_06541, FGIG_06542	FhHiC23_g7279.t2, FhHiC23_g7279.t1
OG0002447	FGIG_06779	FhHiC23_g11821.t1
OG0002448	FGIG_06814	FhHiC23_g5024.t1
OG0002449	FGIG_06820	FhHiC23_g11903.t1
OG0002450	FGIG_06958, FGIG_06957	FhHiC23_g8047.t1, FhHiC23_g8047.t2
OG0002451	FGIG_09875, FGIG_06973	FhHiC23_g2727.t1
OG0002452	FGIG_09266	FhHiC23_g3737.t1
OG0002452	FGIG_07134	FhHiC23_g13772.t1
OG0002453	FGIG_07309	FhHiC23_g1800.t1
OG0002454	FGIG_07341	FhHiC23_g8247.t2, FhHiC23_g8247.t3
OG0002454	FGIG_07342	FhHiC23_g8247.t1
OG0002455	FGIG_07376	FhHiC23_g8605.t1
OG0002456	FGIG_07457, FGIG_09917	FhHiC23_g4669.t2, FhHiC23_g4669.t1
OG0002458	FGIG_07836	FhHiC23_g4106.t1
OG0002459	FGIG_07884	FhHiC23_g14277.t1, FhHiC23_g14277.t2
OG0002460	FGIG_07978	FhHiC23_g13522.t1
OG0002461	FGIG_08021	FhHiC23_g13440.t1
OG0002462	FGIG_08085, FGIG_08086	FhHiC23_g6766.t1
OG0002463	FGIG_08096	FhHiC23_g3706.t1
OG0002464	FGIG_08106	FhHiC23_g9937.t1
OG0002465	FGIG_08251	FhHiC23_g3725.t1
OG0002466	FGIG_08323	FhHiC23_g10411.t1, FhHiC23_g10411.t2, FhHiC23_g10411.t3
OG0002467	FGIG_08516	FhHiC23_g534.t1, FhHiC23_g534.t2
OG0002468	FGIG_08551	FhHiC23_g3117.t1
OG0002469	FGIG_08589, FGIG_11582, FGIG_08590	FhHiC23_g13226.t1
OG0002470	FGIG_08645	FhHiC23_g2264.t1, FhHiC23_g2265.t1
OG0002471	FGIG_08707	FhHiC23_g885.t1, FhHiC23_g885.t2
OG0002472	FGIG_08827	FhHiC23_g5384.t1
OG0002473	FGIG_08879	FhHiC23_g13601.t1
OG0002474	FGIG_08909	FhHiC23_g15960.t1, FhHiC23_g15960.t2
OG0002475	FGIG_09134	FhHiC23_g10950.t1
OG0002476	FGIG_09264, FGIG_09265, FGIG_10209	FhHiC23_g4868.t1
OG0002477	FGIG_09272	FhHiC23_g3269.t1
OG0002478	FGIG_09278	FhHiC23_g46.t1
OG0002479	FGIG_09452	FhHiC23_g7687.t1
OG0002480	FGIG_09465, FGIG_09464	FhHiC23_g9730.t1
OG0002481	FGIG_09576	FhHiC23_g13216.t3, FhHiC23_g13216.t2, FhHiC23_g13216.t4, FhHiC23_g13216.t1
OG0002482	FGIG_09686	FhHiC23_g7850.t1, FhHiC23_g7850.t2
OG0002483	FGIG_09695	FhHiC23_g15240.t1, FhHiC23_g15241.t1
OG0002484	FGIG_09732	FhHiC23_g10369.t1
OG0002485	FGIG_09739	FhHiC23_g5397.t1
OG0002486	FGIG_09770	FhHiC23_g9651.t1
OG0002487	FGIG_09784	FhHiC23_g2073.t1
OG0002488	FGIG_10504, FGIG_09832	FhHiC23_g841.t1
OG0002489	FGIG_09868	FhHiC23_g10462.t1, FhHiC23_g10462.t2
OG0002490	FGIG_09978	FhHiC23_g387.t3, FhHiC23_g387.t1, FhHiC23_g387.t2
OG0002491	FGIG_10023	FhHiC23_g9237.t2, FhHiC23_g9237.t1
OG0002492	FGIG_10063, FGIG_10064	FhHiC23_g1663.t1
OG0002493	FGIG_10292	FhHiC23_g7915.t1
OG0002494	FGIG_10497	FhHiC23_g13047.t1
OG0002495	FGIG_10719	FhHiC23_g11532.t2, FhHiC23_g11532.t1
OG0002496	FGIG_10747	FhHiC23_g14149.t1, FhHiC23_g14148.t1
OG0002497	FGIG_10950	FhHiC23_g1965.t1, FhHiC23_g1965.t2
OG0002498	FGIG_11117	FhHiC23_g13432.t1, FhHiC23_g13432.t2
OG0002499	FGIG_11169, FGIG_11170	FhHiC23_g2027.t1
OG0002500	FGIG_11224	FhHiC23_g13115.t1
OG0002501	FGIG_11287	FhHiC23_g13148.t1, FhHiC23_g13148.t2
OG0002502	FGIG_11537	FhHiC23_g1998.t1, FhHiC23_g1998.t2
OG0002503	FGIG_11553	FhHiC23_g3507.t1, FhHiC23_g3507.t2
OG0002504	FGIG_12299, FGIG_11806	FhHiC23_g10182.t1
OG0002505	FGIG_11920	FhHiC23_g159.t1
OG0002506	FGIG_12017, FGIG_12551	FhHiC23_g6239.t1
OG0002506	FGIG_12439	FhHiC23_g6240.t1
OG0002507	FGIG_12058	FhHiC23_g3629.t1
OG0002508	FGIG_12197	FhHiC23_g8437.t1, FhHiC23_g8437.t2
OG0002509	FGIG_12245, FGIG_12297	FhHiC23_g10742.t1
OG0002510	FGIG_12391	FhHiC23_g7597.t1
OG0002511	FGIG_12393	FhHiC23_g1267.t1, FhHiC23_g1267.t2
OG0002512	FGIG_12546, FGIG_12547	FhHiC23_g7261.t1
OG0002526	FGIG_00089	FhHiC23_g11628.t2, FhHiC23_g11628.t1
OG0002527	FGIG_00511, FGIG_00510	FhHiC23_g14608.t1, FhHiC23_g14608.t2
OG0002528	FGIG_11944, FGIG_00524	FhHiC23_g10333.t2, FhHiC23_g10333.t1
OG0002529	FGIG_00554	FhHiC23_g308.t1
OG0002530	FGIG_00602	FhHiC23_g3245.t1, FhHiC23_g3246.t1
OG0002531	FGIG_00671	FhHiC23_g9302.t3, FhHiC23_g9302.t2, FhHiC23_g9302.t1
OG0002532	FGIG_00738	FhHiC23_g817.t1
OG0002533	FGIG_00969	FhHiC23_g8167.t1, FhHiC23_g8167.t2
OG0002534	FGIG_11683	FhHiC23_g16134.t1, FhHiC23_g16138.t1
OG0002534	FGIG_11684	FhHiC23_g16139.t1
OG0002534	FGIG_01021	FhHiC23_g16144.t1, FhHiC23_g16144.t2
OG0002534	FGIG_09514	FhHiC23_g16143.t1, FhHiC23_g16141.t1
OG0002534	FGIG_09067	FhHiC23_g16664.t1
OG0002535	FGIG_01112	FhHiC23_g4808.t1
OG0002536	FGIG_01191	FhHiC23_g13067.t1
OG0002537	FGIG_01229, FGIG_01228	FhHiC23_g3595.t1
OG0002538	FGIG_01242	FhHiC23_g7031.t1, FhHiC23_g7031.t2
OG0002539	FGIG_01248	FhHiC23_g9724.t1, FhHiC23_g9724.t2, FhHiC23_g9724.t3
OG0002540	FGIG_01266, FGIG_01267	FhHiC23_g4858.t1
OG0002541	FGIG_01457	FhHiC23_g1685.t1
OG0002542	FGIG_10847, FGIG_12416, FGIG_01549	FhHiC23_g16600.t1
OG0002543	FGIG_01691	FhHiC23_g5136.t1
OG0002544	FGIG_01781	FhHiC23_g1898.t1
OG0002545	FGIG_01827, FGIG_01826	FhHiC23_g10362.t2, FhHiC23_g10362.t1
OG0002546	FGIG_01847	FhHiC23_g11379.t2, FhHiC23_g11379.t1, FhHiC23_g11379.t3
OG0002547	FGIG_02027	FhHiC23_g9213.t1
OG0002548	FGIG_02084	FhHiC23_g9001.t1, FhHiC23_g9001.t2, FhHiC23_g9001.t3
OG0002549	FGIG_02182	FhHiC23_g9297.t1
OG0002550	FGIG_02255	FhHiC23_g404.t2, FhHiC23_g404.t3, FhHiC23_g404.t1, FhHiC23_g404.t4
OG0002551	FGIG_02388	FhHiC23_g5381.t1
OG0002552	FGIG_02401	FhHiC23_g6476.t1
OG0002552	FGIG_09802	FhHiC23_g12813.t1
OG0002553	FGIG_02504	FhHiC23_g8057.t1, FhHiC23_g8057.t2
OG0002554	FGIG_02553	FhHiC23_g7180.t1
OG0002555	FGIG_02669	FhHiC23_g14289.t1
OG0002555	FGIG_08043	FhHiC23_g14364.t1, FhHiC23_g14365.t1
OG0002555	FGIG_09511	FhHiC23_g14371.t1
OG0002555	FGIG_10706	FhHiC23_g14369.t1
OG0002555	FGIG_11580	FhHiC23_g14370.t1
OG0002555	FGIG_09512	FhHiC23_g14367.t1, FhHiC23_g14368.t1
OG0002556	FGIG_02738	FhHiC23_g15423.t1
OG0002557	FGIG_02739	FhHiC23_g14852.t1, FhHiC23_g14852.t2
OG0002558	FGIG_02814	FhHiC23_g12983.t1
OG0002559	FGIG_02898	FhHiC23_g4708.t1, FhHiC23_g4708.t2
OG0002560	FGIG_03093, FGIG_03092	FhHiC23_g8654.t2, FhHiC23_g8654.t1
OG0002561	FGIG_03183	FhHiC23_g11583.t1, FhHiC23_g11583.t2
OG0002562	FGIG_03203	FhHiC23_g13527.t1
OG0002564	FGIG_03281, FGIG_12500, FGIG_05562	FhHiC23_g3178.t1
OG0002565	FGIG_03333	FhHiC23_g13384.t1
OG0002565	FGIG_07664	FhHiC23_g12779.t1
OG0002566	FGIG_03342	FhHiC23_g8574.t1
OG0002566	FGIG_03344	FhHiC23_g8572.t2
OG0002566	FGIG_03345	FhHiC23_g8572.t1
OG0002567	FGIG_03349	FhHiC23_g5030.t1, FhHiC23_g5030.t2
OG0002568	FGIG_03365	FhHiC23_g8027.t1, FhHiC23_g8027.t2
OG0002569	FGIG_03570	FhHiC23_g7241.t1
OG0002570	FGIG_03617	FhHiC23_g5044.t2, FhHiC23_g5044.t1
OG0002571	FGIG_03757	FhHiC23_g4965.t1, FhHiC23_g4965.t2
OG0002572	FGIG_03782	FhHiC23_g6984.t1, FhHiC23_g6984.t2
OG0002573	FGIG_03838, FGIG_03840	FhHiC23_g9597.t1, FhHiC23_g9599.t2, FhHiC23_g9599.t1
OG0002574	FGIG_03886	FhHiC23_g2263.t1
OG0002575	FGIG_03898	FhHiC23_g10382.t1
OG0002576	FGIG_04012	FhHiC23_g1183.t1
OG0002577	FGIG_04166	FhHiC23_g6103.t1, FhHiC23_g6104.t1
OG0002577	FGIG_05840, FGIG_12682, FGIG_05379	FhHiC23_g1102.t1, FhHiC23_g1096.t1
OG0002578	FGIG_04195	FhHiC23_g424.t1
OG0002579	FGIG_04229	FhHiC23_g9459.t1, FhHiC23_g9459.t2, FhHiC23_g9457.t1
OG0002580	FGIG_04294	FhHiC23_g8589.t1, FhHiC23_g8589.t2, FhHiC23_g8589.t3, FhHiC23_g8589.t4
OG0002581	FGIG_04296	FhHiC23_g8587.t1, FhHiC23_g8587.t2
OG0002582	FGIG_04308	FhHiC23_g5269.t1
OG0002583	FGIG_04409	FhHiC23_g16831.t1
OG0002584	FGIG_09949, FGIG_04538	FhHiC23_g6584.t1
OG0002585	FGIG_04559	FhHiC23_g15455.t1
OG0002586	FGIG_12272, FGIG_04639	FhHiC23_g15341.t1
OG0002587	FGIG_04693, FGIG_04694	FhHiC23_g3689.t1, FhHiC23_g3689.t2
OG0002588	FGIG_04974	FhHiC23_g7743.t2, FhHiC23_g7743.t1, FhHiC23_g7743.t3
OG0002589	FGIG_05061	FhHiC23_g7331.t1
OG0002590	FGIG_05128	FhHiC23_g2959.t1
OG0002591	FGIG_05129	FhHiC23_g773.t1, FhHiC23_g3423.t1, FhHiC23_g3422.t1, FhHiC23_g3422.t2
OG0002592	FGIG_05162	FhHiC23_g8973.t1
OG0002593	FGIG_05298	FhHiC23_g694.t1, FhHiC23_g693.t1
OG0002594	FGIG_05299	FhHiC23_g691.t1, FhHiC23_g692.t2, FhHiC23_g692.t1, FhHiC23_g692.t3
OG0002595	FGIG_05362	FhHiC23_g1137.t2, FhHiC23_g1137.t1
OG0002596	FGIG_05460	FhHiC23_g209.t1
OG0002597	FGIG_05487	FhHiC23_g11982.t1, FhHiC23_g11982.t2
OG0002598	FGIG_05515	FhHiC23_g5451.t1
OG0002599	FGIG_05728	FhHiC23_g8225.t3, FhHiC23_g8225.t1
OG0002599	FGIG_05727	FhHiC23_g8225.t2
OG0002600	FGIG_05795	FhHiC23_g1304.t1, FhHiC23_g1311.t1
OG0002601	FGIG_05849	FhHiC23_g11707.t1, FhHiC23_g11707.t2
OG0002602	FGIG_05875	FhHiC23_g15586.t1
OG0002603	FGIG_05906	FhHiC23_g7210.t1
OG0002604	FGIG_06006	FhHiC23_g13386.t1
OG0002605	FGIG_06036	FhHiC23_g220.t1
OG0002606	FGIG_06073, FGIG_06072	FhHiC23_g4073.t1
OG0002607	FGIG_06107	FhHiC23_g6574.t1
OG0002608	FGIG_06129	FhHiC23_g13703.t1, FhHiC23_g1775.t1
OG0002609	FGIG_06136	FhHiC23_g13466.t1
OG0002610	FGIG_11000, FGIG_06189	FhHiC23_g13935.t2, FhHiC23_g13935.t1
OG0002611	FGIG_06324	FhHiC23_g15039.t1
OG0002612	FGIG_06340	FhHiC23_g11859.t1, FhHiC23_g10338.t1
OG0002613	FGIG_06345	FhHiC23_g14058.t1, FhHiC23_g14058.t2
OG0002614	FGIG_06354	FhHiC23_g12838.t2, FhHiC23_g12838.t1
OG0002615	FGIG_06373	FhHiC23_g621.t1
OG0002616	FGIG_06415	FhHiC23_g5458.t1
OG0002617	FGIG_06419	FhHiC23_g13922.t1
OG0002618	FGIG_06466	FhHiC23_g8383.t1
OG0002619	FGIG_06472, FGIG_06474	FhHiC23_g6954.t2, FhHiC23_g6954.t1, FhHiC23_g6954.t3
OG0002620	FGIG_06511	FhHiC23_g5188.t1
OG0002621	FGIG_09641, FGIG_06677	FhHiC23_g11134.t1
OG0002622	FGIG_06700	FhHiC23_g1883.t1
OG0002623	FGIG_06729, FGIG_06728	FhHiC23_g11088.t3, FhHiC23_g11088.t1, FhHiC23_g11088.t2
OG0002624	FGIG_06964	FhHiC23_g11045.t1
OG0002625	FGIG_06967	FhHiC23_g5899.t1
OG0002626	FGIG_06976	FhHiC23_g7778.t1
OG0002627	FGIG_07084	FhHiC23_g12040.t1
OG0002628	FGIG_07147	FhHiC23_g14439.t1
OG0002629	FGIG_07170	FhHiC23_g16202.t3, FhHiC23_g16202.t1, FhHiC23_g16202.t2
OG0002630	FGIG_11260, FGIG_10933	FhHiC23_g13169.t1
OG0002630	FGIG_07216	FhHiC23_g15979.t1, FhHiC23_g15979.t2
OG0002631	FGIG_07225	FhHiC23_g9536.t1
OG0002632	FGIG_07361, FGIG_12484, FGIG_12485	FhHiC23_g3582.t1
OG0002633	FGIG_07397	FhHiC23_g5365.t2, FhHiC23_g5365.t1
OG0002634	FGIG_07468	FhHiC23_g8988.t1
OG0002635	FGIG_07528	FhHiC23_g10404.t1
OG0002636	FGIG_07640	FhHiC23_g1677.t1
OG0002637	FGIG_12349, FGIG_07657, FGIG_07658	FhHiC23_g9418.t1, FhHiC23_g9418.t2
OG0002638	FGIG_07669	FhHiC23_g2231.t1
OG0002639	FGIG_07695	FhHiC23_g7217.t1
OG0002640	FGIG_12195, FGIG_07993	FhHiC23_g11544.t1
OG0002641	FGIG_08071, FGIG_08808	FhHiC23_g964.t1
OG0002642	FGIG_08263	FhHiC23_g12733.t1, FhHiC23_g12733.t2
OG0002643	FGIG_08292	FhHiC23_g13577.t1
OG0002644	FGIG_08363	FhHiC23_g7002.t1
OG0002645	FGIG_08488	FhHiC23_g11038.t1, FhHiC23_g11038.t2
OG0002646	FGIG_09593, FGIG_08514	FhHiC23_g6608.t2, FhHiC23_g6608.t1, FhHiC23_g6608.t3
OG0002647	FGIG_08632	FhHiC23_g16121.t1, FhHiC23_g16121.t2, FhHiC23_g6714.t1
