Orthogroup	fasciola_gigantica	fasciola_hepatica	opisthorchis_viverrini	s.mekongi	schistosoma_bovis	schistosoma_curassoni	schistosoma_guineensis	schistosoma_haematobium	schistosoma_intercalatum	schistosoma_japonicum	schistosoma_mansoni	schistosoma_margrebowiei	schistosoma_mattheei	schistosoma_rodhaini	schistosoma_spindale	schistosoma_turkestanicum	schmidtea_mediterranea	trichobilharzia_regenti
OG0020761			T265_01178															
OG0020762			T265_01182															
OG0020763			T265_01185															
OG0020764			T265_01194															
OG0020765			T265_01205															
OG0020766			T265_01207															
OG0020767			T265_01212															
OG0020768			T265_01233															
OG0020769			T265_01235															
OG0020770			T265_01237															
OG0020771			T265_01238															
OG0020772			T265_01243															
OG0020773			T265_01250															
OG0020774			T265_01257															
OG0020775			T265_01258															
OG0020776			T265_01260															
OG0020777			T265_01267															
OG0020778			T265_01268															
OG0020779			T265_01270															
OG0020780			T265_01278															
OG0020781			T265_01279															
OG0020782			T265_01281															
OG0020783			T265_01284															
OG0020784			T265_01285															
OG0020785			T265_01287															
OG0020786			T265_01289															
OG0020787			T265_01292															
OG0020788			T265_01296															
OG0020789			T265_01297															
OG0020790			T265_01305															
OG0020791			T265_01306															
OG0020792			T265_01315															
OG0020793			T265_01317															
OG0020794			T265_01321															
OG0020795			T265_01326															
OG0020796			T265_01332															
OG0020797			T265_01340															
OG0020798			T265_01344															
OG0020799			T265_01348															
OG0020800			T265_01350															
OG0020801			T265_01352															
OG0020802			T265_01353															
OG0020803			T265_01357															
OG0020804			T265_01359															
OG0020805			T265_01367															
OG0020806			T265_01372															
OG0020807			T265_01394															
OG0020808			T265_01397															
OG0020809			T265_01399															
OG0020810			T265_01408															
OG0020811			T265_01412															
OG0020812			T265_01424															
OG0020813			T265_01436															
OG0020814			T265_01443															
OG0020815			T265_01450															
OG0020816			T265_01456															
OG0020817			T265_01467															
OG0020818			T265_01468															
OG0020819			T265_01469															
OG0020820			T265_01470															
OG0020821			T265_01482															
OG0020822			T265_01496															
OG0020823			T265_01498															
OG0020824			T265_01503															
OG0020825			T265_01512															
OG0020826			T265_01514															
OG0020827			T265_01517															
OG0020828			T265_01521															
OG0020829			T265_01522															
OG0020830			T265_01524															
OG0020831			T265_01529															
OG0020832			T265_01538															
OG0020833			T265_01545															
OG0020834			T265_01559															
OG0020835			T265_01561															
OG0020836			T265_01564															
OG0020837			T265_01573															
OG0020838			T265_01576															
OG0020839			T265_01593															
OG0020840			T265_01599															
OG0020841			T265_01601															
OG0020842			T265_01603															
OG0020843			T265_01612															
OG0020844			T265_01617															
OG0020845			T265_01618															
OG0020846			T265_01641															
OG0020847			T265_01642															
OG0020848			T265_01646															
OG0020849			T265_01647															
OG0020850			T265_01648															
OG0020851			T265_01651															
OG0020852			T265_01662															
OG0020853			T265_01673															
OG0020854			T265_01676															
OG0020855			T265_01678															
OG0020856			T265_01679															
OG0020857			T265_01683															
OG0020858			T265_01691															
OG0020859			T265_01703															
OG0020860			T265_01726															
OG0020861			T265_01733															
OG0020862			T265_01734															
OG0020863			T265_01737															
OG0020864			T265_01739															
OG0020865			T265_01740															
OG0020866			T265_01751															
OG0020867			T265_01753															
OG0020868			T265_01755															
OG0020869			T265_01770															
OG0020870			T265_01777															
OG0020871			T265_01790															
OG0020872			T265_01794															
OG0020873			T265_01799															
OG0020874			T265_01801															
OG0020875			T265_01807															
OG0020876			T265_01808															
OG0020877			T265_01812															
OG0020878			T265_01816															
OG0020879			T265_01817															
OG0020880			T265_01824															
OG0020881			T265_01830															
OG0020882			T265_01834															
OG0020883			T265_01849															
OG0020884			T265_01852															
OG0020885			T265_01861															
OG0020886			T265_01873															
OG0020887			T265_01876															
OG0020888			T265_01877															
OG0020889			T265_01878															
OG0020890			T265_01879															
OG0020891			T265_01880															
OG0020892			T265_01881															
OG0020893			T265_01882															
OG0020894			T265_01898															
OG0020895			T265_01903															
OG0020896			T265_01908															
OG0020897			T265_01919															
OG0020898			T265_01943															
OG0020899			T265_01950															
OG0020900			T265_01955															
OG0020901			T265_01958															
OG0020902			T265_01962															
OG0020903			T265_01966															
OG0020904			T265_01974															
OG0020905			T265_01979															
OG0020906			T265_01984															
OG0020907			T265_01987															
OG0020908			T265_02000															
OG0020909			T265_02013															
OG0020910			T265_02018															
OG0020911			T265_02020															
OG0020912			T265_02047															
OG0020913			T265_02048															
OG0020914			T265_02051															
OG0020915			T265_02053															
OG0020916			T265_02063															
OG0020917			T265_02065															
OG0020918			T265_02070															
OG0020919			T265_02072															
OG0020920			T265_02083															
OG0020921			T265_02089															
OG0020922			T265_02095															
OG0020923			T265_02100															
OG0020924			T265_02104															
OG0020925			T265_02109															
OG0020926			T265_02111															
OG0020927			T265_02115															
OG0020928			T265_02118															
OG0020929			T265_02119															
OG0020930			T265_02120															
OG0020931			T265_02124															
OG0020932			T265_02126															
OG0020933			T265_02128															
OG0020934			T265_02130															
OG0020935			T265_02135															
OG0020936			T265_02138															
OG0020937			T265_02139															
OG0020938			T265_02145															
OG0020939			T265_02146															
OG0020940			T265_02147															
OG0020941			T265_02157															
OG0020942			T265_02158															
OG0020943			T265_02161															
OG0020944			T265_02165															
OG0020945			T265_02167															
OG0020946			T265_02186															
OG0020947			T265_02197															
OG0020948			T265_02205															
OG0020949			T265_02211															
OG0020950			T265_02213															
OG0020951			T265_02219															
OG0020952			T265_02222															
OG0020953			T265_02225															
OG0020954			T265_02236															
OG0020955			T265_02243															
OG0020956			T265_02265															
OG0020957			T265_02266															
OG0020958			T265_02274															
OG0020959			T265_02276															
OG0020960			T265_02277															
OG0020961			T265_02279															
OG0020962			T265_02280															
OG0020963			T265_02281															
OG0020964			T265_02289															
OG0020965			T265_02292															
OG0020966			T265_02305															
OG0020967			T265_02309															
OG0020968			T265_02312															
OG0020969			T265_02313															
OG0020970			T265_02318															
OG0020971			T265_02320															
OG0020972			T265_02323															
OG0020973			T265_02328															
OG0020974			T265_02341															
OG0020975			T265_02344															
OG0020976			T265_02346															
OG0020977			T265_02350															
OG0020978			T265_02359															
OG0020979			T265_02361															
OG0020980			T265_02368															
OG0020981			T265_02370															
OG0020982			T265_02378															
OG0020983			T265_02380															
OG0020984			T265_02384															
OG0020985			T265_02385															
OG0020986			T265_02387															
OG0020987			T265_02390															
OG0020988			T265_02391															
OG0020989			T265_02392															
OG0020990			T265_02399															
OG0020991			T265_02400															
OG0020992			T265_02406															
OG0020993			T265_02411															
OG0020994			T265_02416															
OG0020995			T265_02417															
OG0020996			T265_02420															
OG0020997			T265_02421															
OG0020998			T265_02422															
OG0020999			T265_02428															
OG0021000			T265_02431															
OG0021001			T265_02433															
OG0021002			T265_02434															
OG0021003			T265_02441															
OG0021004			T265_02442															
OG0021005			T265_02449															
OG0021006			T265_02458															
OG0021007			T265_02461															
OG0021008			T265_02466															
OG0021009			T265_02468															
OG0021010			T265_02469															
OG0021011			T265_02475															
OG0021012			T265_02476															
OG0021013			T265_02481															
OG0021014			T265_02489															
OG0021015			T265_02490															
OG0021016			T265_02497															
OG0021017			T265_02502															
OG0021018			T265_02506															
OG0021019			T265_02507															
OG0021020			T265_02508															
OG0021021			T265_02509															
OG0021022			T265_02515															
OG0021023			T265_02517															
OG0021024			T265_02530															
OG0021025			T265_02534															
OG0021026			T265_02537															
OG0021027			T265_02542															
OG0021028			T265_02544															
OG0021029			T265_02550															
OG0021030			T265_02558															
OG0021031			T265_02559															
OG0021032			T265_02570															
OG0021033			T265_02575															
OG0021034			T265_02582															
OG0021035			T265_02584															
OG0021036			T265_02586															
OG0021037			T265_02589															
OG0021038			T265_02593															
OG0021039			T265_02599															
OG0021040			T265_02618															
OG0021041			T265_02627															
OG0021042			T265_02640															
OG0021043			T265_02643															
OG0021044			T265_02647															
OG0021045			T265_02649															
OG0021046			T265_02653															
OG0021047			T265_02655															
OG0021048			T265_02664															
OG0021049			T265_02666															
OG0021050			T265_02667															
OG0021051			T265_02680															
OG0021052			T265_02685															
OG0021053			T265_02696															
OG0021054			T265_02699															
OG0021055			T265_02704															
OG0021056			T265_02709															
OG0021057			T265_02712															
OG0021058			T265_02723															
OG0021059			T265_02725															
OG0021060			T265_02732															
OG0021061			T265_02733															
OG0021062			T265_02736															
OG0021063			T265_02740															
OG0021064			T265_02746															
OG0021065			T265_02761															
OG0021066			T265_02766															
OG0021067			T265_02776															
OG0021068			T265_02777															
OG0021069			T265_02781															
OG0021070			T265_02789															
OG0021071			T265_02791															
OG0021072			T265_02793															
OG0021073			T265_02795															
OG0021074			T265_02797															
OG0021075			T265_02800															
OG0021076			T265_02801															
OG0021077			T265_02807															
OG0021078			T265_02817															
OG0021079			T265_02821															
OG0021080			T265_02828															
OG0021081			T265_02837															
OG0021082			T265_02845															
OG0021083			T265_02847															
OG0021084			T265_02850															
OG0021085			T265_02857															
OG0021086			T265_02858															
OG0021087			T265_02859															
OG0021088			T265_02860															
OG0021089			T265_02863															
OG0021090			T265_02875															
OG0021091			T265_02879															
OG0021092			T265_02882															
OG0021093			T265_02889															
OG0021094			T265_02891															
OG0021095			T265_02902															
OG0021096			T265_02905															
OG0021097			T265_02915															
OG0021098			T265_02917															
OG0021099			T265_02930															
OG0021100			T265_02931															
OG0021101			T265_02939															
OG0021102			T265_02945															
OG0021103			T265_02948															
OG0021104			T265_02949															
OG0021105			T265_02954															
OG0021106			T265_02957															
OG0021107			T265_02960															
OG0021108			T265_02965															
OG0021109			T265_02969															
OG0021110			T265_02985															
OG0021111			T265_02986															
OG0021112			T265_02997															
OG0021113			T265_02999															
OG0021114			T265_03008															
OG0021115			T265_03009															
OG0021116			T265_03013															
OG0021117			T265_03016															
OG0021118			T265_03023															
OG0021119			T265_03027															
OG0021120			T265_03032															
OG0021121			T265_03033															
OG0021122			T265_03035															
OG0021123			T265_03037															
OG0021124			T265_03038															
OG0021125			T265_03048															
OG0021126			T265_03049															
OG0021127			T265_03051															
OG0021128			T265_03053															
OG0021129			T265_03057															
