Orthogroup	fasciola_hepatica	fasciola_gigantica
OG0002548	FhHiC23_g9001.t1, FhHiC23_g9001.t2, FhHiC23_g9001.t3	FGIG_02084
OG0002549	FhHiC23_g9297.t1	FGIG_02182
OG0002550	FhHiC23_g404.t2, FhHiC23_g404.t3, FhHiC23_g404.t1, FhHiC23_g404.t4	FGIG_02255
OG0002551	FhHiC23_g5381.t1	FGIG_02388
OG0002552	FhHiC23_g6476.t1	FGIG_02401
OG0002552	FhHiC23_g12813.t1	FGIG_09802
OG0002553	FhHiC23_g8057.t1, FhHiC23_g8057.t2	FGIG_02504
OG0002554	FhHiC23_g7180.t1	FGIG_02553
OG0002555	FhHiC23_g14289.t1	FGIG_02669
OG0002555	FhHiC23_g14364.t1, FhHiC23_g14365.t1	FGIG_08043
OG0002555	FhHiC23_g14371.t1	FGIG_09511
OG0002555	FhHiC23_g14369.t1	FGIG_10706
OG0002555	FhHiC23_g14370.t1	FGIG_11580
OG0002555	FhHiC23_g14367.t1, FhHiC23_g14368.t1	FGIG_09512
OG0002556	FhHiC23_g15423.t1	FGIG_02738
OG0002557	FhHiC23_g14852.t1, FhHiC23_g14852.t2	FGIG_02739
OG0002558	FhHiC23_g12983.t1	FGIG_02814
OG0002559	FhHiC23_g4708.t1, FhHiC23_g4708.t2	FGIG_02898
OG0002560	FhHiC23_g8654.t2, FhHiC23_g8654.t1	FGIG_03093, FGIG_03092
OG0002561	FhHiC23_g11583.t1, FhHiC23_g11583.t2	FGIG_03183
OG0002562	FhHiC23_g13527.t1	FGIG_03203
OG0002564	FhHiC23_g3178.t1	FGIG_03281, FGIG_12500, FGIG_05562
OG0002565	FhHiC23_g13384.t1	FGIG_03333
OG0002565	FhHiC23_g12779.t1	FGIG_07664
OG0002566	FhHiC23_g8574.t1	FGIG_03342
OG0002566	FhHiC23_g8572.t2	FGIG_03344
OG0002566	FhHiC23_g8572.t1	FGIG_03345
OG0002567	FhHiC23_g5030.t1, FhHiC23_g5030.t2	FGIG_03349
OG0002568	FhHiC23_g8027.t1, FhHiC23_g8027.t2	FGIG_03365
OG0002569	FhHiC23_g7241.t1	FGIG_03570
OG0002570	FhHiC23_g5044.t2, FhHiC23_g5044.t1	FGIG_03617
OG0002571	FhHiC23_g4965.t1, FhHiC23_g4965.t2	FGIG_03757
OG0002572	FhHiC23_g6984.t1, FhHiC23_g6984.t2	FGIG_03782
OG0002573	FhHiC23_g9597.t1, FhHiC23_g9599.t2, FhHiC23_g9599.t1	FGIG_03838, FGIG_03840
OG0002574	FhHiC23_g2263.t1	FGIG_03886
OG0002575	FhHiC23_g10382.t1	FGIG_03898
OG0002576	FhHiC23_g1183.t1	FGIG_04012
OG0002577	FhHiC23_g6103.t1, FhHiC23_g6104.t1	FGIG_04166
OG0002577	FhHiC23_g1102.t1, FhHiC23_g1096.t1	FGIG_05840, FGIG_12682, FGIG_05379
OG0002578	FhHiC23_g424.t1	FGIG_04195
OG0002579	FhHiC23_g9459.t1, FhHiC23_g9459.t2, FhHiC23_g9457.t1	FGIG_04229
OG0002580	FhHiC23_g8589.t1, FhHiC23_g8589.t2, FhHiC23_g8589.t3, FhHiC23_g8589.t4	FGIG_04294
OG0002581	FhHiC23_g8587.t1, FhHiC23_g8587.t2	FGIG_04296
OG0002582	FhHiC23_g5269.t1	FGIG_04308
OG0002583	FhHiC23_g16831.t1	FGIG_04409
OG0002584	FhHiC23_g6584.t1	FGIG_09949, FGIG_04538
OG0002585	FhHiC23_g15455.t1	FGIG_04559
OG0002586	FhHiC23_g15341.t1	FGIG_12272, FGIG_04639
OG0002587	FhHiC23_g3689.t1, FhHiC23_g3689.t2	FGIG_04693, FGIG_04694
OG0002588	FhHiC23_g7743.t2, FhHiC23_g7743.t1, FhHiC23_g7743.t3	FGIG_04974
OG0002589	FhHiC23_g7331.t1	FGIG_05061
OG0002590	FhHiC23_g2959.t1	FGIG_05128
OG0002591	FhHiC23_g773.t1, FhHiC23_g3423.t1, FhHiC23_g3422.t1, FhHiC23_g3422.t2	FGIG_05129
OG0002592	FhHiC23_g8973.t1	FGIG_05162
OG0002593	FhHiC23_g694.t1, FhHiC23_g693.t1	FGIG_05298
OG0002594	FhHiC23_g691.t1, FhHiC23_g692.t2, FhHiC23_g692.t1, FhHiC23_g692.t3	FGIG_05299
OG0002595	FhHiC23_g1137.t2, FhHiC23_g1137.t1	FGIG_05362
OG0002596	FhHiC23_g209.t1	FGIG_05460
OG0002597	FhHiC23_g11982.t1, FhHiC23_g11982.t2	FGIG_05487
OG0002598	FhHiC23_g5451.t1	FGIG_05515
OG0002599	FhHiC23_g8225.t3, FhHiC23_g8225.t1	FGIG_05728
OG0002599	FhHiC23_g8225.t2	FGIG_05727
OG0002600	FhHiC23_g1304.t1, FhHiC23_g1311.t1	FGIG_05795
OG0002601	FhHiC23_g11707.t1, FhHiC23_g11707.t2	FGIG_05849
OG0002602	FhHiC23_g15586.t1	FGIG_05875
OG0002603	FhHiC23_g7210.t1	FGIG_05906
OG0002604	FhHiC23_g13386.t1	FGIG_06006
OG0002605	FhHiC23_g220.t1	FGIG_06036
OG0002606	FhHiC23_g4073.t1	FGIG_06073, FGIG_06072
OG0002607	FhHiC23_g6574.t1	FGIG_06107
OG0002608	FhHiC23_g13703.t1, FhHiC23_g1775.t1	FGIG_06129
OG0002609	FhHiC23_g13466.t1	FGIG_06136
OG0002610	FhHiC23_g13935.t2, FhHiC23_g13935.t1	FGIG_11000, FGIG_06189
OG0002611	FhHiC23_g15039.t1	FGIG_06324
OG0002612	FhHiC23_g11859.t1, FhHiC23_g10338.t1	FGIG_06340
OG0002613	FhHiC23_g14058.t1, FhHiC23_g14058.t2	FGIG_06345
OG0002614	FhHiC23_g12838.t2, FhHiC23_g12838.t1	FGIG_06354
OG0002615	FhHiC23_g621.t1	FGIG_06373
OG0002616	FhHiC23_g5458.t1	FGIG_06415
OG0002617	FhHiC23_g13922.t1	FGIG_06419
OG0002618	FhHiC23_g8383.t1	FGIG_06466
OG0002619	FhHiC23_g6954.t2, FhHiC23_g6954.t1, FhHiC23_g6954.t3	FGIG_06472, FGIG_06474
OG0002620	FhHiC23_g5188.t1	FGIG_06511
OG0002621	FhHiC23_g11134.t1	FGIG_09641, FGIG_06677
OG0002622	FhHiC23_g1883.t1	FGIG_06700
OG0002623	FhHiC23_g11088.t3, FhHiC23_g11088.t1, FhHiC23_g11088.t2	FGIG_06729, FGIG_06728
OG0002624	FhHiC23_g11045.t1	FGIG_06964
OG0002625	FhHiC23_g5899.t1	FGIG_06967
OG0002626	FhHiC23_g7778.t1	FGIG_06976
OG0002627	FhHiC23_g12040.t1	FGIG_07084
OG0002628	FhHiC23_g14439.t1	FGIG_07147
OG0002629	FhHiC23_g16202.t3, FhHiC23_g16202.t1, FhHiC23_g16202.t2	FGIG_07170
OG0002630	FhHiC23_g13169.t1	FGIG_11260, FGIG_10933
OG0002630	FhHiC23_g15979.t1, FhHiC23_g15979.t2	FGIG_07216
OG0002631	FhHiC23_g9536.t1	FGIG_07225
OG0002632	FhHiC23_g3582.t1	FGIG_07361, FGIG_12484, FGIG_12485
OG0002633	FhHiC23_g5365.t2, FhHiC23_g5365.t1	FGIG_07397
OG0002634	FhHiC23_g8988.t1	FGIG_07468
OG0002635	FhHiC23_g10404.t1	FGIG_07528
OG0002636	FhHiC23_g1677.t1	FGIG_07640
OG0002637	FhHiC23_g9418.t1, FhHiC23_g9418.t2	FGIG_12349, FGIG_07657, FGIG_07658
OG0002638	FhHiC23_g2231.t1	FGIG_07669
OG0002639	FhHiC23_g7217.t1	FGIG_07695
OG0002640	FhHiC23_g11544.t1	FGIG_12195, FGIG_07993
OG0002641	FhHiC23_g964.t1	FGIG_08071, FGIG_08808
OG0002642	FhHiC23_g12733.t1, FhHiC23_g12733.t2	FGIG_08263
OG0002643	FhHiC23_g13577.t1	FGIG_08292
OG0002644	FhHiC23_g7002.t1	FGIG_08363
OG0002645	FhHiC23_g11038.t1, FhHiC23_g11038.t2	FGIG_08488
OG0002646	FhHiC23_g6608.t2, FhHiC23_g6608.t1, FhHiC23_g6608.t3	FGIG_09593, FGIG_08514
OG0002647	FhHiC23_g16121.t1, FhHiC23_g16121.t2, FhHiC23_g6714.t1	FGIG_08632
OG0002648	FhHiC23_g11203.t1, FhHiC23_g11203.t2	FGIG_08657
OG0002649	FhHiC23_g5192.t1	FGIG_08764
OG0002649	FhHiC23_g5193.t1	FGIG_10032
OG0002650	FhHiC23_g11133.t1	FGIG_08774
OG0002651	FhHiC23_g12392.t1	FGIG_08809
OG0002652	FhHiC23_g15821.t1	FGIG_08823, FGIG_08825, FGIG_08824
OG0002653	FhHiC23_g16034.t1	FGIG_08840
OG0002654	FhHiC23_g3883.t1, FhHiC23_g3883.t2	FGIG_08874
OG0002655	FhHiC23_g3022.t1	FGIG_08904, FGIG_08905
OG0002656	FhHiC23_g15563.t1	FGIG_09068
OG0002658	FhHiC23_g4680.t1	FGIG_10965, FGIG_09229
OG0002659	FhHiC23_g6909.t1	FGIG_09283, FGIG_09284
OG0002660	FhHiC23_g13487.t1, FhHiC23_g13487.t2	FGIG_09287
OG0002661	FhHiC23_g7919.t1	FGIG_09299
OG0002662	FhHiC23_g4278.t1	FGIG_09329, FGIG_09330
OG0002663	FhHiC23_g4565.t1, FhHiC23_g4565.t2	FGIG_09358
OG0002664	FhHiC23_g9975.t1	FGIG_09406
OG0002665	FhHiC23_g2031.t1, FhHiC23_g2029.t1	FGIG_09444
OG0002666	FhHiC23_g4671.t1, FhHiC23_g4671.t2	FGIG_09447
OG0002667	FhHiC23_g10304.t1, FhHiC23_g10304.t2	FGIG_09692
OG0002668	FhHiC23_g8564.t1, FhHiC23_g8564.t2	FGIG_09716
OG0002669	FhHiC23_g16213.t1	FGIG_09863
OG0002670	FhHiC23_g5547.t1, FhHiC23_g5547.t2	FGIG_09923
OG0002671	FhHiC23_g9205.t1, FhHiC23_g9206.t1	FGIG_10002
OG0002672	FhHiC23_g2690.t1	FGIG_10016, FGIG_12308, FGIG_10692
OG0002673	FhHiC23_g2551.t1	FGIG_10035
OG0002674	FhHiC23_g9698.t1	FGIG_10188
OG0002675	FhHiC23_g13401.t2, FhHiC23_g13401.t1	FGIG_10506
OG0002676	FhHiC23_g8081.t1	FGIG_10620
OG0002677	FhHiC23_g7983.t2, FhHiC23_g7983.t1, FhHiC23_g7983.t3	FGIG_10626
OG0002678	FhHiC23_g12439.t1	FGIG_10664
OG0002679	FhHiC23_g2772.t1, FhHiC23_g2772.t3	FGIG_10815
OG0002680	FhHiC23_g7046.t1	FGIG_10900
OG0002681	FhHiC23_g9475.t2, FhHiC23_g9475.t1, FhHiC23_g9475.t3	FGIG_10906
OG0002682	FhHiC23_g14981.t1	FGIG_10998
OG0002683	FhHiC23_g9578.t1	FGIG_11199
OG0002684	FhHiC23_g4135.t1	FGIG_11240
OG0002685	FhHiC23_g11129.t1	FGIG_11288
OG0002686	FhHiC23_g718.t2	FGIG_11995
OG0002686	FhHiC23_g718.t1	FGIG_11420
OG0002687	FhHiC23_g5159.t1	FGIG_11463
OG0002687	FhHiC23_g5159.t2	FGIG_12541
OG0002688	FhHiC23_g4617.t1	FGIG_12381, FGIG_11687
OG0002689	FhHiC23_g5241.t1	FGIG_11852
OG0002690	FhHiC23_g13956.t1	FGIG_11864
OG0002691	FhHiC23_g3513.t1	FGIG_11898
OG0002692	FhHiC23_g10644.t1	FGIG_12208
OG0002693	FhHiC23_g315.t3, FhHiC23_g315.t1, FhHiC23_g315.t2	FGIG_12226
OG0002694	FhHiC23_g16861.t2, FhHiC23_g9511.t2, FhHiC23_g16861.t1, FhHiC23_g9511.t1	FGIG_12281
OG0002695	FhHiC23_g13818.t1	FGIG_12398
OG0002695	FhHiC23_g13819.t1	FGIG_12354
OG0002696	FhHiC23_g6563.t1	FGIG_12504
OG0002708	FhHiC23_g11736.t1	FGIG_00053
OG0002709	FhHiC23_g13598.t1	FGIG_00131
OG0002710	FhHiC23_g12750.t1, FhHiC23_g12750.t2	FGIG_00253
OG0002711	FhHiC23_g16295.t1	FGIG_00270
OG0002712	FhHiC23_g11761.t1	FGIG_00278
OG0002713	FhHiC23_g1161.t1	FGIG_00291
OG0002714	FhHiC23_g903.t1, FhHiC23_g903.t3, FhHiC23_g903.t4, FhHiC23_g903.t2	FGIG_00297, FGIG_01555, FGIG_01554
OG0002715	FhHiC23_g7836.t1	FGIG_07985, FGIG_00418
OG0002716	FhHiC23_g8401.t5	FGIG_00604
OG0002716	FhHiC23_g8401.t1, FhHiC23_g8401.t2, FhHiC23_g8401.t3	FGIG_00420
OG0002717	FhHiC23_g16701.t1	FGIG_00464
OG0002718	FhHiC23_g7558.t1, FhHiC23_g7558.t2	FGIG_00471
OG0002719	FhHiC23_g8644.t1	FGIG_09095
OG0002719	FhHiC23_g12882.t1	FGIG_00486
OG0002720	FhHiC23_g12405.t1, FhHiC23_g12405.t2	FGIG_00722
OG0002720	FhHiC23_g12407.t1	FGIG_00721
OG0002721	FhHiC23_g9960.t1	FGIG_00850
OG0002722	FhHiC23_g15381.t3, FhHiC23_g15381.t1, FhHiC23_g15381.t2	FGIG_11485, FGIG_00965, FGIG_00966
OG0002723	FhHiC23_g3835.t2, FhHiC23_g3835.t1, FhHiC23_g9399.t1	FGIG_11475, FGIG_00967
OG0002723	FhHiC23_g4025.t1	FGIG_11476
OG0002724	FhHiC23_g3709.t1	FGIG_00998
OG0002724	FhHiC23_g3709.t2	FGIG_00999, FGIG_04014
OG0002725	FhHiC23_g12720.t1	FGIG_01120
OG0002726	FhHiC23_g5549.t1	FGIG_01159
OG0002727	FhHiC23_g2848.t1	FGIG_01253
OG0002728	FhHiC23_g11458.t1, FhHiC23_g11458.t2	FGIG_01273
OG0002729	FhHiC23_g11456.t1, FhHiC23_g11456.t2	FGIG_01275
OG0002730	FhHiC23_g3873.t1	FGIG_11239, FGIG_01464, FGIG_01465
OG0002731	FhHiC23_g236.t1	FGIG_01545
OG0002732	FhHiC23_g6745.t1, FhHiC23_g6745.t2	FGIG_01644
OG0002733	FhHiC23_g9556.t1, FhHiC23_g9556.t2	FGIG_01763
OG0002734	FhHiC23_g14321.t1	FGIG_01878
OG0002735	FhHiC23_g4997.t1, FhHiC23_g4997.t2	FGIG_01907
OG0002736	FhHiC23_g9751.t1, FhHiC23_g9751.t2	FGIG_02056
OG0002737	FhHiC23_g14553.t1	FGIG_02094, FGIG_02093
OG0002739	FhHiC23_g11062.t1	FGIG_02207
OG0002740	FhHiC23_g5290.t1	FGIG_02372
OG0002741	FhHiC23_g11913.t1	FGIG_02378
OG0002742	FhHiC23_g861.t1	FGIG_02450
OG0002743	FhHiC23_g13954.t1	FGIG_02463
OG0002744	FhHiC23_g8099.t1, FhHiC23_g8099.t2	FGIG_02489
OG0002745	FhHiC23_g16099.t1	FGIG_12179, FGIG_08718, FGIG_02569
OG0002746	FhHiC23_g1018.t1, FhHiC23_g1018.t2	FGIG_03304, FGIG_03305, FGIG_03306, FGIG_02632
OG0002747	FhHiC23_g6601.t1	FGIG_02850
OG0002748	FhHiC23_g6050.t2, FhHiC23_g6050.t1	FGIG_02853
OG0002749	FhHiC23_g2126.t1	FGIG_03004
OG0002750	FhHiC23_g1806.t1, FhHiC23_g1806.t2	FGIG_03144, FGIG_03145
OG0002751	FhHiC23_g5643.t1, FhHiC23_g5643.t2	FGIG_03221
OG0002752	FhHiC23_g173.t1, FhHiC23_g173.t3, FhHiC23_g173.t2	FGIG_03278
OG0002753	FhHiC23_g2296.t1	FGIG_03286
OG0002753	FhHiC23_g3684.t1, FhHiC23_g3684.t2, FhHiC23_g3684.t3	FGIG_06907
OG0002754	FhHiC23_g15264.t1	FGIG_03291
OG0002755	FhHiC23_g13372.t1	FGIG_03316
OG0002756	FhHiC23_g8329.t1, FhHiC23_g8329.t2	FGIG_03391, FGIG_03390
OG0002757	FhHiC23_g6094.t1	FGIG_03406
OG0002758	FhHiC23_g12531.t1	FGIG_03449
OG0002759	FhHiC23_g10171.t1, FhHiC23_g10171.t2	FGIG_03520
OG0002760	FhHiC23_g13345.t1	FGIG_03627
OG0002760	FhHiC23_g13344.t1	FGIG_10459, FGIG_10973
OG0002761	FhHiC23_g12869.t1	FGIG_03649
OG0002762	FhHiC23_g14415.t1, FhHiC23_g9848.t1, FhHiC23_g14416.t1, FhHiC23_g9848.t2	FGIG_03853
OG0002763	FhHiC23_g2810.t1	FGIG_03991
OG0002764	FhHiC23_g5618.t1	FGIG_04124
OG0002765	FhHiC23_g6961.t1	FGIG_04140
OG0002766	FhHiC23_g3373.t2, FhHiC23_g3373.t1	FGIG_04171
OG0002767	FhHiC23_g1568.t1	FGIG_04178
OG0002768	FhHiC23_g12945.t1, FhHiC23_g12947.t1	FGIG_04236
OG0002769	FhHiC23_g9979.t1, FhHiC23_g9979.t2	FGIG_04369
OG0002770	FhHiC23_g10899.t1	FGIG_04421
OG0002771	FhHiC23_g5927.t1	FGIG_04434
OG0002772	FhHiC23_g3999.t1, FhHiC23_g3999.t2, FhHiC23_g13542.t1	FGIG_04505
OG0002773	FhHiC23_g12535.t1, FhHiC23_g96.t1	FGIG_04512
OG0002774	FhHiC23_g12296.t2, FhHiC23_g12296.t1, FhHiC23_g12297.t1	FGIG_04542
OG0002775	FhHiC23_g5967.t1	FGIG_04591
OG0002776	FhHiC23_g466.t1	FGIG_04643, FGIG_05682
OG0002777	FhHiC23_g213.t2, FhHiC23_g213.t1, FhHiC23_g213.t3	FGIG_04687
OG0002778	FhHiC23_g9030.t1	FGIG_04729
OG0002779	FhHiC23_g6023.t1	FGIG_06722
OG0002779	FhHiC23_g6023.t2	FGIG_04831
OG0002780	FhHiC23_g1323.t2, FhHiC23_g1323.t1, FhHiC23_g1323.t3	FGIG_04996, FGIG_12623
OG0002781	FhHiC23_g9281.t1, FhHiC23_g9281.t2	FGIG_05105
OG0002782	FhHiC23_g2854.t1, FhHiC23_g2854.t2	FGIG_05161, FGIG_05159
OG0002783	FhHiC23_g988.t1	FGIG_05182
OG0002784	FhHiC23_g9254.t1, FhHiC23_g9254.t2	FGIG_05187, FGIG_05186
OG0002785	FhHiC23_g1293.t1	FGIG_06181, FGIG_05209
OG0002786	FhHiC23_g10908.t1, FhHiC23_g10908.t2	FGIG_05260
OG0002787	FhHiC23_g10875.t1	FGIG_12685, FGIG_05286, FGIG_05287
OG0002788	FhHiC23_g13338.t1	FGIG_10358, FGIG_05423
OG0002789	FhHiC23_g11643.t1, FhHiC23_g11643.t2	FGIG_05445
OG0002790	FhHiC23_g2674.t1, FhHiC23_g2674.t2	FGIG_05483
OG0002791	FhHiC23_g13624.t1	FGIG_05501
OG0002792	FhHiC23_g1003.t1, FhHiC23_g1003.t2	FGIG_05618
OG0002793	FhHiC23_g11117.t1, FhHiC23_g11117.t2	FGIG_05704
OG0002794	FhHiC23_g9353.t1	FGIG_05717, FGIG_05716
OG0002795	FhHiC23_g9270.t1	FGIG_05889
OG0002796	FhHiC23_g11419.t2, FhHiC23_g11419.t1	FGIG_05981
OG0002797	FhHiC23_g5916.t1	FGIG_05992
OG0002798	FhHiC23_g10646.t1	FGIG_06061, FGIG_06060
OG0002799	FhHiC23_g4275.t2, FhHiC23_g4275.t1	FGIG_06088, FGIG_06085, FGIG_06087, FGIG_10414, FGIG_06084, FGIG_06086
OG0002800	FhHiC23_g3166.t1, FhHiC23_g3167.t1	FGIG_06159
OG0002801	FhHiC23_g12973.t1	FGIG_06201
OG0002802	FhHiC23_g16412.t1	FGIG_06293
OG0002803	FhHiC23_g6625.t1	FGIG_06358
OG0002804	FhHiC23_g6245.t1	FGIG_06361, FGIG_06360, FGIG_11543, FGIG_11542
OG0002805	FhHiC23_g1740.t1	FGIG_06457, FGIG_06456
OG0002806	FhHiC23_g289.t1	FGIG_06469, FGIG_06468
OG0002807	FhHiC23_g15597.t1	FGIG_06513
OG0002808	FhHiC23_g6784.t1	FGIG_06605, FGIG_06607, FGIG_06606
OG0002809	FhHiC23_g3944.t1	FGIG_06637, FGIG_08992
OG0002810	FhHiC23_g5357.t1, FhHiC23_g5357.t3, FhHiC23_g5357.t2	FGIG_06738
OG0002811	FhHiC23_g15398.t1	FGIG_06770
OG0002812	FhHiC23_g7327.t1, FhHiC23_g7327.t2	FGIG_06797
OG0002813	FhHiC23_g892.t1	FGIG_06986
OG0002814	FhHiC23_g3679.t1	FGIG_07068
OG0002814	FhHiC23_g9054.t1	FGIG_07069
OG0002815	FhHiC23_g7268.t1	FGIG_07178
OG0002816	FhHiC23_g10623.t1	FGIG_07270
OG0002817	FhHiC23_g5456.t1, FhHiC23_g5456.t2	FGIG_07355
OG0002818	FhHiC23_g1648.t1	FGIG_07442
OG0002819	FhHiC23_g8083.t2, FhHiC23_g8083.t1	FGIG_07453, FGIG_07452
OG0002820	FhHiC23_g2906.t1	FGIG_07472, FGIG_07471
OG0002821	FhHiC23_g12502.t1	FGIG_07530, FGIG_11429, FGIG_09280, FGIG_11525
OG0002822	FhHiC23_g13149.t1, FhHiC23_g13149.t2	FGIG_07663
OG0002823	FhHiC23_g15482.t1, FhHiC23_g15481.t1	FGIG_07715
OG0002824	FhHiC23_g11589.t1, FhHiC23_g11589.t2	FGIG_07734
OG0002825	FhHiC23_g973.t1	FGIG_07794
OG0002826	FhHiC23_g13881.t1	FGIG_07964
OG0002827	FhHiC23_g9994.t1	FGIG_08025, FGIG_08024
OG0002828	FhHiC23_g9939.t1	FGIG_08104, FGIG_12689
OG0002829	FhHiC23_g4507.t1	FGIG_09197, FGIG_08438
OG0002830	FhHiC23_g5.t1, FhHiC23_g6.t1	FGIG_10726
OG0002830	FhHiC23_g11247.t1	FGIG_11056
OG0002830	FhHiC23_g10057.t1, FhHiC23_g10057.t2	FGIG_11055
OG0002830	FhHiC23_g11246.t1	FGIG_08511
OG0002831	FhHiC23_g15415.t1, FhHiC23_g15415.t3, FhHiC23_g15415.t2	FGIG_08556
OG0002832	FhHiC23_g4230.t1	FGIG_08571
OG0002833	FhHiC23_g2147.t1, FhHiC23_g2148.t1	FGIG_08588
OG0002834	FhHiC23_g12327.t1, FhHiC23_g12327.t2	FGIG_08596
OG0002835	FhHiC23_g4340.t1	FGIG_08621, FGIG_08622
OG0002836	FhHiC23_g10331.t1	FGIG_08624
OG0002837	FhHiC23_g14951.t1	FGIG_08626
OG0002838	FhHiC23_g11372.t1	FGIG_08655
OG0002839	FhHiC23_g862.t2, FhHiC23_g862.t1, FhHiC23_g862.t3	FGIG_08663, FGIG_08664
OG0002840	FhHiC23_g16576.t1, FhHiC23_g16576.t2	FGIG_08800
OG0002841	FhHiC23_g1933.t3, FhHiC23_g1933.t1, FhHiC23_g1933.t2	FGIG_08875
OG0002842	FhHiC23_g3213.t1, FhHiC23_g3213.t2	FGIG_08981
OG0002843	FhHiC23_g10023.t1	FGIG_09146
OG0002844	FhHiC23_g8403.t1	FGIG_09190
OG0002845	FhHiC23_g11184.t1	FGIG_09422
OG0002846	FhHiC23_g15450.t1, FhHiC23_g15449.t1	FGIG_09486
OG0002847	FhHiC23_g8394.t2, FhHiC23_g8394.t1	FGIG_09676
OG0002848	FhHiC23_g8555.t1, FhHiC23_g8555.t2	FGIG_09722
OG0002848	FhHiC23_g8219.t1	FGIG_11866, FGIG_11390
OG0002849	FhHiC23_g15206.t2, FhHiC23_g15206.t1	FGIG_09733
OG0002850	FhHiC23_g7640.t3, FhHiC23_g7640.t4, FhHiC23_g7640.t2, FhHiC23_g10503.t1, FhHiC23_g7640.t1	FGIG_09763
OG0002851	FhHiC23_g16536.t1, FhHiC23_g16534.t1	FGIG_09821
OG0002851	FhHiC23_g16535.t1	FGIG_09820
OG0002852	FhHiC23_g15406.t1	FGIG_09930
OG0002853	FhHiC23_g609.t1	FGIG_09963
OG0002854	FhHiC23_g4863.t1	FGIG_10000, FGIG_11499
OG0002855	FhHiC23_g11125.t1	FGIG_10052
OG0002856	FhHiC23_g934.t1	FGIG_10060
OG0002857	FhHiC23_g8154.t1	FGIG_10094
OG0002858	FhHiC23_g10984.t1	FGIG_10159
OG0002859	FhHiC23_g7306.t1, FhHiC23_g7306.t2, FhHiC23_g7306.t3	FGIG_10168
OG0002860	FhHiC23_g605.t1	FGIG_10233
OG0002861	FhHiC23_g15918.t1	FGIG_11617
OG0002861	FhHiC23_g15919.t2, FhHiC23_g15919.t1	FGIG_10343
OG0002862	FhHiC23_g7122.t1, FhHiC23_g7123.t1	FGIG_10392
OG0002863	FhHiC23_g11831.t1	FGIG_12461
OG0002863	FhHiC23_g11832.t1	FGIG_10807
OG0002864	FhHiC23_g721.t1	FGIG_10838
OG0002865	FhHiC23_g13333.t1	FGIG_12304, FGIG_10855
OG0002866	FhHiC23_g6481.t2, FhHiC23_g6481.t1	FGIG_10903
OG0002867	FhHiC23_g12961.t1, FhHiC23_g12961.t2	FGIG_10919, FGIG_10918
OG0002868	FhHiC23_g15922.t1	FGIG_11146
OG0002869	FhHiC23_g12118.t1	FGIG_11243, FGIG_12537
OG0002870	FhHiC23_g726.t1, FhHiC23_g726.t2	FGIG_11294
OG0002871	FhHiC23_g14625.t1	FGIG_11362
OG0002872	FhHiC23_g2022.t1	FGIG_11386
OG0002873	FhHiC23_g16851.t1	FGIG_11394
OG0002874	FhHiC23_g5390.t2, FhHiC23_g5390.t1	FGIG_11438
OG0002875	FhHiC23_g2011.t3, FhHiC23_g2011.t1, FhHiC23_g2011.t2	FGIG_11642
OG0002876	FhHiC23_g188.t1, FhHiC23_g188.t2	FGIG_11664
OG0002877	FhHiC23_g8089.t1, FhHiC23_g8090.t1	FGIG_11764
OG0002878	FhHiC23_g7204.t1	FGIG_12418, FGIG_11844
OG0002879	FhHiC23_g11232.t1, FhHiC23_g11233.t1, FhHiC23_g11232.t2	FGIG_11907
OG0002880	FhHiC23_g14996.t1	FGIG_11965
OG0002881	FhHiC23_g7583.t1	FGIG_11981
OG0002882	FhHiC23_g11897.t1, FhHiC23_g11898.t1	FGIG_12183
OG0002883	FhHiC23_g85.t1, FhHiC23_g85.t2	FGIG_12203
OG0002884	FhHiC23_g7133.t1	FGIG_12322
OG0002885	FhHiC23_g1946.t1, FhHiC23_g1946.t2	FGIG_12382
OG0002886	FhHiC23_g768.t1, FhHiC23_g768.t2	FGIG_12486
OG0002902	FhHiC23_g5846.t1	FGIG_00019
OG0002903	FhHiC23_g2976.t1	FGIG_00186
OG0002904	FhHiC23_g15693.t2, FhHiC23_g15693.t1	FGIG_00215
OG0002905	FhHiC23_g7418.t1	FGIG_00262
OG0002906	FhHiC23_g5701.t1	FGIG_00289
OG0002907	FhHiC23_g12903.t1	FGIG_00323
OG0002908	FhHiC23_g6811.t1	FGIG_00395
OG0002909	FhHiC23_g4201.t2, FhHiC23_g4201.t1	FGIG_00500
OG0002910	FhHiC23_g15159.t1	FGIG_00574
OG0002911	FhHiC23_g15581.t1	FGIG_14002, FGIG_00620
OG0002912	FhHiC23_g7643.t1, FhHiC23_g7643.t2	FGIG_00740
OG0002913	FhHiC23_g13543.t1, FhHiC23_g13543.t2	FGIG_00835
OG0002914	FhHiC23_g11692.t1, FhHiC23_g11692.t2, FhHiC23_g11691.t1	FGIG_00848
OG0002915	FhHiC23_g2463.t1	FGIG_00931
OG0002916	FhHiC23_g11297.t1	FGIG_01037
OG0002917	FhHiC23_g11318.t1	FGIG_01417
OG0002917	FhHiC23_g10294.t1	FGIG_01058
OG0002918	FhHiC23_g4251.t1, FhHiC23_g4251.t2	FGIG_01161
OG0002919	FhHiC23_g16321.t1, FhHiC23_g16322.t1, FhHiC23_g16322.t2, FhHiC23_g16322.t3, FhHiC23_g16322.t4	FGIG_01197
OG0002920	FhHiC23_g14659.t1	FGIG_01206
