Orthogroup	opisthorchis_viverrini	schistosoma_margrebowiei
OG0000965	T265_03351	SMRG1_63980.7, SMRG1_63980.8, SMRG1_63980.5, SMRG1_63980.6, SMRG1_63980.3, SMRG1_63980.4, SMRG1_63980.1, SMRG1_63980.2
OG0000966	T265_04985	SMRG1_36280.1
OG0000966	T265_15072	SMRG1_49730.1
OG0000967	T265_16351	SMRG1_35510.1
OG0000968	T265_03039	SMRG1_2670.1
OG0000969	T265_09844, T265_10897, T265_14509, T265_14974	SMRG1_82320.1
OG0000969	T265_01639	SMRG1_82330.1
OG0000970	T265_05786	SMRG1_70220.2, SMRG1_70220.1, SMRG1_70220.3, SMRG1_70220.4, SMRG1_70160.1, SMRG1_70170.1, SMRG1_70240.1, SMRG1_70190.1, SMRG1_70250.1, SMRG1_70260.1, SMRG1_70180.1
OG0000971	T265_14454	SMRG1_1710.1, SMRG1_1710.2, SMRG1_1710.3
OG0000972	T265_04367	SMRG1_5850.3, SMRG1_5850.6, SMRG1_5850.1, SMRG1_5850.2, SMRG1_5850.5, SMRG1_5850.7, SMRG1_5850.8, SMRG1_5850.9, SMRG1_5850.4
OG0000973	T265_07516	SMRG1_24120.1, SMRG1_24140.2, SMRG1_24130.1, SMRG1_24140.1
OG0000974	T265_12463	SMRG1_56020.3, SMRG1_56020.4, SMRG1_56020.2, SMRG1_56020.1
OG0000975	T265_02924, T265_09700	SMRG1_5700.1, SMRG1_5690.1
OG0000976	T265_00947	SMRG1_9900.3, SMRG1_9900.1, SMRG1_9900.7, SMRG1_9900.2, SMRG1_9900.4, SMRG1_9900.5, SMRG1_9900.6
OG0000977	T265_04434	SMRG1_11530.1, SMRG1_11530.2, SMRG1_11530.3
OG0000978	T265_05507	SMRG1_21010.1, SMRG1_21010.2, SMRG1_21010.3, SMRG1_21010.6, SMRG1_21010.4, SMRG1_21010.5, SMRG1_21010.7
OG0000979	T265_00786	SMRG1_74300.3, SMRG1_74300.1, SMRG1_74300.2, SMRG1_74300.4
OG0000980	T265_03583	SMRG1_52640.1, SMRG1_52640.2
OG0000981	T265_04343	SMRG1_40200.3, SMRG1_40200.1, SMRG1_40200.2, SMRG1_40200.4
OG0000982	T265_03904	SMRG1_64930.2, SMRG1_64930.1, SMRG1_64930.3, SMRG1_64930.5, SMRG1_64930.4
OG0000983	T265_09860	SMRG1_15110.1, SMRG1_15110.2, SMRG1_15110.3, SMRG1_15110.4, SMRG1_15110.5
OG0000984	T265_10372, T265_07582	SMRG1_34920.3, SMRG1_34920.2, SMRG1_34920.1, SMRG1_34920.4, SMRG1_34920.5
OG0000985	T265_11572	SMRG1_15690.2, SMRG1_15690.3, SMRG1_15690.1
OG0000986	T265_02193, T265_12946	SMRG1_73440.1, SMRG1_73440.2
OG0000987	T265_02383	SMRG1_84080.4, SMRG1_84080.5, SMRG1_84080.1, SMRG1_84080.10, SMRG1_84080.11, SMRG1_84080.12, SMRG1_84080.15, SMRG1_84080.3, SMRG1_84080.7, SMRG1_84080.8, SMRG1_84080.9, SMRG1_84080.13, SMRG1_84080.14, SMRG1_84080.6, SMRG1_84080.2
OG0000989	T265_04299	SMRG1_52000.1, SMRG1_52000.2, SMRG1_52000.3, SMRG1_52000.4
OG0000990	T265_08682	SMRG1_4540.2, SMRG1_4540.3, SMRG1_4540.1, SMRG1_4540.4
OG0000991	T265_13030	SMRG1_59270.1
OG0000992	T265_01516	SMRG1_44500.1
OG0000993	T265_14754	SMRG1_78640.1, SMRG1_78640.2, SMRG1_78640.3
OG0000994	T265_02553	SMRG1_33950.3, SMRG1_33950.1, SMRG1_33950.2, SMRG1_33950.4
OG0000995	T265_13745	SMRG1_80910.2, SMRG1_80910.5, SMRG1_80910.4, SMRG1_80910.3, SMRG1_80910.1
OG0000996	T265_00610	SMRG1_65070.1
OG0000997	T265_13758	SMRG1_89850.1, SMRG1_89850.2, SMRG1_89850.3
OG0000998	T265_02907	SMRG1_56280.10, SMRG1_56280.3, SMRG1_56280.9, SMRG1_56280.11, SMRG1_56280.7, SMRG1_56280.4, SMRG1_56280.8, SMRG1_56280.1, SMRG1_56280.2, SMRG1_56280.5, SMRG1_56280.6, SMRG1_56280.12, SMRG1_56280.13, SMRG1_56280.14, SMRG1_56280.15
OG0001000	T265_02450	SMRG1_6800.1, SMRG1_6800.2, SMRG1_6800.4, SMRG1_6800.3
OG0001003	T265_02803	SMRG1_32260.4, SMRG1_32260.3, SMRG1_32260.2, SMRG1_32260.1
OG0001004	T265_15034	SMRG1_15280.1, SMRG1_15300.1
OG0001009	T265_08731	SMRG1_89040.1
OG0001010	T265_06725	SMRG1_60490.1, SMRG1_60490.2, SMRG1_60490.3
OG0001011	T265_13048	SMRG1_39750.1
OG0001012	T265_06918	SMRG1_4940.1, SMRG1_4940.2, SMRG1_4940.3, SMRG1_4940.4
OG0001013	T265_10272, T265_16022	SMRG1_13300.6, SMRG1_13300.5, SMRG1_13300.4, SMRG1_13300.1, SMRG1_13300.3, SMRG1_13300.2
OG0001014	T265_12060, T265_16314	SMRG1_3910.1, SMRG1_3910.6, SMRG1_3910.8, SMRG1_3910.9, SMRG1_3910.10, SMRG1_3910.2, SMRG1_3910.3, SMRG1_3910.4, SMRG1_3910.7, SMRG1_3910.5
OG0001015	T265_11538, T265_15411, T265_10528, T265_15958	SMRG1_38380.1
OG0001016	T265_01892	SMRG1_37780.1, SMRG1_37780.2, SMRG1_37780.3, SMRG1_37780.4
OG0001017	T265_03456	SMRG1_15090.3, SMRG1_15090.1, SMRG1_15090.2, SMRG1_15090.4
OG0001018	T265_11985	SMRG1_29810.2, SMRG1_29810.3, SMRG1_29810.1
OG0001019	T265_06404, T265_12347	SMRG1_42480.4, SMRG1_42480.2, SMRG1_42480.3, SMRG1_42480.1, SMRG1_42480.5
OG0001020	T265_14664	SMRG1_10500.1
OG0001021	T265_05434	SMRG1_29560.1, SMRG1_29560.2
OG0001022	T265_08582	SMRG1_20810.2, SMRG1_20810.1, SMRG1_20810.3, SMRG1_20810.4
OG0001023	T265_14386	SMRG1_63660.1, SMRG1_63660.2, SMRG1_63660.3
OG0001024	T265_15215	SMRG1_78750.1, SMRG1_78750.2, SMRG1_78750.3, SMRG1_78750.4, SMRG1_78750.5, SMRG1_78750.6
OG0001026	T265_08689	SMRG1_50300.1, SMRG1_50300.2
OG0001027	T265_05249	SMRG1_960.1, SMRG1_960.2, SMRG1_960.3, SMRG1_960.4, SMRG1_960.5, SMRG1_960.6
OG0001028	T265_02150	SMRG1_55950.2, SMRG1_55950.1, SMRG1_55950.4, SMRG1_55950.3
OG0001029	T265_06784	SMRG1_50490.1
OG0001030	T265_03534	SMRG1_28960.1, SMRG1_28960.3, SMRG1_28960.2
OG0001031	T265_02198	SMRG1_72640.1, SMRG1_72640.10, SMRG1_72640.13, SMRG1_72640.14, SMRG1_72640.15, SMRG1_72640.17, SMRG1_72640.18, SMRG1_72640.2, SMRG1_72640.5, SMRG1_72640.6, SMRG1_72640.7, SMRG1_72640.8, SMRG1_72640.11, SMRG1_72640.12, SMRG1_72640.3, SMRG1_72640.4, SMRG1_72640.9, SMRG1_72640.16
OG0001032	T265_07791	SMRG1_65090.2, SMRG1_65090.1
OG0001033	T265_12072	SMRG1_72720.2, SMRG1_72720.3, SMRG1_72720.5, SMRG1_72720.1, SMRG1_72720.4
OG0001034	T265_00015	SMRG1_54620.1, SMRG1_54610.3, SMRG1_54610.4, SMRG1_54610.1, SMRG1_54610.2
OG0001035	T265_07899, T265_11146, T265_07897, T265_11147	SMRG1_55150.1, SMRG1_55160.1
OG0001036	T265_15152	SMRG1_17540.1
OG0001038	T265_06836	SMRG1_480.1, SMRG1_480.2, SMRG1_480.3, SMRG1_480.4, SMRG1_480.5, SMRG1_480.6
OG0001039	T265_13311	SMRG1_27460.2, SMRG1_27460.5, SMRG1_27460.1, SMRG1_27460.4, SMRG1_27460.6, SMRG1_27460.3
OG0001040	T265_08277	SMRG1_82570.4, SMRG1_82570.5, SMRG1_82570.2, SMRG1_82570.1, SMRG1_82570.3
OG0001041	T265_02769, T265_02770	SMRG1_95550.1, SMRG1_95550.3, SMRG1_95550.4, SMRG1_95550.2
OG0001042	T265_09868, T265_16047	SMRG1_11420.1
OG0001043	T265_04066	SMRG1_49050.1, SMRG1_49050.2
OG0001045	T265_14190	SMRG1_67500.2, SMRG1_67500.1, SMRG1_67500.3
OG0001046	T265_00122	SMRG1_51690.1, SMRG1_51690.2
OG0001047	T265_14657, T265_15967	SMRG1_97020.9, SMRG1_97020.5, SMRG1_97020.10, SMRG1_97020.6, SMRG1_97020.1, SMRG1_97020.8, SMRG1_97020.7, SMRG1_97020.3, SMRG1_97020.2, SMRG1_97020.4
OG0001048	T265_05921	SMRG1_78690.1, SMRG1_78690.4
OG0001049	T265_01366	SMRG1_55770.4, SMRG1_55770.2, SMRG1_55770.1, SMRG1_55770.3
OG0001050	T265_06070	SMRG1_62890.1, SMRG1_62890.3, SMRG1_62890.2
OG0001051	T265_08900	SMRG1_88880.1
OG0001052	T265_03515, T265_03514	SMRG1_55740.2, SMRG1_55740.3, SMRG1_55740.1
OG0001053	T265_10644	SMRG1_64120.2, SMRG1_64120.1
OG0001054	T265_07774	SMRG1_11180.1, SMRG1_11180.2, SMRG1_11180.5, SMRG1_11180.6, SMRG1_11180.3, SMRG1_11180.4
OG0001056	T265_06907	SMRG1_58430.5, SMRG1_58430.4, SMRG1_58430.6, SMRG1_58430.7, SMRG1_58430.3, SMRG1_58430.2, SMRG1_58430.1
OG0001057	T265_08393	SMRG1_88740.1, SMRG1_88740.3, SMRG1_88740.2
OG0001058	T265_09765, T265_07871	SMRG1_59850.1, SMRG1_59850.2, SMRG1_59850.3, SMRG1_59850.4, SMRG1_59850.5, SMRG1_59850.6, SMRG1_59850.7, SMRG1_59850.8, SMRG1_59850.9, SMRG1_59860.2, SMRG1_59860.1
OG0001059	T265_09693	SMRG1_17980.1, SMRG1_17980.2, SMRG1_17980.3, SMRG1_17980.4, SMRG1_17980.5, SMRG1_17980.6, SMRG1_17980.7
OG0001060	T265_08792, T265_05830, T265_12211	SMRG1_64410.1, SMRG1_64410.2, SMRG1_64410.3
OG0001061	T265_10435	SMRG1_10650.1, SMRG1_10650.2
OG0001062	T265_10952	SMRG1_49570.1, SMRG1_49570.4, SMRG1_49570.5, SMRG1_49570.2, SMRG1_49570.3, SMRG1_49540.1
OG0001068	T265_05783	SMRG1_76460.1
OG0001070	T265_01150	SMRG1_63710.1, SMRG1_63710.2
OG0001070	T265_03875	SMRG1_76860.1
OG0001071	T265_01413, T265_01414	SMRG1_65750.2, SMRG1_65750.3, SMRG1_65750.1, SMRG1_65750.4
OG0001072	T265_11095	SMRG1_42520.1
OG0001073	T265_06687	SMRG1_18140.2, SMRG1_18140.3, SMRG1_18140.4, SMRG1_18140.5, SMRG1_18140.7, SMRG1_18140.1, SMRG1_18140.6
OG0001074	T265_07051	SMRG1_27660.1, SMRG1_27660.2, SMRG1_27660.6, SMRG1_27660.5, SMRG1_27660.7, SMRG1_27660.3, SMRG1_27660.4
OG0001075	T265_00485	SMRG1_62450.4, SMRG1_62450.2, SMRG1_62450.3, SMRG1_62450.1
OG0001076	T265_04766	SMRG1_47000.1, SMRG1_47000.4, SMRG1_47000.2, SMRG1_47000.5, SMRG1_47000.3
OG0001077	T265_03589	SMRG1_50800.1
OG0001078	T265_01377	SMRG1_59450.1
OG0001079	T265_01997	SMRG1_75960.1
OG0001080	T265_03280, T265_06062	SMRG1_74430.1, SMRG1_74430.2, SMRG1_74430.4, SMRG1_74430.3
OG0001081	T265_02594	SMRG1_33980.1, SMRG1_33980.2
OG0001082	T265_14341	SMRG1_49320.1, SMRG1_49320.2, SMRG1_49320.3, SMRG1_49320.4, SMRG1_49320.5
OG0001083	T265_05304	SMRG1_95690.3, SMRG1_95690.2, SMRG1_95690.1
OG0001084	T265_03430	SMRG1_21230.1, SMRG1_21230.2, SMRG1_21230.3
OG0001085	T265_05309	SMRG1_96660.1, SMRG1_96660.2
OG0001086	T265_00332	SMRG1_71470.1
OG0001087	T265_02349, T265_02348, T265_04933	SMRG1_51910.1, SMRG1_51910.2
OG0001088	T265_14908	SMRG1_24740.4, SMRG1_24740.3, SMRG1_24740.1, SMRG1_24740.2
OG0001089	T265_04203	SMRG1_65720.4, SMRG1_65720.5, SMRG1_65720.1, SMRG1_65720.6, SMRG1_65720.7, SMRG1_65720.3
OG0001090	T265_05314	SMRG1_97330.1, SMRG1_97330.2, SMRG1_97330.3, SMRG1_97330.4, SMRG1_97330.5
OG0001091	T265_08694	SMRG1_49220.1, SMRG1_49220.3, SMRG1_49220.4, SMRG1_49220.5, SMRG1_49220.6, SMRG1_49220.7, SMRG1_49220.2, SMRG1_49220.8
OG0001092	T265_05477	SMRG1_70400.1, SMRG1_70400.2, SMRG1_70400.8, SMRG1_70400.3, SMRG1_70400.4, SMRG1_70400.5, SMRG1_70400.6, SMRG1_70400.7
OG0001094	T265_01493	SMRG1_36760.3, SMRG1_36760.2, SMRG1_36760.1
OG0001095	T265_12507, T265_12509	SMRG1_51620.3, SMRG1_51620.7, SMRG1_51620.1, SMRG1_51620.5, SMRG1_51620.8, SMRG1_51620.6, SMRG1_51620.2, SMRG1_51620.4
OG0001096	T265_02087	SMRG1_18950.1, SMRG1_18950.2, SMRG1_18950.3
OG0001097	T265_12596, T265_12597	SMRG1_68600.1
OG0001098	T265_03530	SMRG1_31970.1
OG0001099	T265_09134	SMRG1_93710.1, SMRG1_93710.2, SMRG1_93710.3
OG0001100	T265_12718	SMRG1_69980.1, SMRG1_69980.3, SMRG1_69980.2
OG0001101	T265_01277	SMRG1_46310.1
OG0001102	T265_07011	SMRG1_63030.1, SMRG1_63030.2, SMRG1_63030.3
OG0001103	T265_11524, T265_11526	SMRG1_95570.1, SMRG1_95570.2, SMRG1_95570.4, SMRG1_95570.3
OG0001105	T265_00108	SMRG1_32040.1, SMRG1_32040.3, SMRG1_32060.1, SMRG1_32040.2
OG0001106	T265_03131	SMRG1_69470.1, SMRG1_69470.2, SMRG1_69470.3
OG0001107	T265_01259	SMRG1_52040.1, SMRG1_52040.2, SMRG1_52040.3
OG0001108	T265_04027	SMRG1_28690.1, SMRG1_28690.3, SMRG1_28690.2
OG0001109	T265_15651	SMRG1_34050.1, SMRG1_34050.2
OG0001110	T265_03630	SMRG1_3770.2, SMRG1_3770.3, SMRG1_3770.5, SMRG1_3770.1, SMRG1_3770.4
OG0001111	T265_15867	SMRG1_49680.1, SMRG1_49680.2
OG0001112	T265_07938	SMRG1_96830.1, SMRG1_96810.1, SMRG1_96820.1
OG0001113	T265_01569	SMRG1_7410.6, SMRG1_7410.7, SMRG1_7410.2, SMRG1_7410.4, SMRG1_7410.1, SMRG1_7410.3, SMRG1_7410.5
OG0001114	T265_10355	SMRG1_6380.1
OG0001115	T265_14281	SMRG1_95650.1, SMRG1_95650.2, SMRG1_95650.3, SMRG1_95650.6, SMRG1_95650.4, SMRG1_95650.5
OG0001116	T265_04971	SMRG1_82600.6, SMRG1_82600.1, SMRG1_82600.2, SMRG1_82600.3, SMRG1_82600.5, SMRG1_82600.4
OG0001117	T265_09895, T265_16078	SMRG1_14690.3, SMRG1_14690.1, SMRG1_14690.4, SMRG1_14690.2
OG0001118	T265_15682	SMRG1_71840.2, SMRG1_71850.1, SMRG1_71840.1, SMRG1_71840.3, SMRG1_71830.1
OG0001119	T265_00531	SMRG1_65700.1, SMRG1_65700.2
OG0001120	T265_14589, T265_14590	SMRG1_31660.1, SMRG1_31650.1
OG0001121	T265_02829	SMRG1_57260.1, SMRG1_57260.4, SMRG1_57260.6, SMRG1_57260.2, SMRG1_57260.3, SMRG1_57260.5
OG0001122	T265_01758	SMRG1_79840.1, SMRG1_79840.2, SMRG1_79840.5, SMRG1_79840.3, SMRG1_79840.4, SMRG1_79840.6
OG0001123	T265_01870	SMRG1_91630.1, SMRG1_91630.2, SMRG1_91630.3
OG0001124	T265_12781	SMRG1_37990.2, SMRG1_37990.5, SMRG1_37990.1, SMRG1_37990.3, SMRG1_37990.4
OG0001125	T265_11059, T265_11060, T265_05778	SMRG1_13250.1, SMRG1_13250.2, SMRG1_13250.3, SMRG1_13280.1, SMRG1_13280.2
OG0001129	T265_03641	SMRG1_37670.1, SMRG1_37680.1
OG0001130	T265_02467	SMRG1_11510.1, SMRG1_11510.2, SMRG1_11510.3
OG0001131	T265_08223	SMRG1_74590.1, SMRG1_74590.2, SMRG1_74580.1
OG0001132	T265_02407	SMRG1_83890.4, SMRG1_83890.2, SMRG1_83890.3, SMRG1_83890.6, SMRG1_83890.1, SMRG1_83890.5
OG0001133	T265_03046	SMRG1_97340.1
OG0001133	T265_14376, T265_07758, T265_14375	SMRG1_15560.1
OG0001134	T265_10110	SMRG1_65930.1
OG0001135	T265_08862	SMRG1_34490.2, SMRG1_34490.3, SMRG1_34490.1, SMRG1_34490.4
OG0001136	T265_05385	SMRG1_23680.1, SMRG1_23680.4, SMRG1_23680.3, SMRG1_23680.2
OG0001137	T265_00383	SMRG1_54080.1
OG0001138	T265_10030	SMRG1_19950.1
OG0001139	T265_13523	SMRG1_37420.1
OG0001140	T265_04041	SMRG1_46930.1
OG0001141	T265_05904	SMRG1_80260.1, SMRG1_80240.1, SMRG1_80250.1, SMRG1_80230.1
OG0001142	T265_08036	SMRG1_12550.1, SMRG1_12560.1
OG0001143	T265_00671	SMRG1_63400.2, SMRG1_63400.3, SMRG1_63400.4, SMRG1_63400.5, SMRG1_63400.7, SMRG1_63400.1, SMRG1_63400.6
OG0001144	T265_07617	SMRG1_36210.1
OG0001145	T265_00186	SMRG1_66080.1, SMRG1_66080.2
OG0001146	T265_06313	SMRG1_4230.1, SMRG1_4230.2
OG0001147	T265_07177	SMRG1_7280.1
OG0001149	T265_05953	SMRG1_78700.2, SMRG1_78700.3, SMRG1_78700.1, SMRG1_78700.5, SMRG1_78700.4
OG0001150	T265_00437	SMRG1_52610.5, SMRG1_52610.1, SMRG1_52610.2, SMRG1_52610.3, SMRG1_52610.4
OG0001151	T265_15472, T265_13441	SMRG1_90890.1
OG0001152	T265_14381	SMRG1_12340.1, SMRG1_12340.3, SMRG1_12340.4, SMRG1_12340.6, SMRG1_12340.7, SMRG1_12340.2, SMRG1_12340.5
OG0001153	T265_01176	SMRG1_68790.1, SMRG1_68790.5, SMRG1_68790.4, SMRG1_68790.2, SMRG1_68790.3
OG0001154	T265_04740	SMRG1_44220.1, SMRG1_44220.2, SMRG1_44220.3, SMRG1_44220.4
OG0001155	T265_04064	SMRG1_49110.3, SMRG1_49110.5, SMRG1_49110.1, SMRG1_49110.2, SMRG1_49110.4
OG0001156	T265_06433	SMRG1_86710.1, SMRG1_86710.2, SMRG1_86720.1, SMRG1_7240.1, SMRG1_7240.2
OG0001157	T265_14481	SMRG1_63450.1
OG0001158	T265_06397	SMRG1_42680.1, SMRG1_42680.2, SMRG1_42680.3
OG0001159	T265_09195	SMRG1_93300.5, SMRG1_93300.10, SMRG1_93300.2, SMRG1_93300.3, SMRG1_93300.4, SMRG1_93300.8, SMRG1_93300.1, SMRG1_93300.11, SMRG1_93300.7, SMRG1_93300.9, SMRG1_93300.6
OG0001161	T265_00653, T265_08935, T265_08936, T265_13517	SMRG1_69480.1, SMRG1_69480.2, SMRG1_66200.1
OG0001162	T265_04454	SMRG1_35830.1, SMRG1_35830.3, SMRG1_35830.2
OG0001163	T265_07853	SMRG1_77740.5, SMRG1_77740.2, SMRG1_77740.4, SMRG1_77740.1, SMRG1_77740.3
OG0001164	T265_12833	SMRG1_81580.1, SMRG1_81580.3, SMRG1_81580.5, SMRG1_81580.2, SMRG1_81580.4
OG0001165	T265_08213	SMRG1_58200.1, SMRG1_58200.2, SMRG1_58200.3, SMRG1_58200.4
OG0001166	T265_05263, T265_09404	SMRG1_10630.1, SMRG1_10630.3, SMRG1_10630.2, SMRG1_10630.4
OG0001167	T265_08105	SMRG1_35820.1, SMRG1_35820.3, SMRG1_35820.2
OG0001168	T265_15277	SMRG1_12140.1
OG0001169	T265_08843, T265_16294	SMRG1_50830.1
OG0001170	T265_01846	SMRG1_10930.1, SMRG1_10930.2
OG0001171	T265_10087, T265_11342	SMRG1_15040.3, SMRG1_15040.2, SMRG1_15040.1, SMRG1_14960.3, SMRG1_14960.4, SMRG1_14960.1, SMRG1_14960.2
OG0001172	T265_08932, T265_15849	SMRG1_60270.1
OG0001173	T265_14048, T265_14047	SMRG1_650.1
OG0001175	T265_01290	SMRG1_76790.1, SMRG1_52700.1, SMRG1_52700.2
OG0001176	T265_00168	SMRG1_74040.1, SMRG1_74040.2, SMRG1_74040.3, SMRG1_74040.4
OG0001177	T265_09629	SMRG1_24960.1
OG0001178	T265_13363	SMRG1_2360.1, SMRG1_2350.1
OG0001179	T265_05221	SMRG1_94540.1, SMRG1_94540.2
OG0001180	T265_13220	SMRG1_9020.4, SMRG1_9020.2, SMRG1_9020.3, SMRG1_9020.1
OG0001181	T265_11423	SMRG1_58220.3, SMRG1_58220.5, SMRG1_58220.2, SMRG1_58220.1, SMRG1_58220.4
OG0001183	T265_02454	SMRG1_10670.1
OG0001184	T265_00213	SMRG1_97850.1, SMRG1_97980.1
OG0001185	T265_04552	SMRG1_10280.6, SMRG1_10280.1, SMRG1_10280.2, SMRG1_10280.3, SMRG1_10280.5, SMRG1_10280.4, SMRG1_10280.8, SMRG1_10280.7
OG0001186	T265_12678	SMRG1_4720.1, SMRG1_4720.2
OG0001187	T265_02980	SMRG1_31360.1
OG0001188	T265_15159	SMRG1_7550.1, SMRG1_7550.2
OG0001189	T265_00193	SMRG1_13880.1, SMRG1_13880.5, SMRG1_13880.3, SMRG1_13880.2, SMRG1_13880.4, SMRG1_13880.6
OG0001190	T265_11824	SMRG1_36230.1
OG0001191	T265_07275	SMRG1_6700.3, SMRG1_6700.1, SMRG1_6700.2, SMRG1_6700.4
OG0001192	T265_07070	SMRG1_43040.1
OG0001193	T265_15398, T265_11656, T265_03245, T265_13788	SMRG1_83370.1, SMRG1_83370.2, SMRG1_83370.3
OG0001194	T265_06139, T265_06140	SMRG1_6220.7, SMRG1_6220.6, SMRG1_6220.4, SMRG1_6220.5, SMRG1_6220.1, SMRG1_6220.2, SMRG1_6220.3
OG0001197	T265_11253	SMRG1_22180.1, SMRG1_22180.2, SMRG1_22180.3, SMRG1_22180.4
OG0001202	T265_05149	SMRG1_13010.1
OG0001203	T265_05114	SMRG1_300.1
OG0001203	T265_07810	SMRG1_81500.2
OG0001204	T265_10589	SMRG1_67180.1, SMRG1_67180.2, SMRG1_67180.8, SMRG1_67180.7, SMRG1_67180.5, SMRG1_67180.6, SMRG1_67180.3, SMRG1_67180.4
OG0001205	T265_10082	SMRG1_36440.1, SMRG1_36440.2, SMRG1_36440.3
OG0001207	T265_11953	SMRG1_14500.1
OG0001208	T265_11311	SMRG1_38130.1
OG0001209	T265_08686	SMRG1_49370.2, SMRG1_49370.1, SMRG1_49370.4, SMRG1_49370.3, SMRG1_49370.5
OG0001210	T265_04627	SMRG1_94410.1
OG0001211	T265_10917	SMRG1_17450.1, SMRG1_17450.4, SMRG1_17450.6, SMRG1_17450.8, SMRG1_17450.7, SMRG1_17450.2, SMRG1_17450.5, SMRG1_17450.3, SMRG1_17450.9
OG0001212	T265_05206	SMRG1_24560.1, SMRG1_24630.1, SMRG1_24530.1, SMRG1_24580.1, SMRG1_24540.1, SMRG1_24550.1, SMRG1_24570.1
OG0001213	T265_03062	SMRG1_6520.1
OG0001214	T265_01374	SMRG1_28550.3, SMRG1_28550.4, SMRG1_28550.2, SMRG1_28550.1
OG0001215	T265_09785	SMRG1_64390.5, SMRG1_64390.6, SMRG1_64390.1, SMRG1_64390.3, SMRG1_64390.2, SMRG1_64390.4
OG0001216	T265_01025	SMRG1_26860.3, SMRG1_26860.2, SMRG1_26860.1
OG0001217	T265_15227	SMRG1_73670.1, SMRG1_73670.6, SMRG1_73670.3, SMRG1_73670.5, SMRG1_73670.4, SMRG1_73670.2
OG0001218	T265_03088	SMRG1_12040.1
OG0001219	T265_06431	SMRG1_740.1, SMRG1_740.2, SMRG1_740.3
OG0001220	T265_12016, T265_12232	SMRG1_96160.1, SMRG1_96160.2, SMRG1_96160.3, SMRG1_96160.4, SMRG1_96160.5
OG0001221	T265_15143	SMRG1_63060.2, SMRG1_63060.1, SMRG1_63060.4, SMRG1_63060.3
OG0001222	T265_02622	SMRG1_93080.3, SMRG1_93080.5, SMRG1_93080.4, SMRG1_93080.2, SMRG1_93080.1
OG0001223	T265_00721	SMRG1_32800.1, SMRG1_32800.2, SMRG1_32800.3
OG0001224	T265_14840	SMRG1_82900.1
OG0001225	T265_15456	SMRG1_62020.1
OG0001226	T265_12558	SMRG1_46610.2, SMRG1_46610.1, SMRG1_46610.3, SMRG1_46610.5, SMRG1_46610.7, SMRG1_46610.4, SMRG1_46610.6
OG0001227	T265_08672	SMRG1_62470.5, SMRG1_62470.1, SMRG1_62470.3, SMRG1_62470.4, SMRG1_62470.2
OG0001229	T265_13483	SMRG1_30580.1, SMRG1_30580.2, SMRG1_30580.3
OG0001230	T265_06173	SMRG1_18090.1
OG0001231	T265_11984	SMRG1_39550.1
OG0001232	T265_02414, T265_08762, T265_14855	SMRG1_81530.1, SMRG1_81540.1, SMRG1_81550.1
OG0001233	T265_12818	SMRG1_5710.3, SMRG1_5710.4, SMRG1_5710.1, SMRG1_5710.5, SMRG1_5710.2
OG0001234	T265_09478	SMRG1_44370.1
OG0001235	T265_03531	SMRG1_28950.4, SMRG1_28950.2, SMRG1_28950.3, SMRG1_28950.1
OG0001236	T265_13174	SMRG1_64110.1, SMRG1_64110.2
OG0001237	T265_13308	SMRG1_26780.1, SMRG1_26700.1
OG0001238	T265_01675	SMRG1_84450.1
OG0001239	T265_03082	SMRG1_12060.1, SMRG1_12060.2
OG0001240	T265_08224	SMRG1_54600.1, SMRG1_54600.2, SMRG1_54600.3
OG0001241	T265_00540	SMRG1_61130.1
OG0001241	T265_00343	SMRG1_75100.1
OG0001242	T265_00140, T265_06857	SMRG1_56870.1, SMRG1_56870.2, SMRG1_56870.4, SMRG1_56870.3
OG0001243	T265_14770	SMRG1_6510.3, SMRG1_6510.4, SMRG1_6510.5, SMRG1_6510.1, SMRG1_6510.2
OG0001244	T265_13277	SMRG1_90710.3, SMRG1_90710.5, SMRG1_90710.4, SMRG1_90710.1, SMRG1_90710.6, SMRG1_90710.2
OG0001245	T265_14234	SMRG1_11680.1
OG0001246	T265_02606	SMRG1_33170.1, SMRG1_33170.2
OG0001247	T265_04001	SMRG1_37370.3, SMRG1_37370.4, SMRG1_37370.2, SMRG1_37370.1, SMRG1_37370.6, SMRG1_37370.5
OG0001248	T265_13129	SMRG1_5460.1, SMRG1_5470.1
OG0001249	T265_06475	SMRG1_36150.1, SMRG1_36150.2
OG0001250	T265_08176	SMRG1_1800.1, SMRG1_1800.2, SMRG1_1810.1
OG0001251	T265_12979	SMRG1_77920.1, SMRG1_77920.2
OG0001252	T265_02686	SMRG1_52490.1, SMRG1_52490.2
OG0001253	T265_13874	SMRG1_55400.1, SMRG1_55400.2
OG0001254	T265_11321	SMRG1_32880.1
OG0001255	T265_13521	SMRG1_29040.4, SMRG1_29040.6, SMRG1_29040.2, SMRG1_29040.5, SMRG1_29040.1, SMRG1_29040.3
OG0001256	T265_02816	SMRG1_49010.5, SMRG1_49010.1, SMRG1_49010.2, SMRG1_49010.3, SMRG1_49010.4
OG0001257	T265_11892, T265_16136	SMRG1_27090.1
OG0001258	T265_13130	SMRG1_77300.6, SMRG1_77300.1, SMRG1_77300.2, SMRG1_77300.3, SMRG1_77300.4, SMRG1_77300.5
OG0001259	T265_09345, T265_09949, T265_09950	SMRG1_61270.1
