Orthogroup	schistosoma_intercalatum	s.mekongi
OG0000946	SINT1_8840.3, SINT1_8840.4, SINT1_8840.1, SINT1_8840.2, SINT1_8840.5, SINT1_8840.6	KAK4476224.1
OG0000947	SINT1_38910.1	KAK4473782.1
OG0000948	SINT1_80380.3, SINT1_80380.4, SINT1_80380.5, SINT1_80380.1, SINT1_80380.2	KAK4468000.1
OG0000949	SINT1_16250.1, SINT1_16260.1, SINT1_16240.1, SINT1_16240.2, SINT1_16240.3	KAK4474797.1, KAK4474796.1
OG0000950	SINT1_53270.6, SINT1_53270.2, SINT1_53270.4, SINT1_53270.3, SINT1_53270.5, SINT1_53270.1	KAK4469335.1
OG0000951	SINT1_91500.3, SINT1_91500.4, SINT1_91500.1, SINT1_91500.2	KAK4467725.1, KAK4467726.1
OG0000952	SINT1_29580.2, SINT1_29580.3, SINT1_29580.1	KAK4472413.1
OG0000953	SINT1_62370.1, SINT1_62370.2, SINT1_62370.3	KAK4471693.1
OG0000954	SINT1_79330.1, SINT1_79330.2	KAK4470079.1
OG0000955	SINT1_12620.1	KAK4474643.1
OG0000958	SINT1_13790.1	KAK4475258.1
OG0000959	SINT1_69140.1, SINT1_69140.5, SINT1_69140.3, SINT1_69140.6, SINT1_69140.2, SINT1_69140.4, SINT1_69140.7	KAK4470133.1
OG0000961	SINT1_38940.1	KAK4473786.1
OG0000962	SINT1_73520.1, SINT1_73520.2	KAK4470465.1
OG0000963	SINT1_2310.1	KAK4475528.1
OG0000964	SINT1_40680.6, SINT1_40680.3, SINT1_40680.4, SINT1_40680.5, SINT1_40680.1, SINT1_40680.2	KAK4473624.1
OG0000965	SINT1_63060.1	KAK4471425.1
OG0000966	SINT1_36170.1, SINT1_36170.2	KAK4474035.1
OG0000966	SINT1_48960.1	KAK4469278.1
OG0000967	SINT1_35420.1, SINT1_35420.2	KAK4474115.1
OG0000968	SINT1_2740.1, SINT1_2740.2, SINT1_2740.3, SINT1_2740.4	KAK4475563.1, KAK4475566.1
OG0000969	SINT1_80260.1	KAK4468357.1
OG0000970	SINT1_68850.1, SINT1_68850.2	KAK4470288.1
OG0000971	SINT1_1810.1, SINT1_1810.2, SINT1_1810.3, SINT1_1810.5, SINT1_1810.7, SINT1_1810.4, SINT1_1810.6	KAK4475069.1
OG0000972	SINT1_6100.1, SINT1_6100.2, SINT1_6100.3	KAK4475919.1
OG0000973	SINT1_24160.1	KAK4473078.1
OG0000973	SINT1_24170.1, SINT1_24180.1	KAK4473076.1, KAK4473077.1
OG0000974	SINT1_55310.1, SINT1_55310.2	KAK4469802.1
OG0000975	SINT1_5930.4, SINT1_5930.1, SINT1_5930.2, SINT1_5930.3	KAK4475902.1
OG0000976	SINT1_10420.1, SINT1_10420.2, SINT1_10420.3	KAK4476301.1
OG0000977	SINT1_12120.1, SINT1_12120.2, SINT1_12120.3	KAK4474438.1
OG0000978	SINT1_21010.1, SINT1_21010.2, SINT1_21010.3, SINT1_21010.4, SINT1_21010.5	KAK4475351.1
OG0000979	SINT1_72710.1	KAK4467504.1
OG0000980	SINT1_52000.2, SINT1_52000.1	KAK4469712.1
OG0000981	SINT1_40080.2, SINT1_40080.1	KAK4467302.1
OG0000982	SINT1_63880.4, SINT1_63880.2, SINT1_63880.5, SINT1_63880.3, SINT1_63880.1	KAK4471784.1
OG0000983	SINT1_15680.1, SINT1_15680.3, SINT1_15680.4, SINT1_15680.2, SINT1_15680.5, SINT1_15680.6	KAK4475242.1
OG0000984	SINT1_34890.6, SINT1_34890.4, SINT1_34890.3, SINT1_34890.2, SINT1_34890.1, SINT1_34890.7, SINT1_34890.8, SINT1_34890.5	KAK4474162.1
OG0000985	SINT1_16220.1, SINT1_16220.2, SINT1_16220.3	KAK4474794.1
OG0000986	SINT1_71860.1	KAK4470291.1
OG0000987	SINT1_82000.1, SINT1_82000.2, SINT1_82000.3	KAK4468141.1
OG0000988	SINT1_56850.3, SINT1_56860.1, SINT1_56850.1, SINT1_56850.2	KAK4469766.1, KAK4469767.1
OG0000989	SINT1_51320.3, SINT1_51320.1, SINT1_51320.2	KAK4469139.1
OG0000990	SINT1_4730.1	KAK4475767.1, KAK4467314.1
OG0000991	SINT1_58500.3, SINT1_58500.5, SINT1_58500.1, SINT1_58500.2, SINT1_58500.4	KAK4472089.1
OG0000992	SINT1_44330.1, SINT1_44330.2, SINT1_44330.6, SINT1_44330.3, SINT1_44330.4, SINT1_44330.5	KAK4472362.1
OG0000993	SINT1_76930.3, SINT1_76930.2, SINT1_76930.4, SINT1_76930.1	KAK4470814.1
OG0000994	SINT1_33950.1	KAK4472179.1, KAK4472284.1
OG0000995	SINT1_79200.2, SINT1_79200.1, SINT1_79200.3	KAK4470067.1
OG0000996	SINT1_64000.3, SINT1_64000.1, SINT1_64000.2	KAK4471910.1
OG0000997	SINT1_87300.1	KAK4468590.1
OG0000998	SINT1_55530.1	KAK4469022.1
OG0000999	SINT1_37900.1	KAK4473903.1
OG0001000	SINT1_7120.1	KAK4476027.1
OG0001003	SINT1_32240.1, SINT1_32240.4, SINT1_32240.2, SINT1_32240.3	KAK4474199.1
OG0001005	SINT1_4620.1, SINT1_4620.2, SINT1_4620.3, SINT1_4620.4	KAK4467346.1, KAK4475757.1
OG0001006	SINT1_80200.1, SINT1_80200.2, SINT1_80220.1	KAK4468352.1, KAK4468353.1
OG0001007	SINT1_59170.1	KAK4472027.1
OG0001008	SINT1_59150.1	KAK4472028.1
OG0001009	SINT1_86450.1	KAK4468774.1
OG0001010	SINT1_59980.1	KAK4471864.1
OG0001011	SINT1_39700.1	KAK4473707.1
OG0001012	SINT1_5140.1, SINT1_5140.3, SINT1_5140.4, SINT1_5140.2	KAK4475869.1
OG0001013	SINT1_13900.1	KAK4467552.1, KAK4467336.1, KAK4476126.1
OG0001014	SINT1_3970.1	KAK4475686.1
OG0001015	SINT1_38410.1	KAK4473951.1
OG0001016	SINT1_37680.1, SINT1_37680.2, SINT1_37680.3	KAK4473870.1
OG0001017	SINT1_15660.1	KAK4475241.1
OG0001018	SINT1_29790.6, SINT1_29790.4, SINT1_29790.2, SINT1_29790.3, SINT1_29790.5, SINT1_29790.1	KAK4472436.1
OG0001019	SINT1_42190.2, SINT1_42190.1, SINT1_42190.4, SINT1_42190.3, SINT1_42190.6, SINT1_42190.5	KAK4473453.1
OG0001020	SINT1_11020.1	KAK4474384.1
OG0001021	SINT1_29570.4, SINT1_29570.5, SINT1_29570.6, SINT1_29570.1, SINT1_29570.3, SINT1_29570.2	KAK4472739.1
OG0001022	SINT1_21150.1	KAK4475364.1
OG0001023	SINT1_62750.1	KAK4471384.1
OG0001024	SINT1_77060.1, SINT1_77060.3, SINT1_77060.2	KAK4470827.1
OG0001025	SINT1_86880.1, SINT1_86880.2, SINT1_86880.5, SINT1_86880.3, SINT1_86880.4	KAK4468679.1
OG0001026	SINT1_49530.1, SINT1_49530.2	KAK4469225.1
OG0001027	SINT1_920.1, SINT1_920.2, SINT1_920.3, SINT1_920.4	KAK4474354.1
OG0001028	SINT1_55240.2, SINT1_55240.3, SINT1_55240.1	KAK4469796.1
OG0001029	SINT1_49730.1, SINT1_49730.2, SINT1_49730.3	KAK4469208.1
OG0001030	SINT1_28950.4, SINT1_28950.2, SINT1_28950.11, SINT1_28950.1, SINT1_28950.10, SINT1_28950.3, SINT1_28950.5, SINT1_28950.6, SINT1_28950.9, SINT1_28950.7, SINT1_28950.8	KAK4472814.1
OG0001031	SINT1_69810.1, SINT1_69810.2, SINT1_69810.3	KAK4470821.1
OG0001032	SINT1_64020.1, SINT1_64020.2, SINT1_64020.3	KAK4471932.1
OG0001033	SINT1_71190.1	KAK4470208.1
OG0001034	SINT1_53930.1, SINT1_53940.1	KAK4469007.1, KAK4469010.1
OG0001036	SINT1_17570.1	KAK4474919.1
OG0001037	SINT1_21190.1, SINT1_21190.5, SINT1_21190.6, SINT1_21190.2, SINT1_21190.3, SINT1_21190.4	KAK4475368.1
OG0001038	SINT1_1490.1	KAK4474755.1
OG0001039	SINT1_27410.1, SINT1_27410.2, SINT1_27410.3, SINT1_27410.4, SINT1_27410.5	KAK4473079.1
OG0001040	SINT1_80510.1, SINT1_80510.2, SINT1_80510.3	KAK4468300.1
OG0001041	SINT1_92620.1, SINT1_92620.2	KAK4467710.1
OG0001042	SINT1_12010.1, SINT1_12010.3, SINT1_12010.4, SINT1_12010.2	KAK4474426.1
OG0001043	SINT1_48350.1, SINT1_48350.2, SINT1_48350.3, SINT1_48350.4	KAK4469557.1
OG0001044	SINT1_66740.9, SINT1_66740.10, SINT1_66740.11, SINT1_66740.14, SINT1_66740.15, SINT1_66740.12, SINT1_66740.13, SINT1_66740.8, SINT1_66950.1	KAK4471581.1
OG0001045	SINT1_66380.1, SINT1_66380.2	KAK4471626.1
OG0001046	SINT1_50980.1	KAK4469663.1
OG0001047	SINT1_94100.1	KAK4467816.1
OG0001048	SINT1_76990.3, SINT1_76990.2, SINT1_76990.1	KAK4470819.1
OG0001049	SINT1_55110.1, SINT1_55110.4, SINT1_55110.5, SINT1_55110.2, SINT1_55110.3	KAK4469820.1
OG0001050	SINT1_62000.1, SINT1_62000.2, SINT1_62000.3, SINT1_62000.4	KAK4471737.1
OG0001051	SINT1_86300.1	KAK4468758.1
OG0001052	SINT1_55100.1	KAK4469823.1
OG0001053	SINT1_63130.3, SINT1_63130.6, SINT1_63130.8, SINT1_63130.2, SINT1_63130.1, SINT1_63130.5, SINT1_63130.4, SINT1_63130.7	KAK4471433.1
OG0001054	SINT1_11780.1	KAK4474485.1, KAK4474484.1
OG0001055	SINT1_94830.1, SINT1_38770.1	KAK4473796.1
OG0001056	SINT1_57690.8, SINT1_57690.7, SINT1_57690.6, SINT1_57690.1, SINT1_57690.2, SINT1_57690.3, SINT1_57690.4, SINT1_57690.5	KAK4471152.1
OG0001057	SINT1_86170.3, SINT1_86170.1, SINT1_86170.2	KAK4468746.1
OG0001058	SINT1_60610.1	KAK4471917.1, KAK4471918.1
OG0001059	SINT1_17090.1	KAK4474872.1
OG0001060	SINT1_63420.1, SINT1_63420.2	KAK4471301.1
OG0001061	SINT1_11170.1, SINT1_11180.1, SINT1_11160.1, SINT1_11180.2	KAK4474418.1, KAK4467307.1, KAK4474419.1
OG0001062	SINT1_48790.1, SINT1_48790.2	KAK4469297.1
OG0001064	SINT1_47730.1	KAK4469625.1
OG0001065	SINT1_29160.1	KAK4472778.1
OG0001065	SINT1_29170.1	KAK4472745.1
OG0001065	SINT1_29180.1	KAK4472746.1
OG0001066	SINT1_10210.1, SINT1_10210.2, SINT1_10210.7, SINT1_10210.4, SINT1_10210.6, SINT1_10210.9, SINT1_10210.3, SINT1_10210.5, SINT1_10210.8	KAK4476315.1
OG0001068	SINT1_74780.4, SINT1_74780.5, SINT1_74780.1, SINT1_74780.2, SINT1_74780.3	KAK4470504.1
OG0001070	SINT1_62800.1, SINT1_62800.2, SINT1_62800.3	KAK4471390.1
OG0001070	SINT1_75150.1	KAK4470698.1
OG0001071	SINT1_64710.1, SINT1_64710.2, SINT1_64710.4, SINT1_64710.5, SINT1_64710.3, SINT1_64710.6	KAK4471222.1
OG0001072	SINT1_42220.1	KAK4473457.1
OG0001073	SINT1_16890.1	KAK4474855.1
OG0001074	SINT1_27620.1, SINT1_27620.4, SINT1_27620.2, SINT1_27620.3	KAK4473040.1
OG0001075	SINT1_61580.4, SINT1_61580.5, SINT1_61580.1, SINT1_61580.2, SINT1_61580.3	KAK4471794.1
OG0001076	SINT1_46370.1, SINT1_46370.3, SINT1_46370.2	KAK4469186.1
OG0001077	SINT1_50060.1	KAK4469392.1, KAK4469391.1
OG0001078	SINT1_61020.1	KAK4471959.1
OG0001079	SINT1_74270.1	KAK4470554.1
OG0001080	SINT1_72830.1, SINT1_72830.3, SINT1_72830.2, SINT1_72830.4	KAK4470619.1
OG0001081	SINT1_33980.1	KAK4472281.1
OG0001082	SINT1_48590.4, SINT1_48590.1, SINT1_48590.2, SINT1_48590.3, SINT1_48590.5	KAK4469312.1
OG0001083	SINT1_92760.3, SINT1_92760.2, SINT1_92760.1	KAK4467695.1
OG0001084	SINT1_20840.3, SINT1_20840.1, SINT1_20840.4, SINT1_20840.5, SINT1_20840.2	KAK4475334.1
OG0001085	SINT1_93700.1	KAK4467681.1
OG0001086	SINT1_70930.1, SINT1_70930.6, SINT1_70930.5, SINT1_70930.3, SINT1_70930.2, SINT1_70930.4	KAK4470175.1
OG0001087	SINT1_51230.1	KAK4469641.1
OG0001087	SINT1_36330.1	KAK4474021.1
OG0001088	SINT1_23640.1, SINT1_24690.1, SINT1_24690.2, SINT1_24690.3, SINT1_24690.4	KAK4473163.1
OG0001089	SINT1_64690.1, SINT1_64690.2, SINT1_64690.4, SINT1_64690.3	KAK4471220.1
OG0001090	SINT1_94440.1, SINT1_94440.2	KAK4467837.1
OG0001091	SINT1_48480.1, SINT1_48480.2	KAK4469323.1
OG0001092	SINT1_68980.1, SINT1_68980.2, SINT1_68980.3, SINT1_68980.4, SINT1_68980.5, SINT1_68980.6, SINT1_68980.7	KAK4470091.1
OG0001093	SINT1_80090.1	KAK4468335.1
OG0001094	SINT1_36630.1, SINT1_36630.2, SINT1_95110.1	KAK4473987.1
OG0001095	SINT1_50910.1, SINT1_50910.4, SINT1_50910.6, SINT1_50910.3, SINT1_50910.5, SINT1_50910.2	KAK4469671.1
OG0001096	SINT1_19620.7, SINT1_19620.3, SINT1_19620.2, SINT1_19620.4, SINT1_19620.1, SINT1_19620.5, SINT1_19620.6	KAK4475079.1
OG0001097	SINT1_68710.1, SINT1_68710.2	KAK4471387.1
OG0001098	SINT1_31990.1	KAK4472593.1
OG0001099	SINT1_90800.1	KAK4468783.1
OG0001100	SINT1_67440.1, SINT1_67440.3, SINT1_67440.5, SINT1_67440.2, SINT1_67440.4	KAK4471534.1
OG0001101	SINT1_95630.1, SINT1_95100.1	KAK4469623.1
OG0001103	SINT1_92640.6, SINT1_92640.4, SINT1_92640.1, SINT1_92640.2, SINT1_92640.3, SINT1_92640.5, SINT1_92640.7, SINT1_92640.8	KAK4467708.1
OG0001104	SINT1_62120.6, SINT1_62120.1, SINT1_62120.2, SINT1_62120.3, SINT1_62120.4, SINT1_62120.5	KAK4471723.1
OG0001105	SINT1_32030.1	KAK4472587.1
OG0001106	SINT1_67860.2, SINT1_67860.1	KAK4471497.1
OG0001107	SINT1_51350.1, SINT1_51350.2, SINT1_51350.3, SINT1_51350.4	KAK4469144.1, KAK4469142.1
OG0001108	SINT1_28690.3, SINT1_28690.1, SINT1_28690.2	KAK4472830.1
OG0001110	SINT1_3810.2, SINT1_3810.1, SINT1_3810.3	KAK4475672.1
OG0001111	SINT1_48910.1	KAK4469284.1
OG0001112	SINT1_93890.1	KAK4467791.1
OG0001112	SINT1_93870.1, SINT1_93880.1	KAK4467789.1, KAK4467788.1
OG0001113	SINT1_7840.1	KAK4476086.1, KAK4476087.1
OG0001114	SINT1_6610.1	KAK4476057.1
OG0001115	SINT1_92730.2, SINT1_92730.4, SINT1_92730.1, SINT1_92730.3	KAK4467699.1
OG0001116	SINT1_80540.5, SINT1_80540.6, SINT1_80540.4, SINT1_80540.2, SINT1_80540.1, SINT1_80540.3	KAK4468369.1
OG0001117	SINT1_15300.1	KAK4475302.1
OG0001118	SINT1_70580.1, SINT1_70590.1, SINT1_70600.1	KAK4470222.1
OG0001119	SINT1_64660.1	KAK4471218.1
OG0001120	SINT1_31670.5, SINT1_31670.1, SINT1_31670.2, SINT1_31670.3, SINT1_31670.4	KAK4472630.1, KAK4472629.1
OG0001121	SINT1_56500.1	KAK4467341.1
OG0001122	SINT1_78250.1	KAK4470945.1
OG0001123	SINT1_88930.6, SINT1_88930.1, SINT1_88930.2, SINT1_88930.3, SINT1_88930.4, SINT1_88930.5	KAK4468721.1
OG0001124	SINT1_37940.1, SINT1_37940.2, SINT1_37940.3	KAK4473908.1
OG0001125	SINT1_13850.1, SINT1_13880.1	KAK4475252.1, KAK4475264.1
OG0001126	SINT1_10240.5, SINT1_10240.1, SINT1_10240.4, SINT1_10240.2, SINT1_10240.3	KAK4476304.1
OG0001127	SINT1_40140.2, SINT1_40140.6, SINT1_40140.3, SINT1_40140.4, SINT1_40140.5, SINT1_40140.1	KAK4473667.1
OG0001128	SINT1_75000.1	KAK4470681.1
OG0001129	SINT1_37570.1, SINT1_37580.1	KAK4473880.1
OG0001130	SINT1_12100.1, SINT1_12100.5, SINT1_12100.6, SINT1_12100.4, SINT1_12100.2, SINT1_12100.3	KAK4467488.1, KAK4467490.1, KAK4474435.1
OG0001131	SINT1_73000.1	KAK4470638.1
OG0001131	SINT1_72990.1	KAK4470637.1
OG0001132	SINT1_81800.1, SINT1_81800.4, SINT1_81800.8, SINT1_81800.7, SINT1_81800.2, SINT1_81800.3, SINT1_81800.5, SINT1_81800.6, SINT1_81800.9	KAK4468209.1
OG0001133	SINT1_16090.1	KAK4474780.1
OG0001134	SINT1_64860.1, SINT1_64860.3, SINT1_64860.2, SINT1_64860.4	KAK4471240.1
OG0001135	SINT1_34500.1, SINT1_34500.3, SINT1_34500.2, SINT1_34500.4	KAK4472564.1
OG0001136	SINT1_23790.1	KAK4473309.1
OG0001137	SINT1_53440.1, SINT1_53440.2, SINT1_53440.3	KAK4469354.1
OG0001138	SINT1_20660.2, SINT1_20660.1	KAK4474983.1
OG0001139	SINT1_37270.1, SINT1_37270.2, SINT1_37270.3	KAK4473852.1
OG0001140	SINT1_46310.1	KAK4469259.1
OG0001141	SINT1_78680.1, SINT1_78680.2, SINT1_78670.1	KAK4470986.1
OG0001142	SINT1_13200.1, SINT1_13200.3, SINT1_13200.4, SINT1_13200.2, SINT1_13180.1, SINT1_13180.2	KAK4474696.1, KAK4474694.1
OG0001143	SINT1_62510.3, SINT1_62510.4, SINT1_62510.1, SINT1_62510.2, SINT1_62510.5, SINT1_62510.6	KAK4471679.1
OG0001144	SINT1_36110.1, SINT1_36110.2, SINT1_36110.3	KAK4474042.1
OG0001145	SINT1_65020.1	KAK4471255.1
OG0001146	SINT1_4350.1, SINT1_4350.2	KAK4475726.1
OG0001147	SINT1_7730.3, SINT1_7730.4, SINT1_7730.6, SINT1_7730.2, SINT1_7730.5, SINT1_7730.1, SINT1_7730.7	KAK4474241.1
OG0001148	SINT1_69880.1	KAK4470683.1
OG0001149	SINT1_77000.1, SINT1_77000.2	KAK4470825.1
OG0001150	SINT1_51940.2, SINT1_51940.1, SINT1_51940.3	KAK4469715.1
OG0001151	SINT1_88230.1	KAK4468560.1
OG0001152	SINT1_12930.1, SINT1_12930.2	KAK4467419.1, KAK4474691.1
OG0001153	SINT1_68530.3, SINT1_68530.1, SINT1_68530.4, SINT1_68530.2, SINT1_68530.5	KAK4471271.1
OG0001154	SINT1_43980.7, SINT1_43980.3, SINT1_43980.2, SINT1_43990.1, SINT1_43980.4, SINT1_43970.1, SINT1_43980.5, SINT1_43980.1	KAK4472675.1
OG0001155	SINT1_48410.1, SINT1_48410.2, SINT1_48410.3, SINT1_48410.4, SINT1_48410.5, SINT1_48410.6, SINT1_48410.7	KAK4469552.1
OG0001156	SINT1_7670.1, SINT1_7670.2	KAK4470111.1, KAK4475961.1
OG0001157	SINT1_62540.1, SINT1_62540.2, SINT1_62540.3, SINT1_62540.4, SINT1_62540.6, SINT1_62540.5	KAK4471675.1
OG0001158	SINT1_42350.1, SINT1_42350.2	KAK4473471.1
OG0001159	SINT1_90620.1	KAK4468670.1
OG0001160	SINT1_21410.3, SINT1_21410.4, SINT1_21410.1, SINT1_21410.5, SINT1_21410.2	KAK4475388.1
OG0001161	SINT1_67850.1	KAK4471498.1
OG0001161	SINT1_65130.1	KAK4471267.1, KAK4471268.1
OG0001162	SINT1_35720.1, SINT1_35720.3, SINT1_35720.4, SINT1_35720.2	KAK4474084.1
OG0001163	SINT1_76060.1	KAK4470411.1
OG0001164	SINT1_79660.1	KAK4468217.1
OG0001165	SINT1_57440.4, SINT1_57440.1, SINT1_57440.5, SINT1_57440.2, SINT1_57440.3	KAK4467564.1, KAK4467567.1
OG0001166	SINT1_11140.1	KAK4474416.1
OG0001167	SINT1_35710.2, SINT1_35710.4, SINT1_35710.1, SINT1_35710.3	KAK4474085.1
OG0001168	SINT1_12710.1, SINT1_12710.2	KAK4467300.1, KAK4474652.1
OG0001169	SINT1_50090.2, SINT1_50090.8, SINT1_50090.1, SINT1_50090.7, SINT1_50090.10, SINT1_50090.5, SINT1_50090.9, SINT1_50090.11, SINT1_50090.6, SINT1_50090.3, SINT1_50090.4	KAK4469395.1
OG0001170	SINT1_11510.1, SINT1_11510.2, SINT1_11510.3, SINT1_11510.4, SINT1_11510.5	KAK4474599.1
OG0001171	SINT1_15600.1, SINT1_15600.2, SINT1_15600.5, SINT1_15600.3, SINT1_15600.4	KAK4475235.1
OG0001172	SINT1_60210.1	KAK4471888.1
OG0001173	SINT1_1650.2, SINT1_1650.1, SINT1_1650.3	KAK4474895.1
OG0001174	SINT1_9910.1, SINT1_9910.2	KAK4474366.1
OG0001176	SINT1_72470.1, SINT1_72470.2, SINT1_72470.3, SINT1_72470.4, SINT1_72470.5	KAK4470589.1
OG0001177	SINT1_24930.2, SINT1_24930.3, SINT1_24930.1, SINT1_24920.1	KAK4473187.1
OG0001178	SINT1_2540.1, SINT1_2530.1	KAK4475543.1
OG0001178	SINT1_2520.1	KAK4475541.1
OG0001179	SINT1_91610.4, SINT1_91610.10, SINT1_91610.8, SINT1_91610.6, SINT1_91610.5, SINT1_91610.7, SINT1_91610.1, SINT1_91610.3, SINT1_91610.2, SINT1_91610.9	KAK4467736.1, KAK4467737.1
OG0001180	SINT1_9480.1	KAK4476155.1
OG0001181	SINT1_57470.1	KAK4471120.1
OG0001182	SINT1_35950.3, SINT1_35950.4, SINT1_35950.1, SINT1_35950.2	KAK4474056.1
OG0001183	SINT1_11200.1	KAK4474411.1
OG0001184	SINT1_3450.4, SINT1_3450.1, SINT1_3450.2, SINT1_3450.3, SINT1_3450.5, SINT1_3450.6	KAK4475631.1, KAK4476071.1
OG0001185	SINT1_10830.1	KAK4476220.1
OG0001186	SINT1_4890.1	KAK4475791.1, KAK4467365.1
OG0001187	SINT1_31400.5, SINT1_31400.6, SINT1_31400.1, SINT1_31400.2, SINT1_31400.4, SINT1_31400.3	KAK4472654.1
OG0001188	SINT1_8000.3, SINT1_8000.4, SINT1_8000.1, SINT1_8000.2	KAK4476107.1
OG0001189	SINT1_14470.1	KAK4474589.1
OG0001190	SINT1_36130.1, SINT1_36130.2, SINT1_36130.3, SINT1_36130.6, SINT1_36130.4, SINT1_36130.5	KAK4474039.1
OG0001191	SINT1_7020.1, SINT1_7020.3, SINT1_7020.4, SINT1_7020.5, SINT1_7020.2	KAK4476037.1
OG0001192	SINT1_42720.1	KAK4473508.1
OG0001193	SINT1_81290.2, SINT1_81290.1	KAK4468256.1, KAK4468257.1
OG0001194	SINT1_6450.1	KAK4476093.1
OG0001197	SINT1_22170.1	KAK4475434.1
OG0001198	SINT1_81010.1, SINT1_81010.2, SINT1_81010.3	KAK4468283.1
OG0001199	SINT1_78620.1	KAK4470046.1, KAK4470981.1, KAK4470980.1
OG0001202	SINT1_13610.1, SINT1_13610.2, SINT1_13610.3, SINT1_13610.4	KAK4474738.1
OG0001203	SINT1_1320.1	KAK4474544.1
OG0001203	SINT1_79570.1	KAK4468110.1
OG0001204	SINT1_66050.1	KAK4471653.1
OG0001205	SINT1_36350.1	KAK4474018.1, KAK4474017.1
OG0001206	SINT1_84240.1, SINT1_51980.1, SINT1_3590.1, SINT1_51970.1	KAK4471064.1
OG0001207	SINT1_15030.2, SINT1_15030.1, SINT1_15030.4, SINT1_15030.3	KAK4475278.1
OG0001208	SINT1_38130.2, SINT1_38130.1	KAK4473921.1, KAK4473920.1
OG0001210	SINT1_91490.1	KAK4467724.1
OG0001212	SINT1_24570.1, SINT1_24570.2, SINT1_24570.3	KAK4473153.1
OG0001213	SINT1_6840.1, SINT1_6840.2, SINT1_6840.5, SINT1_6840.3, SINT1_6840.4	KAK4476051.1
OG0001214	SINT1_28540.1	KAK4472906.1
OG0001215	SINT1_63400.2, SINT1_63400.4, SINT1_63400.5, SINT1_63400.6, SINT1_63400.1, SINT1_63400.3	KAK4471303.1
OG0001216	SINT1_26790.1	KAK4472954.1
OG0001217	SINT1_72120.2, SINT1_72120.1	KAK4470315.1
OG0001218	SINT1_12590.1, SINT1_12590.2	KAK4474639.1
OG0001219	SINT1_1120.3, SINT1_1120.1, SINT1_1120.2, SINT1_1120.4	KAK4476080.1
OG0001220	SINT1_93230.1, SINT1_93230.2, SINT1_93230.3, SINT1_93230.4	KAK4467635.1
OG0001221	SINT1_62170.1	KAK4471716.1
OG0001222	SINT1_90370.1, SINT1_90370.2, SINT1_90370.3	KAK4468493.1
OG0001223	SINT1_32750.1, SINT1_32750.2	KAK4472509.1
OG0001224	SINT1_80870.1, SINT1_80870.2, SINT1_80870.4, SINT1_80870.3, SINT1_80870.6, SINT1_80870.7, SINT1_80870.5	KAK4468309.1
OG0001225	SINT1_58560.10, SINT1_58560.11, SINT1_58560.12, SINT1_58560.6, SINT1_58560.4, SINT1_58560.8, SINT1_58560.1, SINT1_58560.3, SINT1_58560.5, SINT1_58560.2, SINT1_58560.7, SINT1_58560.9	KAK4472086.1
OG0001226	SINT1_46100.1	KAK4469416.1
OG0001227	SINT1_61600.1, SINT1_61600.2	KAK4471789.1
OG0001228	SINT1_45000.1	KAK4472331.1
OG0001229	SINT1_30570.1	KAK4472410.1
OG0001230	SINT1_16970.1, SINT1_16970.2	KAK4474860.1
OG0001231	SINT1_39490.1	KAK4473724.1
OG0001232	SINT1_79610.1, SINT1_79610.2, SINT1_79620.1, SINT1_79630.1	KAK4468184.1
OG0001233	SINT1_5940.1	KAK4475904.1
OG0001234	SINT1_44220.3, SINT1_44220.4, SINT1_44220.2, SINT1_44220.5, SINT1_44220.1	KAK4472481.1, KAK4472579.1, KAK4472471.1
OG0001235	SINT1_28940.1	KAK4472813.1
OG0001235	SINT1_28930.1	KAK4472812.1
OG0001236	SINT1_63120.1, SINT1_63120.2	KAK4471432.1
OG0001237	SINT1_26750.1	KAK4472962.1
OG0001238	SINT1_82410.1, SINT1_82410.4, SINT1_82410.3, SINT1_82410.5, SINT1_82410.2	KAK4468030.1
OG0001239	SINT1_12610.1, SINT1_12610.2, SINT1_12610.3	KAK4474642.1
OG0001240	SINT1_53920.1, SINT1_53920.2	KAK4469937.1
OG0001241	SINT1_59370.1	KAK4472005.1
OG0001241	SINT1_73480.1	KAK4470468.1
OG0001242	SINT1_56110.1, SINT1_56110.2, SINT1_56110.3	KAK4469975.1
OG0001243	SINT1_6780.1	KAK4476064.1
OG0001244	SINT1_88080.1, SINT1_88080.2	KAK4468578.1
OG0001245	SINT1_12240.1, SINT1_12240.2, SINT1_12240.3, SINT1_12240.4	KAK4474453.1, KAK4474454.1
OG0001246	SINT1_33130.3, SINT1_33130.1, SINT1_33130.2, SINT1_33130.4	KAK4472369.1
OG0001247	SINT1_37220.3, SINT1_37220.5, SINT1_37220.1, SINT1_37220.2, SINT1_37220.4, SINT1_37220.6	KAK4473847.1
OG0001248	SINT1_5650.1	KAK4467435.1, KAK4475814.1
OG0001249	SINT1_36050.2, SINT1_36050.1	KAK4474050.1
OG0001250	SINT1_1940.1, SINT1_1940.2	KAK4475185.1
OG0001251	SINT1_76230.1, SINT1_76230.2, SINT1_76230.3, SINT1_76230.4, SINT1_76230.5	KAK4470393.1
OG0001252	SINT1_51820.1	KAK4469959.1
OG0001253	SINT1_54750.1, SINT1_54750.2, SINT1_54750.3, SINT1_54750.4	KAK4469853.1
OG0001254	SINT1_32830.1	KAK4472504.1, KAK4472506.1
