Orthogroup	schistosoma_spindale	schistosoma_curassoni
OG0000645	SSPN1_20080.1, SSPN1_20090.1	SCUR1_10400.1, SCUR1_10390.1
OG0000646	SSPN1_8800.1	SCUR1_8820.1
OG0000647	SSPN1_62100.3, SSPN1_62100.4	SCUR1_61960.7, SCUR1_61960.1, SCUR1_61960.2, SCUR1_61960.8
OG0000647	SSPN1_62100.6	SCUR1_61960.4
OG0000647	SSPN1_62090.1, SSPN1_62100.5, SSPN1_62100.1, SSPN1_62100.2, SSPN1_62100.7	SCUR1_61960.6
OG0000648	SSPN1_88680.1, SSPN1_88680.2, SSPN1_88680.3	SCUR1_90740.1, SCUR1_90730.1, SCUR1_96980.11, SCUR1_90750.1, SCUR1_96980.2, SCUR1_96980.3, SCUR1_96980.4, SCUR1_96980.7, SCUR1_90770.1, SCUR1_96980.10, SCUR1_96980.1, SCUR1_96980.5, SCUR1_96980.6, SCUR1_96980.8, SCUR1_96980.9, SCUR1_99180.3, SCUR1_99180.8, SCUR1_99180.9, SCUR1_99180.1, SCUR1_99180.4, SCUR1_99180.5, SCUR1_99180.6, SCUR1_99180.7, SCUR1_90710.1, SCUR1_99180.2
OG0000649	SSPN1_64400.1, SSPN1_64400.2, SSPN1_64400.3	SCUR1_97590.1, SCUR1_59780.1
OG0000650	SSPN1_74780.5, SSPN1_74780.6, SSPN1_74780.2, SSPN1_74780.1, SSPN1_74780.4, SSPN1_74780.3	SCUR1_77070.1, SCUR1_77070.4, SCUR1_77070.2, SCUR1_77070.3
OG0000651	SSPN1_40500.1	SCUR1_41940.5, SCUR1_41940.2, SCUR1_41940.9, SCUR1_41940.1, SCUR1_41940.7, SCUR1_41940.8, SCUR1_41940.10, SCUR1_41940.6, SCUR1_41940.11, SCUR1_41940.3, SCUR1_41940.4
OG0000652	SSPN1_30780.1, SSPN1_30780.2, SSPN1_30780.3	SCUR1_40340.1
OG0000653	SSPN1_39490.1, SSPN1_39490.2, SSPN1_39490.3, SSPN1_39490.4, SSPN1_39490.5, SSPN1_39490.6	SCUR1_40890.1, SCUR1_40910.1
OG0000654	SSPN1_56130.4, SSPN1_56130.1, SSPN1_56130.6, SSPN1_56130.2, SSPN1_56130.8, SSPN1_56130.10, SSPN1_56130.5	SCUR1_58160.3, SCUR1_58160.4
OG0000654	SSPN1_56130.3, SSPN1_56130.7, SSPN1_56130.11, SSPN1_56130.9	SCUR1_58160.1, SCUR1_58160.2
OG0000655	SSPN1_78740.1	SCUR1_80400.1, SCUR1_80400.2, SCUR1_80400.3, SCUR1_80400.4, SCUR1_80400.6, SCUR1_80400.8, SCUR1_80400.9, SCUR1_80400.10, SCUR1_80400.11, SCUR1_80400.5, SCUR1_80400.7
OG0000656	SSPN1_72590.4, SSPN1_72590.5, SSPN1_72590.1, SSPN1_72590.2, SSPN1_72590.3	SCUR1_74780.1
OG0000657	SSPN1_85900.1, SSPN1_85900.2, SSPN1_85900.3	SCUR1_88920.1, SCUR1_88920.2, SCUR1_88920.3
OG0000658	SSPN1_30840.1, SSPN1_3380.1	SCUR1_31700.1, SCUR1_70990.1, SCUR1_18430.1, SCUR1_55620.1, SCUR1_64610.1, SCUR1_71320.1, SCUR1_2840.1
OG0000659	SSPN1_40480.4, SSPN1_40480.3	SCUR1_41920.2
OG0000659	SSPN1_40480.1, SSPN1_40480.2, SSPN1_40480.5	SCUR1_41920.1, SCUR1_41920.3, SCUR1_41920.4
OG0000662	SSPN1_50530.1	SCUR1_52240.13, SCUR1_52240.4, SCUR1_52240.5, SCUR1_52240.6, SCUR1_52240.7, SCUR1_52240.8, SCUR1_52240.1, SCUR1_52240.10, SCUR1_52240.9, SCUR1_52240.11, SCUR1_52240.12, SCUR1_52240.3, SCUR1_52240.2
OG0000663	SSPN1_32860.1, SSPN1_32860.3, SSPN1_32860.2, SSPN1_32860.5, SSPN1_32860.4	SCUR1_38280.1
OG0000664	SSPN1_16970.4, SSPN1_16970.3, SSPN1_16970.2, SSPN1_16970.1	SCUR1_12470.4, SCUR1_12470.2, SCUR1_12470.5, SCUR1_12470.1, SCUR1_12470.3
OG0000665	SSPN1_70160.6, SSPN1_70160.3, SSPN1_70160.1, SSPN1_70160.2, SSPN1_70160.5, SSPN1_70160.4	SCUR1_72230.1, SCUR1_72230.2
OG0000666	SSPN1_62340.1	SCUR1_61720.1, SCUR1_61720.2, SCUR1_61720.3
OG0000666	SSPN1_62370.4, SSPN1_62370.5, SSPN1_62370.3, SSPN1_62370.1, SSPN1_62370.2	SCUR1_61720.4, SCUR1_61720.5
OG0000667	SSPN1_6060.1	SCUR1_6180.1, SCUR1_6180.2, SCUR1_6180.3, SCUR1_6180.4
OG0000668	SSPN1_50730.3, SSPN1_50730.5, SSPN1_50730.8, SSPN1_50730.1, SSPN1_50730.2, SSPN1_50730.7, SSPN1_50730.6, SSPN1_50730.4	SCUR1_52420.1
OG0000669	SSPN1_60480.1	SCUR1_67600.3, SCUR1_67600.4, SCUR1_67600.5, SCUR1_67600.1, SCUR1_67600.2, SCUR1_67600.6
OG0000670	SSPN1_43150.1	SCUR1_44770.1, SCUR1_44770.2, SCUR1_44770.3, SCUR1_44770.4
OG0000671	SSPN1_73790.1	SCUR1_76030.4, SCUR1_76030.5, SCUR1_76030.6, SCUR1_76030.1, SCUR1_76030.2, SCUR1_76030.3, SCUR1_76030.7
OG0000672	SSPN1_42780.2, SSPN1_42780.3, SSPN1_42780.4, SSPN1_42780.5, SSPN1_42780.6	SCUR1_44360.4, SCUR1_44360.5
OG0000672	SSPN1_42780.1	SCUR1_44360.1
OG0000673	SSPN1_14590.3, SSPN1_14590.1, SSPN1_14590.2, SSPN1_14590.4	SCUR1_16130.7, SCUR1_16130.1, SCUR1_16130.3, SCUR1_16130.4, SCUR1_16130.2, SCUR1_16130.5, SCUR1_16130.6
OG0000674	SSPN1_75290.1, SSPN1_75290.3, SSPN1_75290.2	SCUR1_77580.1
OG0000675	SSPN1_69300.1	SCUR1_71380.6, SCUR1_71380.2, SCUR1_71380.3, SCUR1_71380.4, SCUR1_71380.5, SCUR1_71380.7, SCUR1_71380.1
OG0000676	SSPN1_78690.1, SSPN1_78690.2, SSPN1_78690.3, SSPN1_78690.4, SSPN1_78690.5	SCUR1_80430.1, SCUR1_80430.2
OG0000677	SSPN1_5100.1	SCUR1_5230.1
OG0000678	SSPN1_36450.1, SSPN1_36450.4, SSPN1_36450.3, SSPN1_36450.2, SSPN1_36450.5	SCUR1_34640.1
OG0000679	SSPN1_69360.2, SSPN1_69360.1, SSPN1_69360.3, SSPN1_69360.4	SCUR1_71440.1, SCUR1_71440.3, SCUR1_71440.2
OG0000680	SSPN1_13840.1	SCUR1_16910.6, SCUR1_16910.1, SCUR1_16910.2, SCUR1_16910.3, SCUR1_16910.4, SCUR1_16910.5
OG0000681	SSPN1_36040.1	SCUR1_35030.1, SCUR1_35030.2, SCUR1_35030.3, SCUR1_35030.4, SCUR1_35030.7, SCUR1_35030.10, SCUR1_35030.8, SCUR1_35030.11, SCUR1_35030.5, SCUR1_35030.6, SCUR1_35030.12, SCUR1_35030.9
OG0000682	SSPN1_41640.2, SSPN1_41640.1, SSPN1_41640.3	SCUR1_43170.4, SCUR1_43170.6, SCUR1_43170.10, SCUR1_43170.2, SCUR1_43170.8, SCUR1_43170.7, SCUR1_43170.9, SCUR1_43170.1, SCUR1_43170.5, SCUR1_43170.3
OG0000683	SSPN1_53260.1	SCUR1_55100.1, SCUR1_55100.2, SCUR1_55100.3, SCUR1_55100.4
OG0000683	SSPN1_57650.1, SSPN1_57650.2	SCUR1_66850.1
OG0000684	SSPN1_81490.1, SSPN1_81490.2, SSPN1_81490.3	SCUR1_98310.1, SCUR1_98310.2, SCUR1_98310.3, SCUR1_98310.4
OG0000685	SSPN1_72400.1, SSPN1_72400.2	SCUR1_74560.1, SCUR1_74560.2, SCUR1_74560.3, SCUR1_74560.5, SCUR1_74560.6, SCUR1_74560.4
OG0000686	SSPN1_64200.1, SSPN1_64200.4, SSPN1_64200.5, SSPN1_64200.3	SCUR1_59910.2, SCUR1_59910.4
OG0000687	SSPN1_25730.3, SSPN1_25730.4, SSPN1_25730.1, SSPN1_25730.2	SCUR1_26830.2, SCUR1_26830.1, SCUR1_26830.7, SCUR1_26830.4, SCUR1_26830.5, SCUR1_26830.6, SCUR1_26830.3
OG0000688	SSPN1_970.1, SSPN1_970.2	SCUR1_630.1, SCUR1_630.2, SCUR1_630.3
OG0000689	SSPN1_2850.8, SSPN1_2850.1, SSPN1_2850.4, SSPN1_2850.5, SSPN1_2850.6, SSPN1_2850.2, SSPN1_2850.7, SSPN1_2850.3	SCUR1_2870.1, SCUR1_2860.1
OG0000690	SSPN1_22070.1	SCUR1_22770.1
OG0000691	SSPN1_44340.1, SSPN1_44340.2	SCUR1_16830.1, SCUR1_39490.1, SCUR1_92330.1
OG0000692	SSPN1_13690.1, SSPN1_13690.2, SSPN1_13690.3, SSPN1_13690.4	SCUR1_17070.3, SCUR1_17070.1, SCUR1_17070.2
OG0000695	SSPN1_92580.1	SCUR1_94700.1
OG0000695	SSPN1_43990.1, SSPN1_43990.2	SCUR1_45600.1, SCUR1_45600.2, SCUR1_45600.3
OG0000696	SSPN1_5340.2, SSPN1_5340.1, SSPN1_5340.3	SCUR1_5470.1, SCUR1_5470.2
OG0000697	SSPN1_30720.1, SSPN1_30720.2, SSPN1_30720.5, SSPN1_30720.3, SSPN1_30720.4	SCUR1_40410.1, SCUR1_40410.6, SCUR1_40410.7, SCUR1_40410.4, SCUR1_40410.3, SCUR1_40410.5, SCUR1_40410.2
OG0000698	SSPN1_10840.1	SCUR1_18010.4, SCUR1_18010.1, SCUR1_18010.2, SCUR1_18010.3
OG0000699	SSPN1_37920.1	SCUR1_33080.1
OG0000699	SSPN1_44440.1	SCUR1_46010.2, SCUR1_46010.1, SCUR1_46010.3
OG0000700	SSPN1_27110.1	SCUR1_28310.1
OG0000700	SSPN1_23070.1	SCUR1_23870.1
OG0000700	SSPN1_23080.1	SCUR1_23880.1
OG0000700	SSPN1_23090.1	SCUR1_23890.1
OG0000701	SSPN1_63370.4, SSPN1_63370.5, SSPN1_63370.6, SSPN1_63370.2, SSPN1_63370.1, SSPN1_63370.3	SCUR1_60720.2, SCUR1_60720.1, SCUR1_60720.3
OG0000702	SSPN1_83600.1	SCUR1_85710.2, SCUR1_85710.7, SCUR1_85710.5, SCUR1_85710.1, SCUR1_85710.3, SCUR1_85710.4, SCUR1_85710.6
OG0000703	SSPN1_1240.5, SSPN1_1240.3, SSPN1_1240.4, SSPN1_1240.6, SSPN1_1240.2, SSPN1_1240.1	SCUR1_190.1, SCUR1_190.2
OG0000704	SSPN1_46720.1, SSPN1_46720.3, SSPN1_46720.2	SCUR1_48380.1
OG0000705	SSPN1_5980.4, SSPN1_5980.2, SSPN1_5980.1, SSPN1_5980.5, SSPN1_5980.6, SSPN1_5980.3	SCUR1_6090.5, SCUR1_6100.1, SCUR1_6090.1, SCUR1_6090.4, SCUR1_6090.2, SCUR1_6100.2, SCUR1_6090.3, SCUR1_6100.3
OG0000706	SSPN1_41960.1	SCUR1_43500.1
OG0000706	SSPN1_50620.1	SCUR1_52330.1
OG0000707	SSPN1_90730.1	SCUR1_92940.3, SCUR1_92940.1, SCUR1_92940.2, SCUR1_92940.4
OG0000708	SSPN1_33740.1	SCUR1_37410.1
OG0000709	SSPN1_42220.1	SCUR1_43780.1, SCUR1_43780.2
OG0000710	SSPN1_7970.1	SCUR1_7900.1
OG0000711	SSPN1_71630.1	SCUR1_73710.7, SCUR1_73710.4, SCUR1_73710.2, SCUR1_73710.3, SCUR1_73710.5, SCUR1_73710.1, SCUR1_73710.6
OG0000712	SSPN1_50990.1, SSPN1_50990.2, SSPN1_50990.3, SSPN1_50990.6, SSPN1_50990.4, SSPN1_50990.5, SSPN1_50990.7	SCUR1_52710.2, SCUR1_52710.1, SCUR1_52710.3, SCUR1_52710.5, SCUR1_52710.6, SCUR1_52710.4, SCUR1_52710.7
OG0000713	SSPN1_68910.1	SCUR1_70950.1
OG0000714	SSPN1_44730.1	SCUR1_46350.1, SCUR1_46350.2, SCUR1_46310.2, SCUR1_46310.1
OG0000715	SSPN1_26260.1, SSPN1_26260.4, SSPN1_26260.5, SSPN1_26260.3, SSPN1_26260.2	SCUR1_27370.1, SCUR1_27370.2, SCUR1_27370.3, SCUR1_27370.4, SCUR1_27370.5, SCUR1_27370.6, SCUR1_27370.7
OG0000716	SSPN1_18820.2, SSPN1_18820.3, SSPN1_18820.4, SSPN1_18820.6, SSPN1_18820.1, SSPN1_18820.5, SSPN1_18820.7	SCUR1_11750.5, SCUR1_11750.4, SCUR1_11750.1, SCUR1_11750.3, SCUR1_11750.2
OG0000717	SSPN1_57020.1	SCUR1_58920.3, SCUR1_58920.4, SCUR1_58920.7, SCUR1_58920.9, SCUR1_58920.1, SCUR1_58920.2, SCUR1_58920.8, SCUR1_58920.11, SCUR1_58920.12, SCUR1_58920.10, SCUR1_58920.5, SCUR1_58920.6
OG0000718	SSPN1_71900.1	SCUR1_74010.1, SCUR1_74010.3, SCUR1_74010.4, SCUR1_74010.2
OG0000719	SSPN1_53270.1	SCUR1_55110.1, SCUR1_55110.3, SCUR1_55110.2, SCUR1_55110.4
OG0000720	SSPN1_74070.3, SSPN1_74070.4, SSPN1_74070.6, SSPN1_74070.1, SSPN1_74070.2, SSPN1_74070.7, SSPN1_74070.5	SCUR1_76300.6, SCUR1_76300.7, SCUR1_76300.2, SCUR1_76300.9, SCUR1_76300.10, SCUR1_76300.8, SCUR1_76300.5, SCUR1_76300.3, SCUR1_76300.4, SCUR1_76300.1
OG0000721	SSPN1_44280.1, SSPN1_44280.2, SSPN1_44280.3	SCUR1_45870.4, SCUR1_45870.6, SCUR1_45870.5, SCUR1_45870.1, SCUR1_45870.2, SCUR1_45870.3, SCUR1_45870.7
OG0000722	SSPN1_5240.4, SSPN1_5240.3, SSPN1_5240.1, SSPN1_5240.2	SCUR1_5370.5, SCUR1_5370.7, SCUR1_5370.4, SCUR1_5370.3, SCUR1_5370.2, SCUR1_5370.6, SCUR1_5370.1
OG0000723	SSPN1_73780.4, SSPN1_73780.1, SSPN1_73780.2	SCUR1_76020.1
OG0000724	SSPN1_40550.1	SCUR1_41990.4, SCUR1_41990.6, SCUR1_41990.1, SCUR1_41990.2, SCUR1_41990.3, SCUR1_41990.5, SCUR1_41990.7, SCUR1_41990.8
OG0000725	SSPN1_74150.2, SSPN1_74150.1, SSPN1_74150.3	SCUR1_76380.2, SCUR1_76380.1, SCUR1_76380.3, SCUR1_76380.4, SCUR1_76380.5
OG0000726	SSPN1_28750.1, SSPN1_28750.2	SCUR1_29780.2, SCUR1_29780.3, SCUR1_29780.4, SCUR1_29780.1
OG0000726	SSPN1_28760.1, SSPN1_28770.1, SSPN1_28760.3, SSPN1_28760.4, SSPN1_28760.2	SCUR1_29790.1, SCUR1_29790.4, SCUR1_29790.2, SCUR1_29790.3
OG0000727	SSPN1_32270.1	SCUR1_38890.10, SCUR1_38890.6, SCUR1_38890.11, SCUR1_38890.12, SCUR1_38890.5, SCUR1_38890.7, SCUR1_38890.8, SCUR1_38890.9, SCUR1_38890.1, SCUR1_38890.13, SCUR1_38890.14, SCUR1_38890.2, SCUR1_38890.3, SCUR1_38890.4
OG0000729	SSPN1_8730.1	SCUR1_8740.10, SCUR1_8740.1, SCUR1_8740.2, SCUR1_8740.3, SCUR1_8740.8, SCUR1_8740.4, SCUR1_8740.5, SCUR1_8740.6, SCUR1_8740.7, SCUR1_8740.9
OG0000730	SSPN1_64170.4, SSPN1_64170.5, SSPN1_64170.2, SSPN1_64170.7, SSPN1_64170.3, SSPN1_64170.6, SSPN1_64170.1, SSPN1_64170.8	SCUR1_59940.5, SCUR1_59940.4, SCUR1_59940.6, SCUR1_59940.8, SCUR1_59940.7, SCUR1_59940.1, SCUR1_59940.2, SCUR1_59940.3
OG0000731	SSPN1_73410.1, SSPN1_73410.2	SCUR1_75670.4, SCUR1_75670.5, SCUR1_75670.2, SCUR1_75670.3, SCUR1_75670.6, SCUR1_75670.7, SCUR1_75670.8, SCUR1_75670.1
OG0000733	SSPN1_2800.3, SSPN1_2800.1, SSPN1_2800.2	SCUR1_2800.2, SCUR1_2800.3, SCUR1_2800.1
OG0000736	SSPN1_75190.1, SSPN1_75190.2, SSPN1_75190.3	SCUR1_77500.1
OG0000737	SSPN1_20600.1	SCUR1_9770.4, SCUR1_9770.1, SCUR1_9770.3, SCUR1_9770.6, SCUR1_9780.1, SCUR1_9780.2, SCUR1_9770.2, SCUR1_9770.5
OG0000738	SSPN1_67170.2, SSPN1_67170.3	SCUR1_69120.1
OG0000738	SSPN1_67160.1	SCUR1_69110.1
OG0000739	SSPN1_54850.1, SSPN1_54850.3, SSPN1_54850.2, SSPN1_54850.4	SCUR1_100520.1, SCUR1_96800.2, SCUR1_96800.5, SCUR1_96800.3, SCUR1_96800.7, SCUR1_96800.8, SCUR1_96800.9, SCUR1_96800.4, SCUR1_100510.1, SCUR1_100510.2, SCUR1_100510.3, SCUR1_100510.4, SCUR1_100510.5, SCUR1_100510.6, SCUR1_100510.7, SCUR1_100510.9, SCUR1_100510.8, SCUR1_96800.1, SCUR1_96800.6
OG0000740	SSPN1_8270.1	SCUR1_8290.1
OG0000741	SSPN1_81200.1, SSPN1_81200.2	SCUR1_83400.1, SCUR1_83400.3, SCUR1_83400.2
OG0000743	SSPN1_21860.1	SCUR1_22580.1, SCUR1_22580.4, SCUR1_22580.2, SCUR1_22580.3
OG0000744	SSPN1_3510.2, SSPN1_3510.7, SSPN1_3510.1, SSPN1_3510.3, SSPN1_3510.4, SSPN1_3510.5, SSPN1_3510.6	SCUR1_3570.4, SCUR1_3570.1, SCUR1_3570.11, SCUR1_3570.12, SCUR1_3570.2, SCUR1_3570.3, SCUR1_3570.5, SCUR1_3570.6, SCUR1_3570.10, SCUR1_3570.9, SCUR1_3570.8, SCUR1_3570.7
OG0000745	SSPN1_32920.1, SSPN1_32920.2	SCUR1_38240.1, SCUR1_38240.3, SCUR1_38240.2
OG0000746	SSPN1_63490.1	SCUR1_60580.1
OG0000747	SSPN1_41480.6, SSPN1_41480.3, SSPN1_41480.4, SSPN1_41480.5, SSPN1_41480.2, SSPN1_41480.7, SSPN1_41480.1	SCUR1_43060.1, SCUR1_43060.3, SCUR1_43060.2, SCUR1_43060.4
OG0000748	SSPN1_67550.1, SSPN1_67550.2	SCUR1_69550.1
OG0000749	SSPN1_66970.1	SCUR1_68910.1
OG0000750	SSPN1_71530.1, SSPN1_71530.3, SSPN1_71530.5, SSPN1_71530.4, SSPN1_71530.6, SSPN1_71530.2	SCUR1_73580.1, SCUR1_73580.3, SCUR1_73580.2, SCUR1_73580.8, SCUR1_73580.7, SCUR1_73580.6, SCUR1_73580.5, SCUR1_73580.4
OG0000751	SSPN1_5380.1	SCUR1_5500.1
OG0000751	SSPN1_2540.1, SSPN1_2540.2, SSPN1_2540.4, SSPN1_2540.3, SSPN1_2470.1, SSPN1_2540.5	SCUR1_2440.1
OG0000752	SSPN1_89130.1	SCUR1_97640.1
OG0000752	SSPN1_89080.1	SCUR1_91540.1
OG0000753	SSPN1_79820.7, SSPN1_79820.8, SSPN1_79820.1, SSPN1_79820.10, SSPN1_79820.2, SSPN1_79810.1, SSPN1_79820.6, SSPN1_79820.9, SSPN1_79820.3, SSPN1_79820.4, SSPN1_79820.5	SCUR1_82050.3, SCUR1_82050.1, SCUR1_82050.2
OG0000754	SSPN1_48690.1	SCUR1_50350.1
OG0000756	SSPN1_31970.3, SSPN1_31970.4, SSPN1_31970.1, SSPN1_31970.2, SSPN1_31970.5	SCUR1_39160.1
OG0000757	SSPN1_50830.1, SSPN1_50830.3, SSPN1_50830.2, SSPN1_50830.4, SSPN1_50830.5	SCUR1_52570.3, SCUR1_52570.2, SCUR1_52570.1, SCUR1_52570.4
OG0000758	SSPN1_8760.1, SSPN1_8760.2, SSPN1_8760.4, SSPN1_8760.6	SCUR1_8770.1
OG0000759	SSPN1_51270.1	SCUR1_53000.6, SCUR1_53000.7, SCUR1_53000.1, SCUR1_53000.4, SCUR1_53000.8, SCUR1_53000.5, SCUR1_53000.3, SCUR1_53000.2
OG0000760	SSPN1_75800.1	SCUR1_78210.2, SCUR1_78210.10, SCUR1_78210.8, SCUR1_78210.1, SCUR1_78210.3, SCUR1_78210.4, SCUR1_78210.5, SCUR1_78210.6, SCUR1_78210.7, SCUR1_78210.9
OG0000761	SSPN1_51930.1, SSPN1_51930.2	SCUR1_53740.1, SCUR1_53740.2
OG0000762	SSPN1_78930.1	SCUR1_80200.2, SCUR1_80200.3, SCUR1_80200.1
OG0000762	SSPN1_84260.1, SSPN1_84260.2, SSPN1_84260.3	SCUR1_86400.1
OG0000763	SSPN1_12480.1, SSPN1_12480.2, SSPN1_12480.3	SCUR1_21460.1
OG0000764	SSPN1_8950.4, SSPN1_8950.2, SSPN1_8950.5, SSPN1_8950.1, SSPN1_8950.3, SSPN1_8950.6	SCUR1_8890.4, SCUR1_8890.2, SCUR1_8890.1, SCUR1_8890.3
OG0000765	SSPN1_51250.1	SCUR1_52980.2, SCUR1_52980.1
OG0000765	SSPN1_51260.1, SSPN1_51260.2	SCUR1_52990.2, SCUR1_52990.1
OG0000766	SSPN1_61050.5, SSPN1_61050.1, SSPN1_61050.7, SSPN1_61050.8, SSPN1_61050.6, SSPN1_61050.3, SSPN1_61050.4, SSPN1_61050.2	SCUR1_62980.1, SCUR1_62980.2
OG0000767	SSPN1_59340.3, SSPN1_59340.5, SSPN1_59340.1, SSPN1_59340.2, SSPN1_59340.4	SCUR1_65030.1, SCUR1_65030.2
OG0000768	SSPN1_31000.1	SCUR1_40190.1, SCUR1_40190.3, SCUR1_40190.2, SCUR1_40190.5, SCUR1_40190.4
OG0000769	SSPN1_2120.1	SCUR1_2010.5, SCUR1_2010.1, SCUR1_2010.3, SCUR1_2010.2, SCUR1_2010.4
OG0000770	SSPN1_10660.1, SSPN1_10660.2	SCUR1_17840.1
OG0000771	SSPN1_76980.1	SCUR1_79350.1
OG0000771	SSPN1_77000.1	SCUR1_100100.1
OG0000772	SSPN1_13930.1, SSPN1_93240.1, SSPN1_13940.1, SSPN1_13950.1, SSPN1_13960.1, SSPN1_13970.1, SSPN1_11970.1	SCUR1_16750.1, SCUR1_16750.2, SCUR1_16800.1
OG0000773	SSPN1_24700.1, SSPN1_24690.1	SCUR1_25680.1
OG0000774	SSPN1_45610.1, SSPN1_45610.3, SSPN1_45610.2	SCUR1_47240.1, SCUR1_47240.4, SCUR1_47240.7, SCUR1_47240.3, SCUR1_47240.6, SCUR1_47240.2, SCUR1_47240.5
OG0000775	SSPN1_49960.4, SSPN1_49960.1, SSPN1_49960.2, SSPN1_49960.3	SCUR1_51630.5, SCUR1_51630.6, SCUR1_51630.3, SCUR1_51630.1, SCUR1_51630.2, SCUR1_51630.4
OG0000776	SSPN1_44300.1	SCUR1_45900.1, SCUR1_45900.2
OG0000776	SSPN1_54730.1	SCUR1_56750.1
OG0000777	SSPN1_50490.1	SCUR1_52200.4, SCUR1_52200.1
OG0000778	SSPN1_22210.6, SSPN1_22210.5, SSPN1_22210.2, SSPN1_22210.3, SSPN1_22210.4, SSPN1_22210.1, SSPN1_22230.1	SCUR1_22880.1
OG0000779	SSPN1_3610.5, SSPN1_3610.2, SSPN1_3610.3, SSPN1_3610.4, SSPN1_3610.1	SCUR1_3650.1
OG0000780	SSPN1_15710.1, SSPN1_15710.2	SCUR1_14960.1
OG0000781	SSPN1_19310.1	SCUR1_11210.1
OG0000781	SSPN1_810.1	SCUR1_470.1
OG0000782	SSPN1_39190.1	SCUR1_31670.1
OG0000783	SSPN1_48950.1	SCUR1_50660.1, SCUR1_50660.2, SCUR1_50660.5, SCUR1_50660.3, SCUR1_50660.8, SCUR1_50660.4, SCUR1_50660.11, SCUR1_50660.12, SCUR1_50660.10, SCUR1_50660.6, SCUR1_50660.7, SCUR1_50660.9
OG0000784	SSPN1_30480.1	SCUR1_31580.2, SCUR1_31580.1, SCUR1_31580.3
OG0000785	SSPN1_56950.2, SSPN1_56950.1, SSPN1_56950.3, SSPN1_56950.4, SSPN1_56950.5	SCUR1_58860.1
OG0000787	SSPN1_89390.2, SSPN1_89390.3, SSPN1_89390.1	SCUR1_98840.1, SCUR1_98840.2, SCUR1_98840.3, SCUR1_91660.1
OG0000787	SSPN1_64620.1, SSPN1_64620.2	SCUR1_59500.1
OG0000788	SSPN1_18080.7, SSPN1_18080.3, SSPN1_18080.4, SSPN1_18080.5, SSPN1_18080.2, SSPN1_18080.1, SSPN1_18080.6	SCUR1_13620.10, SCUR1_13620.11, SCUR1_13620.12, SCUR1_13620.13, SCUR1_13620.2, SCUR1_13620.3, SCUR1_13620.4, SCUR1_13620.5, SCUR1_13620.6, SCUR1_13620.7, SCUR1_13620.8, SCUR1_13620.9, SCUR1_13620.1
OG0000789	SSPN1_24490.1	SCUR1_25460.1
OG0000789	SSPN1_24480.1, SSPN1_24480.2	SCUR1_25450.1
OG0000790	SSPN1_31630.1, SSPN1_31630.2, SSPN1_31630.3	SCUR1_39510.8, SCUR1_39510.9, SCUR1_39510.5, SCUR1_39510.7, SCUR1_39510.4, SCUR1_39510.6, SCUR1_39510.3, SCUR1_39510.1, SCUR1_39510.2
OG0000791	SSPN1_41440.1	SCUR1_42890.1, SCUR1_42890.2, SCUR1_42890.3
OG0000792	SSPN1_5540.4, SSPN1_5540.2, SSPN1_5540.6, SSPN1_5540.1, SSPN1_5540.5, SSPN1_5540.3	SCUR1_5670.1, SCUR1_5670.2, SCUR1_5670.4, SCUR1_5670.5, SCUR1_5670.3
OG0000793	SSPN1_36730.6, SSPN1_36730.2, SSPN1_36730.4, SSPN1_36730.5, SSPN1_36730.1, SSPN1_36730.3, SSPN1_36730.7	SCUR1_34360.1, SCUR1_34360.4, SCUR1_34360.2, SCUR1_34360.6, SCUR1_34360.3, SCUR1_34360.5, SCUR1_34360.7, SCUR1_34360.8
OG0000794	SSPN1_20370.1, SSPN1_20370.2	SCUR1_10010.1
OG0000795	SSPN1_91750.1	SCUR1_93940.1, SCUR1_93940.3, SCUR1_93940.4, SCUR1_93940.2
OG0000796	SSPN1_14920.1	SCUR1_15810.1, SCUR1_15820.1
OG0000796	SSPN1_14930.1	SCUR1_15790.1, SCUR1_15800.1, SCUR1_15800.2
OG0000797	SSPN1_12770.1, SSPN1_12770.6, SSPN1_12770.2, SSPN1_12770.7, SSPN1_12770.3, SSPN1_12770.4, SSPN1_12770.5, SSPN1_12770.8	SCUR1_21170.2, SCUR1_21170.1, SCUR1_21170.3, SCUR1_21170.4
OG0000798	SSPN1_1250.1, SSPN1_1250.2	SCUR1_1230.2, SCUR1_1230.1, SCUR1_1230.3
OG0000799	SSPN1_58000.1, SSPN1_58000.2, SSPN1_58000.3, SSPN1_58000.4, SSPN1_58000.5, SSPN1_58000.6, SSPN1_58000.7, SSPN1_58000.8	SCUR1_66450.1, SCUR1_66490.1
OG0000800	SSPN1_20440.1	SCUR1_9930.1
OG0000801	SSPN1_15010.1, SSPN1_15010.3, SSPN1_15010.2, SSPN1_15010.4, SSPN1_15010.5	SCUR1_15690.2, SCUR1_15690.3, SCUR1_15690.1
OG0000802	SSPN1_70450.1	SCUR1_72510.1, SCUR1_72510.2, SCUR1_72510.3
OG0000802	SSPN1_56670.1	SCUR1_58580.1
OG0000803	SSPN1_76200.1, SSPN1_76200.2, SSPN1_76200.3	SCUR1_78600.1
OG0000804	SSPN1_40040.1, SSPN1_40040.2	SCUR1_41460.1, SCUR1_41460.2, SCUR1_41460.5, SCUR1_41460.6, SCUR1_41460.7, SCUR1_41460.3, SCUR1_41460.4
